scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	replicate	sample_type	biosamplemodel	host	colony	pooled_individual	caste	task	tissue_type	sample_name	bioproject_id	dev_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Monomorium pharaonis										no		PRJDB3164	SAMD00027095	DRX029156	DRR032218	DRA003275	DRS021362	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027095					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14681619	616627998	483499014			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032218/DRR032218.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032218/DRR032218	gs://sra-pub-zq-107/DRR032218/DRR032218.zq.1													gaster	PHARAO.33LCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027094	DRX029155	DRR032217	DRA003275	DRS021361	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027094					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	20124651	845235342	590120094			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032217/DRR032217.sralite.1	s3://sra-pub-zq-5/DRR032217/DRR032217.sralite.1	gs://sra-pub-zq-107/DRR032217/DRR032217.zq.1													head	PHARAO.32XH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027093	DRX029154	DRR032216	DRA003275	DRS021360	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027093					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18525298	778062516	541939750			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032216/DRR032216.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032216/DRR032216	gs://sra-pub-zq-107/DRR032216/DRR032216.zq.1													gaster	PHARAO.32XG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027092	DRX029153	DRR032215	DRA003275	DRS021359	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027092					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16874825	708742650	494453241			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032215/DRR032215.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032215/DRR032215	gs://sra-pub-zq-107/DRR032215/DRR032215.zq.1													head	PHARAO.32RH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027091	DRX029152	DRR032214	DRA003275	DRS021358	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027091					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13570964	569980488	397672301			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032214/DRR032214.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032214/DRR032214	gs://sra-pub-zq-107/DRR032214/DRR032214.zq.1													gaster	PHARAO.32RG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027090	DRX029151	DRR032213	DRA003275	DRS021357	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027090					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	15012187	630511854	462244752			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032213/DRR032213.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032213/DRR032213	gs://sra-pub-zq-107/DRR032213/DRR032213.zq.1														PHARAO.32QW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027089	DRX029150	DRR032212	DRA003275	DRS021356	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027089					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16766789	704205138	495541376			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032212/DRR032212.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032212/DRR032212	gs://sra-pub-zq-107/DRR032212/DRR032212.zq.1														PHARAO.32QP_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027088	DRX029149	DRR032211	DRA003275	DRS021355	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027088					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18663103	783850326	575599639			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032211/DRR032211.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032211/DRR032211	gs://sra-pub-zq-107/DRR032211/DRR032211.zq.1													head	PHARAO.32QFH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027087	DRX029148	DRR032210	DRA003275	DRS021354	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027087					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	9738633	409022586	286964910			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032210/DRR032210.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032210/DRR032210	gs://sra-pub-zq-107/DRR032210/DRR032210.zq.1													head	PHARAO.32QCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027086	DRX029147	DRR032209	DRA003275	DRS021353	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027086					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	21493105	902710410	629155194			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032209/DRR032209.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032209/DRR032209	gs://sra-pub-zq-107/DRR032209/DRR032209.zq.1													gaster	PHARAO.32QCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027085	DRX029146	DRR032208	DRA003275	DRS021352	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027085					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11476519	482013798	400545718			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032208/DRR032208.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032208/DRR032208	gs://sra-pub-zq-107/DRR032208/DRR032208.zq.1														PHARAO.32LW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027084	DRX029145	DRR032207	DRA003275	DRS021351	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027084					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	23338010	980196420	700124579			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032207/DRR032207.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032207/DRR032207	gs://sra-pub-zq-107/DRR032207/DRR032207.zq.1														PHARAO.32LS_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027083	DRX029144	DRR032206	DRA003275	DRS021350	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027083					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14819311	622411062	473181392			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032206/DRR032206.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032206/DRR032206	gs://sra-pub-zq-107/DRR032206/DRR032206.noqual.1														PHARAO.32LP_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027082	DRX029143	DRR032205	DRA003275	DRS021349	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027082					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14073793	591099306	433946833			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:44	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032205/DRR032205.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032205/DRR032205	gs://sra-pub-zq-107/DRR032205/DRR032205.zq.1													head	PHARAO.32LFH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027081	DRX029142	DRR032204	DRA003275	DRS021348	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027081					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18799129	789563418	552476334			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032204/DRR032204.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032204/DRR032204	gs://sra-pub-zq-107/DRR032204/DRR032204.noqual.1													gaster	PHARAO.32LFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027080	DRX029141	DRR032203	DRA003275	DRS021347	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027080					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16173113	679270746	475596844			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032203/DRR032203.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032203/DRR032203	gs://sra-pub-zq-107/DRR032203/DRR032203.zq.1													head	PHARAO.32LCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027079	DRX029140	DRR032202	DRA003275	DRS021346	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027079					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16610991	697661622	486276306			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032202/DRR032202.sralite.1	s3://sra-pub-zq-8/DRR032202/DRR032202.sralite.1	gs://sra-pub-zq-107/DRR032202/DRR032202.noqual.1													gaster	PHARAO.32LCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027078	DRX029139	DRR032201	DRA003275	DRS021345	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027078					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	15177429	637452018	465650074			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032201/DRR032201.sralite.1	s3://sra-pub-zq-8/DRR032201/DRR032201.sralite.1	gs://sra-pub-zq-107/DRR032201/DRR032201.noqual.1													head	PHARAO.31RH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027077	DRX029138	DRR032200	DRA003275	DRS021344	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027077					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	20168109	847060578	599734018			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032200/DRR032200.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032200/DRR032200	gs://sra-pub-zq-107/DRR032200/DRR032200.noqual.1													gaster	PHARAO.31RG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027076	DRX029137	DRR032199	DRA003275	DRS021343	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027076					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	20579462	864337404	610117061			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032199/DRR032199.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032199/DRR032199	gs://sra-pub-zq-107/DRR032199/DRR032199.zq.1														PHARAO.31QW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027075	DRX029136	DRR032198	DRA003275	DRS021342	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027075					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18812377	790119834	556243340			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032198/DRR032198.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032198/DRR032198	gs://sra-pub-zq-107/DRR032198/DRR032198.zq.1														PHARAO.31QP_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027074	DRX029135	DRR032197	DRA003275	DRS021341	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027074					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18048612	758041704	533246529			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032197/DRR032197.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032197/DRR032197	gs://sra-pub-zq-107/DRR032197/DRR032197.noqual.1													head	PHARAO.31QFH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027073	DRX029134	DRR032196	DRA003275	DRS021340	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027073					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14433854	606221868	422927307			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032196/DRR032196.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032196/DRR032196	gs://sra-pub-zq-107/DRR032196/DRR032196.noqual.1													gaster	PHARAO.31QFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027072	DRX029133	DRR032195	DRA003275	DRS021339	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027072					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14836226	623121492	442574074			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032195/DRR032195.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032195/DRR032195	gs://sra-pub-zq-107/DRR032195/DRR032195.zq.1													head	PHARAO.31QCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027071	DRX029132	DRR032194	DRA003275	DRS021338	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027071					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	15769441	662316522	469803859			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032194/DRR032194.sralite.1	s3://sra-pub-zq-9/DRR032194/DRR032194.sralite.1	gs://sra-pub-zq-107/DRR032194/DRR032194.zq.1													gaster	PHARAO.31QCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027070	DRX029131	DRR032193	DRA003275	DRS021337	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027070					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	15786085	663015570	468418057			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032193/DRR032193.sralite.1	s3://sra-pub-zq-6/DRR032193/DRR032193.sralite.1	gs://sra-pub-zq-107/DRR032193/DRR032193.zq.1														PHARAO.31LW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027069	DRX029130	DRR032192	DRA003275	DRS021336	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027069					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13865598	582355116	406565284			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032192/DRR032192.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032192/DRR032192	gs://sra-pub-zq-107/DRR032192/DRR032192.zq.1														PHARAO.31LP_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027068	DRX029129	DRR032191	DRA003275	DRS021335	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027068					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13745471	577309782	401450613			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032191/DRR032191.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032191/DRR032191	gs://sra-pub-zq-107/DRR032191/DRR032191.zq.1													head	PHARAO.31LFH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027067	DRX029128	DRR032190	DRA003275	DRS021334	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027067					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	29783812	1250920104	884298283			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032190/DRR032190.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032190/DRR032190	gs://sra-pub-zq-107/DRR032190/DRR032190.zq.1													gaster	PHARAO.31LFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027066	DRX029127	DRR032189	DRA003275	DRS021333	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027066					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	26181983	1099643286	765783371			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032189/DRR032189.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032189/DRR032189	gs://sra-pub-zq-107/DRR032189/DRR032189.zq.1													head	PHARAO.31LCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027065	DRX029126	DRR032188	DRA003275	DRS021332	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027065					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	21468049	901658058	658565819			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032188/DRR032188.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032188/DRR032188	gs://sra-pub-zq-107/DRR032188/DRR032188.zq.1													gaster	PHARAO.31LCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027064	DRX029125	DRR032187	DRA003275	DRS021331	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027064					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	21204326	890581692	624570889			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032187/DRR032187.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032187/DRR032187	gs://sra-pub-zq-107/DRR032187/DRR032187.zq.1													head	PHARAO.25XH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027063	DRX029124	DRR032186	DRA003275	DRS021330	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027063					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17711892	743899464	518873061			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032186/DRR032186.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032186/DRR032186	gs://sra-pub-zq-107/DRR032186/DRR032186.zq.1													gaster	PHARAO.25XG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
