scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	time	biosamplemodel	breed	replicate	host	altitude	collected_by	depth	dev_stage	env_broad_scale	host_tissue_sampled	identified_by	lat_lon	specimen_voucher	temp	cell_type	individual_id	strain	cultivar	ecotype	echotype	social_form	sequence_id	caste	colony_organization_type	colony_name	pooled_individuals	colony	developmental_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Solenopsis invicta	ovary	Ovary		female	missing					no		PRJNA1062748	SAMN39321097	SRX23160928	SRR27489699	SRA1783715	SRS20111090	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Ovary	Overwintered monogyne SB/SB gyne brain	SR_Ov2	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	16583189	1247389720	516059626								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 12:50:51	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489699/SRR27489699.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489699/SRR27489699	gs://sra-pub-zq-104/SRR27489699/SRR27489699.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	ovary	Ovary		female	missing					no		PRJNA1062748	SAMN39321097	SRX23160927	SRR27489700	SRA1783715	SRS20111090	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Ovary	Overwintered monogyne SB/SB gyne brain	SR_Ov3	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	14391453	1082106754	446894801								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489700/SRR27489700.lite.1	s3://sra-pub-zq-7/SRR27489700/SRR27489700.lite.1	gs://sra-pub-zq-104/SRR27489700/SRR27489700.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	ovary	Ovary		female	missing					no		PRJNA1062748	SAMN39321097	SRX23160926	SRR27489701	SRA1783715	SRS20111090	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Ovary	Overwintered monogyne SB/SB gyne brain	SR_Ov4	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	16929276	1272278214	527918686								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489701/SRR27489701.lite.1	s3://sra-pub-zq-7/SRR27489701/SRR27489701.lite.1	gs://sra-pub-zq-104/SRR27489701/SRR27489701.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	ovary	Ovary		female	missing					no		PRJNA1062748	SAMN39321097	SRX23160925	SRR27489702	SRA1783715	SRS20111090	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Ovary	Overwintered monogyne SB/SB gyne brain	SR_Ov5	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	17243195	1294932194	540151354								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489702/SRR27489702.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489702/SRR27489702	gs://sra-pub-zq-104/SRR27489702/SRR27489702.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	ovary	Ovary		female	missing					no		PRJNA1062748	SAMN39321097	SRX23160924	SRR27489703	SRA1783715	SRS20111090	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Ovary	Overwintered monogyne SB/SB gyne brain	SR_Ov6	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	16192071	1216639431	504076342								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489703/SRR27489703.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489703/SRR27489703	gs://sra-pub-zq-104/SRR27489703/SRR27489703.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39320885	SRX23160923	SRR27489704	SRA1783715	SRS20111087	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Brain	Overwintered monogyne SB/SB gyne brain	OW_Br4	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	21197974	1592840656	678896436								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489704/SRR27489704.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489704/SRR27489704	gs://sra-pub-zq-104/SRR27489704/SRR27489704.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	ovary	Ovary		female	missing					no		PRJNA1062748	SAMN39321097	SRX23160922	SRR27489705	SRA1783715	SRS20111090	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Ovary	Overwintered monogyne SB/SB gyne brain	SR_Ov7	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	19495757	1461408506	604922804								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489705/SRR27489705.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489705/SRR27489705	gs://sra-pub-zq-104/SRR27489705/SRR27489705.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	ovary	Ovary		female	missing					no		PRJNA1062748	SAMN39321097	SRX23160921	SRR27489706	SRA1783715	SRS20111090	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Ovary	Overwintered monogyne SB/SB gyne brain	SR_Ov8	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	15365648	1154712412	477394706								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489706/SRR27489706.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489706/SRR27489706	gs://sra-pub-zq-104/SRR27489706/SRR27489706.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39320885	SRX23160920	SRR27489707	SRA1783715	SRS20111087	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Brain	Overwintered monogyne SB/SB gyne brain	OW_Br5	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	23036508	1731227364	732907902								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489707/SRR27489707.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489707/SRR27489707	gs://sra-pub-zq-104/SRR27489707/SRR27489707.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39320885	SRX23160919	SRR27489708	SRA1783715	SRS20111087	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Brain	Overwintered monogyne SB/SB gyne brain	OW_Br6	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	21153308	1587491564	679033044								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489708/SRR27489708.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489708/SRR27489708	gs://sra-pub-zq-104/SRR27489708/SRR27489708.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39320885	SRX23160918	SRR27489709	SRA1783715	SRS20111087	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Brain	Overwintered monogyne SB/SB gyne brain	OW_Br7	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	23588097	1769938493	750807037								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489709/SRR27489709.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489709/SRR27489709	gs://sra-pub-zq-104/SRR27489709/SRR27489709.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39320885	SRX23160917	SRR27489710	SRA1783715	SRS20111087	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Brain	Overwintered monogyne SB/SB gyne brain	OW_Br8	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	23401524	1755652743	738193593								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489710/SRR27489710.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489710/SRR27489710	gs://sra-pub-zq-104/SRR27489710/SRR27489710.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321096	SRX23160916	SRR27489711	SRA1783715	SRS20111088	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Ovary	Overwintered monogyne SB/SB gyne ovary	OW_Ov1	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	14520273	1088659320	449128040								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489711/SRR27489711.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489711/SRR27489711	gs://sra-pub-zq-104/SRR27489711/SRR27489711.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321096	SRX23160915	SRR27489712	SRA1783715	SRS20111088	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Ovary	Overwintered monogyne SB/SB gyne ovary	OW_Ov7	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	16747932	1256609518	520106046								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489712/SRR27489712.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489712/SRR27489712	gs://sra-pub-zq-104/SRR27489712/SRR27489712.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321096	SRX23160914	SRR27489713	SRA1783715	SRS20111088	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Ovary	Overwintered monogyne SB/SB gyne ovary	OW_Ov8	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	19106566	1426289978	587758543								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489713/SRR27489713.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489713/SRR27489713	gs://sra-pub-zq-104/SRR27489713/SRR27489713.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321095	SRX23160913	SRR27489714	SRA1783715	SRS20111089	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Brain	Spring-reared monogyne SB/SB gyne brain	SR_Br1	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	28377943	2117807726	898817516								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489714/SRR27489714.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489714/SRR27489714	gs://sra-pub-zq-104/SRR27489714/SRR27489714.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321095	SRX23160912	SRR27489715	SRA1783715	SRS20111089	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Brain	Spring-reared monogyne SB/SB gyne brain	SR_Br2	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	24802327	1861387777	790956980								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489715/SRR27489715.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489715/SRR27489715	gs://sra-pub-zq-104/SRR27489715/SRR27489715.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321095	SRX23160911	SRR27489716	SRA1783715	SRS20111089	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Brain	Spring-reared monogyne SB/SB gyne brain	SR_Br3	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	21520273	1618714689	686713607								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489716/SRR27489716.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489716/SRR27489716	gs://sra-pub-zq-104/SRR27489716/SRR27489716.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321095	SRX23160910	SRR27489717	SRA1783715	SRS20111089	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Brain	Spring-reared monogyne SB/SB gyne brain	SR_Br4	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	28163605	2113675993	897466454								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489717/SRR27489717.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489717/SRR27489717	gs://sra-pub-zq-104/SRR27489717/SRR27489717.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39320885	SRX23160909	SRR27489718	SRA1783715	SRS20111087	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Brain	Overwintered monogyne SB/SB gyne brain	OW_Br3	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	25366510	1904572085	800808507								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:04:17	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489718/SRR27489718.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489718/SRR27489718	gs://sra-pub-zq-104/SRR27489718/SRR27489718.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Greene County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321095	SRX23160908	SRR27489719	SRA1783715	SRS20111089	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB spring-reared fire ant gyne brain	RNA extracted from brains using RNeasy Micro Kit,  enriched for mRNA with polyA selection, and sequenced with	SR_SBSB_Brain	Spring-reared monogyne SB/SB gyne brain	SR_Br5	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	24464546	1839527069	786600578								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489719/SRR27489719.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489719/SRR27489719	gs://sra-pub-zq-104/SRR27489719/SRR27489719.lite.1	missing	top of mound prior to mating flight	2018-06-13	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	missing					no		PRJNA1062748	SAMN39321096	SRX23160907	SRR27489720	SRA1783715	SRS20111088	SRP483111	Solenopsis invicta raw sequence reads	RNAseq of monogyne SB/SB overwintered fire ant gyne ovary	RNA extracted from ovaries using RNeasy Mini Kit,  enriched for mRNA with polyA selection, and sequenced with	OW_SBSB_Ovary	Overwintered monogyne SB/SB gyne ovary	OW_Ov6	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 500	16392259	1229129003	509458250								Genetics	University of Georgia	SUB14147279		13686	2024-01-11 13:45:00	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR027/27489/SRR27489720/SRR27489720.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27489720/SRR27489720	gs://sra-pub-zq-104/SRR27489720/SRR27489720.lite.1	missing	top of mound prior to mating flight	2018-03-18	USA:Georgia, Oglethorpe County		Invertebrate	not applicable		not applicable	missing	not collected	not applicable	adult	missing	not applicable	not applicable	not collected	not applicable	not collected															2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
