scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	tissue_normalized	tissue_original
Solenopsis invicta	single ovary	ovary	SB/Sb		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791489	SRX8241526	SRR11680666	SRA1071994	SRS6591165	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509754: ovaries of unmated reproductive ant departing on her mating flight (16CO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (16CO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	30355932	2307050832	1047397618									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680666/SRR11680666.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680666/SRR11680666	gs://sra-pub-zq-101/SRR11680666/SRR11680666.lite.1	ovary	ovary
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791540	SRX8241557	SRR11680697	SRA1071994	SRS6591196	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509799: brain of unmated reproductive ant departing on her mating flight (239AB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (239AB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	30734906	2325215784	849897370									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680697/SRR11680697.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680697/SRR11680697	gs://sra-pub-zq-102/SRR11680697/SRR11680697.lite.1	brain	brain
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791500	SRX8241515	SRR11680655	SRA1071994	SRS6591154	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509743: brain of unmated reproductive ant departing on her mating flight (107EB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (107EB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	30656024	2329857824	869603729									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680655/SRR11680655.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680655/SRR11680655	gs://sra-pub-zq-104/SRR11680655/SRR11680655.lite.1	brain	brain
Solenopsis invicta	antenae	antenna			2			yes	yes	no		PRJNA266847	SAMN03174889	SRX757228	SRR1648126	SRA200748	SRS742424	SRP049683	Solenopsis invicta Transcriptome or Gene expression	transcriptome					paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	11832179	2366435800	1208641545		0.0	200.0	0.0	Application Read	Forward	1.0	department of entomology	south china agricultural university	RIFA		13686	2014-11-12 09:14:13							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/648/SRR1648126/SRR1648126.sralite.1	s3://sra-pub-zq-2/SRR1648126/SRR1648126.sralite.1	gs://sra-pub-zq-102/SRR1648126/SRR1648126.zq.1	antenna	antenna
Solenopsis invicta	single brain	brain	Sb/Sb		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791476	SRX8241535	SRR11680675	SRA1071994	SRS6591174	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509763: brain of unmated reproductive ant departing on her mating flight (19GB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (19GB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	32027959	2434124884	907204935									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680675/SRR11680675.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680675/SRR11680675	gs://sra-pub-zq-101/SRR11680675/SRR11680675.lite.1	brain	brain
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791467	SRX8241509	SRR11680649	SRA1071994	SRS6591148	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509737: brain of unmated reproductive ant departing on her mating flight (104DB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (104DB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	32732215	2487648340	937399710									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680649/SRR11680649.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680649/SRR11680649	gs://sra-pub-zq-102/SRR11680649/SRR11680649.lite.1	brain	brain
Solenopsis invicta	single brain	brain	SB/Sb		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791469	SRX8241507	SRR11680647	SRA1071994	SRS6591146	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509735: brain of unmated reproductive ant departing on her mating flight (104AB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (104AB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	33111435	2516469060	940687711									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680647/SRR11680647.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680647/SRR11680647	gs://sra-pub-zq-102/SRR11680647/SRR11680647.lite.1	brain	brain
Solenopsis invicta	antenae	antenna			1			yes	yes	no		PRJNA266847	SAMN03174888	SRX757227	SRR1648121	SRA200748	SRS742422	SRP049683	Solenopsis invicta Transcriptome or Gene expression	transcriptome					paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	12849605	2569921000	1272017626		0.0	200.0	0.0	Application Read	Forward	1.0	department of entomology	south china agricultural university	RIFA		13686	2014-11-12 09:19:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/648/SRR1648121/SRR1648121.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1648121/SRR1648121	gs://sra-pub-zq-103/SRR1648121/SRR1648121.zq.1	antenna	antenna
Solenopsis invicta	single brain	brain	Sb/Sb		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791465	SRX8241511	SRR11680651	SRA1071994	SRS6591150	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509739: brain of unmated reproductive ant departing on her mating flight (104GB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (104GB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	33878676	2574779376	965027730									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680651/SRR11680651.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680651/SRR11680651	gs://sra-pub-zq-104/SRR11680651/SRR11680651.lite.1	brain	brain
Solenopsis invicta	single ovary	ovary	Sb/Sb		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791464	SRX8241512	SRR11680652	SRA1071994	SRS6591151	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509740: ovaries of unmated reproductive ant departing on her mating flight (104GO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (104GO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	34550562	2625842712	963574825									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680652/SRR11680652.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680652/SRR11680652	gs://sra-pub-zq-102/SRR11680652/SRR11680652.lite.1	ovary	ovary
Solenopsis invicta	single brain	brain	Sb/Sb		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791550	SRX8241547	SRR11680687	SRA1071994	SRS6591186	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509779: brain of unmated reproductive ant departing on her mating flight (20IB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (20IB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	35051438	2663909288	987289752									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680687/SRR11680687.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680687/SRR11680687	gs://sra-pub-zq-102/SRR11680687/SRR11680687.lite.1	brain	brain
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791472	SRX8241539	SRR11680679	SRA1071994	SRS6591178	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509767: brain of unmated reproductive ant departing on her mating flight (207AB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (207AB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	35901443	2728509668	1028930063									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680679/SRR11680679.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680679/SRR11680679	gs://sra-pub-zq-102/SRR11680679/SRR11680679.lite.1	brain	brain
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791548	SRX8241549	SRR11680689	SRA1071994	SRS6591188	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509784: brain of unmated reproductive ant departing on her mating flight (222AB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (222AB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	36416671	2767666996	1032013696									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680689/SRR11680689.lite.1	s3://sra-pub-zq-8/SRR11680689/SRR11680689.lite.1	gs://sra-pub-zq-101/SRR11680689/SRR11680689.lite.1	brain	brain
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791470	SRX8241541	SRR11680681	SRA1071994	SRS6591180	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509769: brain of unmated reproductive ant departing on her mating flight (209AB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (209AB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	36482675	2772683300	1039776745									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680681/SRR11680681.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680681/SRR11680681	gs://sra-pub-zq-101/SRR11680681/SRR11680681.lite.1	brain	brain
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791488	SRX8241527	SRR11680667	SRA1071994	SRS6591166	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509755: brain of unmated reproductive ant departing on her mating flight (16DB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (16DB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	36780861	2795345436	1002353396									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680667/SRR11680667.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680667/SRR11680667	gs://sra-pub-zq-104/SRR11680667/SRR11680667.lite.1	brain	brain
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791474	SRX8241537	SRR11680677	SRA1071994	SRS6591176	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509765: brain of unmated reproductive ant departing on her mating flight (1EB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (1EB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	37439124	2845373424	1035776963									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680677/SRR11680677.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680677/SRR11680677	gs://sra-pub-zq-104/SRR11680677/SRR11680677.lite.1	brain	brain
Solenopsis invicta	whole body	whole_body				Acetone	whole body	yes	yes	no		PRJNA953397	SAMN34114831	SRX19905964	SRR24105825	SRA1622772	SRS17259646	SRP431485	Molecular mechanisms of task allocation in workers of the red imported fire ant, Solenopsis invicta	GSM7156653: 21288Tam_NA3; Solenopsis invicta; RNA-Seq		21288Tam_NA3		GSM7156653	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	28643903	2864390300	896906785									Tamborindeguy, Entomology, Texas A&M University	SUB13087980		13686	2023-10-23 21:48:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR024/24105/SRR24105825/SRR24105825.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR24105825/SRR24105825	gs://sra-pub-zq-107/SRR24105825/SRR24105825.lite.1	whole_body	whole_body
Solenopsis invicta	abdomen	abdomen		female				yes	yes	no		PRJNA542606	SAMN11635665	SRX5833557	SRR9057344	SRA886652	SRS4759870	SRP198464	Solenopsis invicta Raw sequence reads	RNA-seq of Solenopsis invicta: Abdomen from a single polygyne female alate	We extracted RNA and DNA from each sample using a dual DNA/RNA Tri Reagent based protocol. We applied the Krieger and Ross (2002) assay on the extracted DNA to identify only individuals with the SB/Sb genotype. Once RNA was extracted, cDNA libraries were prepared from total RNA using half volumes of the NEBNext Ultra II RNA Library Prep Kit for Illumina. Raw RNA and the libraries were quality checked on an Agilent Tapestation 2200; library insert size averaged 350 bp.	Abdomen from a single female alate, colony 118	Abdomen from a single female alate, colony 118	118QA	paired	RNA-Seq	TRANSCRIPTOMIC	Restriction Digest	Illumina HiSeq 4000	9586610	2875983000	1179098612								School of Biological and Chemical Sciences	Queen Mary University of London	SUB5620586		13686	2019-05-31 00:25:34							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/057/SRR9057344.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9057344/SRR9057344	gs://sra-pub-zq-105/SRR9057344/SRR9057344.zq.1	abdomen	abdomen
Solenopsis invicta	male	whole_body			adult			yes	yes	no		PRJNA421367	SAMN11493902	SRX5786459	SRR9008126	SRA882401	SRS4718774	SRP127040	A Solenopsis clade including Solenopsis invicta, Solenopsis richteri, Solenopsis macdonaghi, Solenopsis sp, Solenopsis megergates, Solenopsis geminata, Solenopsis saevissima, Solenopsis pusilligni, Solenopsis daguerrei, Solenopsis nr. nigella Genome	RNAseq of fire ant: male genomic DNA	Transcriptone from single male ant using Truseq library preparation protocol			M328B_R2D2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000	38512833	2888462475	1627538200								Department of Evolution and Ecology	University of Lausanne	SUB5484838	31959939.0	13686	2020-03-31 12:35:52							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/008/SRR9008126.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9008126/SRR9008126	gs://sra-pub-zq-109/SRR9008126/SRR9008126.zq.1	whole_body	whole_body
Solenopsis invicta	single brain	brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791519	SRX8241533	SRR11680673	SRA1071994	SRS6591173	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509761: brain of unmated reproductive ant departing on her mating flight (19DB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (19DB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	38456350	2922682600	1093408140									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680673/SRR11680673.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680673/SRR11680673	gs://sra-pub-zq-102/SRR11680673/SRR11680673.lite.1	brain	brain
Solenopsis invicta	single brain	brain	Sb/Sb		reproductively mature		brain of unmated reproductive ant departing on her mating flight	yes	yes	no		PRJNA629802	SAMN14791498	SRX8241517	SRR11680657	SRA1071994	SRS6591156	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509745: brain of unmated reproductive ant departing on her mating flight (107GB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (107GB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	38562956	2930784656	1117214984									GEO	GEO: GSE149726	32749006.0	13686	2020-07-20 09:56:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680657/SRR11680657.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680657/SRR11680657	gs://sra-pub-zq-104/SRR11680657/SRR11680657.lite.1	brain	brain
Solenopsis invicta	male	whole_body			adult			yes	yes	no		PRJNA421367	SAMN11493905	SRX5786464	SRR9008121	SRA882401	SRS4718779	SRP127040	A Solenopsis clade including Solenopsis invicta, Solenopsis richteri, Solenopsis macdonaghi, Solenopsis sp, Solenopsis megergates, Solenopsis geminata, Solenopsis saevissima, Solenopsis pusilligni, Solenopsis daguerrei, Solenopsis nr. nigella Genome	RNAseq of fire ant: male genomic DNA	Transcriptone from single male ant using Truseq library preparation protocol			M000Sb_R2D2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000	39436314	2957723550	1681192801								Department of Evolution and Ecology	University of Lausanne	SUB5484838	31959939.0	13686	2020-03-31 12:35:52							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/008/SRR9008121.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9008121/SRR9008121	gs://sra-pub-zq-109/SRR9008121/SRR9008121.zq.1	whole_body	whole_body
Solenopsis invicta	whole body	whole_body		female				yes	yes	no		PRJNA542606	SAMN11635661	SRX5833565	SRR9057336	SRA886652	SRS4759878	SRP198464	Solenopsis invicta Raw sequence reads	RNA-seq of Solenopsis invicta: Whole body from a single polygyne worker	We extracted RNA and DNA from each sample using a dual DNA/RNA Tri Reagent based protocol. We applied the Krieger and Ross (2002) assay on the extracted DNA to identify only individuals with the SB/Sb genotype. Once RNA was extracted, cDNA libraries were prepared from total RNA using half volumes of the NEBNext Ultra II RNA Library Prep Kit for Illumina. Raw RNA and the libraries were quality checked on an Agilent Tapestation 2200; library insert size averaged 350 bp.	Whole body from a single worker, colony 3	Whole body from a single worker, colony 3	3BW	paired	RNA-Seq	TRANSCRIPTOMIC	Restriction Digest	Illumina HiSeq 4000	9988752	2996625600	1241372962								School of Biological and Chemical Sciences	Queen Mary University of London	SUB5620586		13686	2019-05-31 00:25:34							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/057/SRR9057336.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9057336/SRR9057336	gs://sra-pub-zq-105/SRR9057336/SRR9057336.zq.1	whole_body	whole_body
Solenopsis invicta	whole body	whole_body				Nurse	whole body	yes	yes	no		PRJNA953397	SAMN34114833	SRX19905962	SRR24105827	SRA1622772	SRS17259644	SRP431485	Molecular mechanisms of task allocation in workers of the red imported fire ant, Solenopsis invicta	GSM7156651: 21288Tam_N4; Solenopsis invicta; RNA-Seq		21288Tam_N4		GSM7156651	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	30160820	3016082000	949265852									Tamborindeguy, Entomology, Texas A&M University	SUB13087980		13686	2023-10-23 21:48:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR024/24105/SRR24105827/SRR24105827.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR24105827/SRR24105827	gs://sra-pub-zq-107/SRR24105827/SRR24105827.lite.1	whole_body	whole_body
Solenopsis invicta	whole body	whole_body				Acetone	whole body	yes	yes	no		PRJNA953397	SAMN34114830	SRX19905965	SRR24105824	SRA1622772	SRS17259647	SRP431485	Molecular mechanisms of task allocation in workers of the red imported fire ant, Solenopsis invicta	GSM7156654: 21288Tam_NA4; Solenopsis invicta; RNA-Seq		21288Tam_NA4		GSM7156654	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	30630626	3063062600	964721645									Tamborindeguy, Entomology, Texas A&M University	SUB13087980		13686	2023-10-23 21:48:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR024/24105/SRR24105824/SRR24105824.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR24105824/SRR24105824	gs://sra-pub-zq-107/SRR24105824/SRR24105824.lite.1	whole_body	whole_body
Solenopsis invicta	whole body	whole_body				Acetone	whole body	yes	yes	no		PRJNA953397	SAMN34114832	SRX19905963	SRR24105826	SRA1622772	SRS17259645	SRP431485	Molecular mechanisms of task allocation in workers of the red imported fire ant, Solenopsis invicta	GSM7156652: 21288Tam_NA2; Solenopsis invicta; RNA-Seq		21288Tam_NA2		GSM7156652	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	30983886	3098388600	970534831									Tamborindeguy, Entomology, Texas A&M University	SUB13087980		13686	2023-10-23 21:48:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR024/24105/SRR24105826/SRR24105826.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR24105826/SRR24105826	gs://sra-pub-zq-107/SRR24105826/SRR24105826.lite.1	whole_body	whole_body
Solenopsis invicta	male	whole_body			adult			yes	yes	no		PRJNA421367	SAMN11493904	SRX5786457	SRR9008128	SRA882401	SRS4718772	SRP127040	A Solenopsis clade including Solenopsis invicta, Solenopsis richteri, Solenopsis macdonaghi, Solenopsis sp, Solenopsis megergates, Solenopsis geminata, Solenopsis saevissima, Solenopsis pusilligni, Solenopsis daguerrei, Solenopsis nr. nigella Genome	RNAseq of fire ant: male genomic DNA	Transcriptone from single male ant using Truseq library preparation protocol			M000Sb_C3PO	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000	42342851	3175713825	2007926051								Department of Evolution and Ecology	University of Lausanne	SUB5484838	31959939.0	13686	2020-03-31 12:35:52							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/008/SRR9008128.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9008128/SRR9008128	gs://sra-pub-zq-109/SRR9008128/SRR9008128.zq.1	whole_body	whole_body
Solenopsis invicta	whole body	whole_body				S-hydroprene	whole body	yes	yes	no		PRJNA953397	SAMN34114829	SRX19905966	SRR24105823	SRA1622772	SRS17259648	SRP431485	Molecular mechanisms of task allocation in workers of the red imported fire ant, Solenopsis invicta	GSM7156655: 21288Tam_NS2; Solenopsis invicta; RNA-Seq		21288Tam_NS2		GSM7156655	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	31796791	3179679100	992374291									Tamborindeguy, Entomology, Texas A&M University	SUB13087980		13686	2023-10-23 21:48:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR024/24105/SRR24105823/SRR24105823.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR24105823/SRR24105823	gs://sra-pub-zq-107/SRR24105823/SRR24105823.lite.1	whole_body	whole_body
Solenopsis invicta	male	whole_body			adult			yes	yes	no		PRJNA421367	SAMN11493903	SRX5786458	SRR9008127	SRA882401	SRS4718773	SRP127040	A Solenopsis clade including Solenopsis invicta, Solenopsis richteri, Solenopsis macdonaghi, Solenopsis sp, Solenopsis megergates, Solenopsis geminata, Solenopsis saevissima, Solenopsis pusilligni, Solenopsis daguerrei, Solenopsis nr. nigella Genome	RNAseq of fire ant: male genomic DNA	Transcriptone from single male ant using Truseq library preparation protocol			M350B_C3PO	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000	42665990	3199949250	2058072696								Department of Evolution and Ecology	University of Lausanne	SUB5484838	31959939.0	13686	2020-03-31 12:35:52							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/008/SRR9008127.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9008127/SRR9008127	gs://sra-pub-zq-109/SRR9008127/SRR9008127.zq.1	whole_body	whole_body
