scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	host	collection_date	geo_loc_name	id	biosamplemodel	ena_first_public	insdc_center_name	insdc_status	geographic_location	lat_lon	sample_name	tissue_type	ena-first-public	ena-last-update	external_id	insdc_first_public	insdc_last_update	breed	isolation_source	collected_by	dev_stage	identified_by	replicate_host_origin	replicate_slavemaker_origin	strain	behavior	insdc_center_alias	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778229	ERX12701394	ERR13330429	ERA30649552	ERS20384827	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_VT_6_F	unspecified	L_VT_6_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15955135	4786540500	1625299010								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-23:15:26:071		300112	2024-08-01 21:48:06	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330429/ERR13330429.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330429/ERR13330429	gs://sra-pub-zq-107/ERR13330429/ERR13330429.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	L_VT_6_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778146	ERX12697818	ERR13326790	ERA30649017	ERS20384744	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NH_12_F	unspecified	L_NH_12_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17781272	5334381600	1748851155								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-15:38:07:508		300112	2024-08-01 21:56:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13326/ERR13326790/ERR13326790.lite.1	s3://sra-pub-zq-6/ERR13326790/ERR13326790.lite.1	gs://sra-pub-zq-100/ERR13326790/ERR13326790.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.510 N 71.402 W	L_NH_12_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778147	ERX12697834	ERR13326806	ERA30649034	ERS20384745	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NH_13_F	unspecified	L_NH_13_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	21817729	6545318700	2126792481								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-15:50:23:319		300112	2024-08-01 21:48:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13326/ERR13326806/ERR13326806.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13326806/ERR13326806	gs://sra-pub-zq-107/ERR13326806/ERR13326806.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.510 N 71.402 W	L_NH_13_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778460	ERX12701358	ERR13330393	ERA30649516	ERS20385058	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYH_4_B_H	unspecified	L_NYH_4_B_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	21046694	6314008200	2168034276								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-22:46:45:575		300112	2024-08-01 21:48:06	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330393/ERR13330393.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330393/ERR13330393	gs://sra-pub-zq-103/ERR13330393/ERR13330393.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.525 N 74.160 W	L_NYH_4_B_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778402	ERX12697596	ERR13326568	ERA30648999	ERS20385000	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_MA_3_H	unspecified	L_MA_3_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15313931	4594179300	1535984148								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-15:20:07:452		300112	2024-08-01 21:08:28	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13326/ERR13326568/ERR13326568.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13326568/ERR13326568	gs://sra-pub-zq-102/ERR13326568/ERR13326568.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.407 N 71.204 W	L_MA_3_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778465	ERX12701400	ERR13330435	ERA30649558	ERS20385063	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYH_9_H	unspecified	L_NYH_9_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	22066559	6619967700	2249920845								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-23:19:03:227		300112	2024-08-01 21:56:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330435/ERR13330435.lite.1	s3://sra-pub-zq-6/ERR13330435/ERR13330435.lite.1	gs://sra-pub-zq-100/ERR13330435/ERR13330435.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.525 N 74.160 W	L_NYH_9_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778421	ERX12699956	ERR13328991	ERA30649242	ERS20385019	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_MD_9_H	unspecified	L_MD_9_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	21247047	6374114100	2181360299								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-18:47:39:853		300112	2024-08-01 22:29:08	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13328/ERR13328991/ERR13328991.lite.1	s3://sra-pub-zq-1/ERR13328991/ERR13328991.lite.1	gs://sra-pub-zq-100/ERR13328991/ERR13328991.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	39.611 N 79.134 W	L_MD_9_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778479	ERX12701493	ERR13330528	ERA30649651	ERS20385077	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYS_8_H	unspecified	L_NYS_8_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18370915	5511274500	1857310895								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-00:23:38:998		300112	2024-08-01 21:08:29	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330528/ERR13330528.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330528/ERR13330528	gs://sra-pub-zq-107/ERR13330528/ERR13330528.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.455 N 73.868 W	L_NYS_8_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778409	ERX12699876	ERR13328911	ERA30649156	ERS20385007	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_MD_1_B_H	unspecified	L_MD_1_B_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16189053	4856715900	1630830995								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-17:38:18:819		300112	2024-08-01 21:08:28	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13328/ERR13328911/ERR13328911.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13328911/ERR13328911	gs://sra-pub-zq-103/ERR13328911/ERR13328911.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	39.611 N 79.134 W	L_MD_1_B_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778445	ERX12700185	ERR13329220	ERA30649441	ERS20385043	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NH_4_H	unspecified	L_NH_4_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17925425	5377627500	1804369330								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-21:31:45:400		300112	2024-08-01 21:56:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329220/ERR13329220.lite.1	s3://sra-pub-zq-8/ERR13329220/ERR13329220.lite.1	gs://sra-pub-zq-107/ERR13329220/ERR13329220.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.510 N 71.402 W	L_NH_4_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778231	ERX12701410	ERR13330445	ERA30649568	ERS20384829	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_VT_8_F	unspecified	L_VT_8_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17160293	5148087900	1657104084								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-23:27:09:129		300112	2024-08-01 21:56:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330445/ERR13330445.lite.1	s3://sra-pub-zq-8/ERR13330445/ERR13330445.lite.1	gs://sra-pub-zq-107/ERR13330445/ERR13330445.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	L_VT_8_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778523	ERX12701431	ERR13330466	ERA30649589	ERS20385121	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_VT_9_H	unspecified	L_VT_9_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	24801568	7440470400	2529278334								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-23:40:37:623		300112	2024-08-01 22:29:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330466/ERR13330466.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330466/ERR13330466	gs://sra-pub-zq-100/ERR13330466/ERR13330466.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	L_VT_9_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592741	ERX11672097	ERR12261620	ERA27391293	ERS16749602	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: ME_3_RNA	unspecified	ME_3_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	42965919	12889775700	4282009300								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-14:38:50:048		300112	2023-11-16 07:29:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/ERR012/12261/ERR12261620/ERR12261620.lite.1	s3://sra-pub-zq-4/ERR12261620/ERR12261620.lite.1	gs://sra-pub-zq-102/ERR12261620/ERR12261620.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	44.413 N 70.851 W	ME_3_RNA	antennae	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z	SAMEA114592741	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592739	ERX11671823	ERR12261535	ERA27390113	ERS16749600	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: MA_1_RNA	unspecified	MA_1_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	39458822	11837646600	3941602623								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-13:51:52:491		300112	2023-11-16 07:29:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR012/12261/ERR12261535/ERR12261535.lite.1	s3://sra-pub-zq-3/ERR12261535/ERR12261535.lite.1	gs://sra-pub-zq-101/ERR12261535/ERR12261535.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.407 N 71.204 W	MA_1_RNA	antennae	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z	SAMEA114592739	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592742	ERX11674055	ERR12263767	ERA27393892	ERS16749603	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: NH_4_RNA	unspecified	NH_4_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	30103229	9030968700	2966614987								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-14:44:38:414		300112	2023-11-16 08:22:12	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR012/12263/ERR12263767/ERR12263767.lite.1	s3://sra-pub-zq-3/ERR12263767/ERR12263767.lite.1	gs://sra-pub-zq-101/ERR12263767/ERR12263767.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.510 N 71.402 W	NH_4_RNA	antennae	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z	SAMEA114592742	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592744	ERX11674135	ERR12263847	ERA27393902	ERS16749605	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: NYS_6_RNA	unspecified	NYS_6_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	36499252	10949775600	3649600436								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-14:58:18:632		300112	2023-11-15 23:55:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/ERR012/12263/ERR12263847/ERR12263847.lite.1	s3://sra-pub-zq-7/ERR12263847/ERR12263847.lite.1	gs://sra-pub-zq-108/ERR12263847/ERR12263847.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.455 N 73.868 W	NYS_6_RNA	antennae	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z	SAMEA114592744	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592743	ERX11674132	ERR12263844	ERA27393899	ERS16749604	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: NYH_5_RNA	unspecified	NYH_5_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	51266552	15379965600	5099276419								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-14:52:10:947		300112	2023-11-16 07:29:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR012/12263/ERR12263844/ERR12263844.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR12263844/ERR12263844	gs://sra-pub-zq-101/ERR12263844/ERR12263844.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.525 N 74.160 W	NYH_5_RNA	antennae	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z	SAMEA114592743	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592745	ERX11674137	ERR12263849	ERA27393904	ERS16749606	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: OH_7_RNA	unspecified	OH_7_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	38003333	11400999900	3721075051								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-15:03:33:167		300112	2023-11-15 23:55:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/ERR012/12263/ERR12263849/ERR12263849.lite.1	s3://sra-pub-zq-7/ERR12263849/ERR12263849.lite.1	gs://sra-pub-zq-108/ERR12263849/ERR12263849.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.753 N 80.967 W	OH_7_RNA	antennae	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z	SAMEA114592745	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592740	ERX11671827	ERR12261539	ERA27390117	ERS16749601	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: MD_2_RNA	unspecified	MD_2_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	36811980	11043594000	3667251292								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-13:59:26:504		300112	2023-11-15 23:40:28	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/ERR012/12261/ERR12261539/ERR12261539.lite.1	s3://sra-pub-zq-7/ERR12261539/ERR12261539.lite.1	gs://sra-pub-zq-108/ERR12261539/ERR12261539.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	39.611 N 79.134 W	MD_2_RNA	antennae	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z	SAMEA114592740	2023-11-15T09:00:24Z	2023-11-15T09:00:24Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592747	ERX11674142	ERR12263854	ERA27393909	ERS16749608	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: VT_9_RNA	unspecified	VT_9_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	43898572	13169571600	4350717886								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-15:13:09:245		300112	2023-11-15 23:06:12	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/ERR012/12263/ERR12263854/ERR12263854.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR12263854/ERR12263854	gs://sra-pub-zq-108/ERR12263854/ERR12263854.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	VT_9_RNA	antennae	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z	SAMEA114592747	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592746	ERX11674139	ERR12263851	ERA27393906	ERS16749607	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: PA_8_RNA	unspecified	PA_8_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	44270732	13281219600	4421645440								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-15:08:29:756		300112	2023-11-15 23:55:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/ERR012/12263/ERR12263851/ERR12263851.lite.1	s3://sra-pub-zq-7/ERR12263851/ERR12263851.lite.1	gs://sra-pub-zq-108/ERR12263851/ERR12263851.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.124 N 78.523 W	PA_8_RNA	antennae	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z	SAMEA114592746	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB68328	SAMEA114592748	ERX11674144	ERR12263856	ERA27393922	ERS16749609	ERP153286	Genomic basis of adaptation to climate and parasite prevalence and the importance of odorant perception in the ant Temnothorax longispinosus	Raw reads: WV_10_RNA	unspecified	WV_10_RNA	PoolRNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	36431599	10929479700	3658546990								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-14-11-2023-15:16:47:453		300112	2023-11-16 07:07:52	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR012/12263/ERR12263856/ERR12263856.lite.1	s3://sra-pub-zq-3/ERR12263856/ERR12263856.lite.1	gs://sra-pub-zq-101/ERR12263856/ERR12263856.lite.1			2021-07					Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	38.110 N 80.136 W	WV_10_RNA	antennae	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z	SAMEA114592748	2023-11-15T01:05:39Z	2023-11-15T01:05:39Z											2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	antennae	antennae		female						no		PRJNA926589	SAMN32876240	SRX19142504	SRR23193392	SRA1578407	SRS16555215	SRP418702	Task-specific patterns of odorant receptor expression in worker antennae indicates a sensory filter regulating division of labor in ants	no applicate	<1 g RNA from the sample was used to prepare cDNA libraries using the NEBNext Ultra RNA Library Prep Kit for Illumina. rRNA was removed using the Ribo-Zero kit. mRNA was purified from total RNA using poly-T oligo-bound magnetic beads and randomly fragmented by addition of fragmentation buffer. cDNA was synthesized using an mRNA template and a random hexamer primer. Then, a custom buffer for second-strand synthesis (Illumina), dNTPs, RNase H, and DNA polymerase I were added to start second-strand synthesis. After a series of terminal repair, ligation, and sequencing adapter ligation reactions, the double-stranded cDNA library was completed by size selection and PCR enrichment			ANT_OOF	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	21025484	6307645200	2099095568								Johannes Gutenberg University Mainz	SUB12582459		300112	2023-08-02 19:53:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR023/23193/SRR23193392/SRR23193392.lite.1	s3://sra-pub-zq-4/SRR23193392/SRR23193392.lite.1	gs://sra-pub-zq-103/SRR23193392/SRR23193392.lite.1	7 antennae of foragers from the colony: NY18 J282		2018-06-01	USA: Edmund Niles Huyck Preserve, Renssellearville, New York		Invertebrate													not applicable	natal colony of individual: NY18 J282	Susanne Foitzik, Marah Stoldt	adult	Susanne Foitzik						2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
