scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	breed	replicate	lat_lon	ecotype	dev_stage	nest_#	sample_month	colony	pooled_individual	caste	altitude	collected_by	depth	env_biome	host_tissue_sampled	identified_by	specimen_voucher	temp	biological_replicate	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446184	SRX973895	SRR1947301	SRA248600	SRS889136	SRP056614	Linepithema humile queen gene expression	CA12			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	19550313	3910062600	2955161112		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/947/SRR1947301/SRR1947301.sralite.1	s3://sra-pub-zq-1/SRR1947301/SRR1947301.sralite.1	gs://sra-pub-zq-103/SRR1947301/SRR1947301.zq.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		3.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar + OA		yes	yes	no		PRJNA553098	SAMN12229025	SRX6412373	SRR9650807	SRA918173	SRS5069571	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CARCH-3	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	19563265	3912653000	1586794746								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/650/SRR9650807.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650807/SRR9650807	gs://sra-pub-zq-109/SRR9650807/SRR9650807.zq.1	30 individuals		Introduced range	2015-09	USA: Richmond, CA	Invertebrate		RCH_LSOA_3	37.9313 N 122.3732 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar + OA		yes	yes	no		PRJNA553098	SAMN12229018	SRX6412368	SRR9650812	SRA918173	SRS5069566	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AROTA-3	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	19592275	3918455000	1574666457								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650812.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650812/SRR9650812	gs://sra-pub-zq-109/SRR9650812/SRR9650812.zq.1	30 individuals		Native range	2015-01	Argentina: Otamendi	Invertebrate		OTA_LSOA_3	34.2224 S 58.8961 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446182	SRX974652	SRR1948279	SRA248600	SRS889857	SRP056614	Linepithema humile queen gene expression	CS2			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	19661602	3932320400	2997509387		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/948/SRR1948279/SRR1948279.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1948279/SRR1948279	gs://sra-pub-zq-107/SRR1948279/SRR1948279.noqual.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		3.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control		yes	yes	no		PRJNA553098	SAMN12229031	SRX6412369	SRR9650811	SRA918173	SRS5069567	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AUMON-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	19901269	3980253800	1674467054								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650811.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650811/SRR9650811	gs://sra-pub-zq-109/SRR9650811/SRR9650811.zq.1	30 individuals		Introduced range	2015-03	Australia: Clayton	Invertebrate		MON_C_1	37.9097 S 145.1406 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966765	SRX24860875	SRR29345116	SRA1845553	SRS21570898	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_dip_3		lhum_12h_dip_3	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	13420142	4052882884	1591442578								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345116/SRR29345116.lite.1	s3://sra-pub-zq-2/SRR29345116/SRR29345116.lite.1	gs://sra-pub-zq-100/SRR29345116/SRR29345116.lite.1	lhum_12h_dip_3	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446173	SRX974620	SRR1948230	SRA248600	SRS889828	SRP056614	Linepithema humile queen gene expression	CA4			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	20272443	4054488600	2952491673		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/948/SRR1948230/SRR1948230.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1948230/SRR1948230	gs://sra-pub-zq-105/SRR1948230/SRR1948230.zq.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		2.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control		yes	yes	no		PRJNA553098	SAMN12229037	SRX6412354	SRR9650826	SRA918173	SRS5069552	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			NZPET-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	20310490	4062098000	1717931455								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:53							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650826.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650826/SRR9650826	gs://sra-pub-zq-109/SRR9650826/SRR9650826.zq.1	30 individuals		Introduced range	2016-02	New Zealand: Petone	Invertebrate		PET_C_1	41.2240 S 174.8659 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273467	SRX4138941	SRR7232551	SRA712330	SRS3352790	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B53	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	20336825	4067365000	3178311486								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232551.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232551/SRR7232551	gs://sra-pub-zq-104/SRR7232551/SRR7232551.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS8 replicate 3	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446174	SRX971920	SRR1945261	SRA248600	SRS886933	SRP056614	Linepithema humile queen gene expression	CS12			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	20382188	4076437600	2934513340		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/945/SRR1945261/SRR1945261.sralite.1	s3://sra-pub-zq-1/SRR1945261/SRR1945261.sralite.1	gs://sra-pub-zq-103/SRR1945261/SRR1945261.zq.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		2.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control		yes	yes	no		PRJNA553098	SAMN12229016	SRX6412362	SRR9650818	SRA918173	SRS5069560	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			ARROS-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	20403264	4080652800	1728076073								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650818.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650818/SRR9650818	gs://sra-pub-zq-109/SRR9650818/SRR9650818.zq.1	30 individuals		Native range	2015-01	Argentina: Rosario	Invertebrate		ROS_C_1	32.9105 S 60.6756 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar + OA		yes	yes	no		PRJNA553098	SAMN12229035	SRX6412352	SRR9650828	SRA918173	SRS5069550	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AUSTA-3	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	20470645	4094129000	1650157773								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:53							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/650/SRR9650828.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650828/SRR9650828	gs://sra-pub-zq-109/SRR9650828/SRR9650828.zq.1	30 individuals		Introduced range	2015-03	Australia: St-Andrews beach	Invertebrate		STA_LSOA_3	38.4191 S 144.8323 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control		yes	yes	no		PRJNA553098	SAMN12229019	SRX6412365	SRR9650815	SRA918173	SRS5069563	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CABLB-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	20928557	4185711400	1749124429								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650815.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650815/SRR9650815	gs://sra-pub-zq-109/SRR9650815/SRR9650815.zq.1	30 individuals		Introduced range	2015-09	USA: Albany, CA	Invertebrate		BLB_C_1	37.8891 N 122.3233 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control		yes	yes	no		PRJNA553098	SAMN12229023	SRX6412371	SRR9650809	SRA918173	SRS5069569	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CAOAK-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	21224128	4244825600	1800197330								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650809.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650809/SRR9650809	gs://sra-pub-zq-109/SRR9650809/SRR9650809.zq.1	30 individuals		Introduced range	2015-09	USA: Oakland, CA	Invertebrate		OAK_C_1	37.8253 N 122.2692 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar		yes	yes	no		PRJNA553098	SAMN12229017	SRX6412367	SRR9650813	SRA918173	SRS5069565	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AROTA-2	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	21349973	4269994600	1707463281								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650813.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650813/SRR9650813	gs://sra-pub-zq-109/SRR9650813/SRR9650813.zq.1	30 individuals		Native range	2015-01	Argentina: Otamendi	Invertebrate		OTA_LS_2	34.2224 S 58.8961 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273462	SRX4138947	SRR7232545	SRA712330	SRS3352811	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B42	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	21444942	4288988400	3263907327								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232545.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232545/SRR7232545	gs://sra-pub-zq-103/SRR7232545/SRR7232545.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BI8 replicate 2	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446183	SRX974605	SRR1948184	SRA248600	SRS889815	SRP056614	Linepithema humile queen gene expression	CS4			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	22051867	4410373400	3159784540		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/948/SRR1948184/SRR1948184.sralite.1	s3://sra-pub-zq-1/SRR1948184/SRR1948184.sralite.1	gs://sra-pub-zq-103/SRR1948184/SRR1948184.zq.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		3.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273459	SRX4138946	SRR7232546	SRA712330	SRS3352795	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B37	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	22073770	4414754000	3255052257								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232546.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232546/SRR7232546	gs://sra-pub-zq-102/SRR7232546/SRR7232546.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS2 replicate 2	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar		yes	yes	no		PRJNA553098	SAMN12229033	SRX6412350	SRR9650830	SRA918173	SRS5069548	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AUSTA-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	22143774	4428754800	1764165256								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:53							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650830.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650830/SRR9650830	gs://sra-pub-zq-109/SRR9650830/SRR9650830.zq.1	30 individuals		Introduced range	2015-03	Australia: St-Andrews beach	Invertebrate		STA_LS_1	38.4191 S 144.8323 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446179	SRX974604	SRR1948182	SRA248600	SRS889813	SRP056614	Linepithema humile queen gene expression	CS4			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	22257913	4451582600	3200996850		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/948/SRR1948182/SRR1948182.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1948182/SRR1948182	gs://sra-pub-zq-104/SRR1948182/SRR1948182.zq.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		2.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966766	SRX24860876	SRR29345115	SRA1845553	SRS21570899	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_dip_5		lhum_12h_dip_5	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	14875624	4492438448	1728588726								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345115/SRR29345115.lite.1	s3://sra-pub-zq-2/SRR29345115/SRR29345115.lite.1	gs://sra-pub-zq-100/SRR29345115/SRR29345115.lite.1	lhum_12h_dip_5	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	multiple whole body	Multiple Whole Body		female				yes	yes	no		PRJNA539943	SAMN11515458	SRX5758252	SRR8978717	SRA879920	SRS4693535	SRP193969	Gene Expression Changes in Response to Field-To-Lab Transition in the Argentine Ant, Linepithema humile	RNA-Seq of Linepithema humile: adult forager, multiple whole body	Isolate mRNA from aggregate worker sample and convert to cDNA			1-6	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22407286	4508861923	3088548386								Entomology	Purdue University	SUB5492432		83485	2019-04-26 13:13:14							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/978/SRR8978717.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8978717/SRR8978717	gs://sra-pub-zq-107/SRR8978717/SRR8978717.zq.1						Model organism or animal				Winston-Salem, North Carolina	Adult Forager	1.0	6.0													2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273458	SRX4138951	SRR7232541	SRA712330	SRS3352799	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B33	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	22812514	4562502800	3557186021								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232541.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232541/SRR7232541	gs://sra-pub-zq-102/SRR7232541/SRR7232541.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS12 replicate 3	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control		yes	yes	no		PRJNA553098	SAMN12229039	SRX6412356	SRR9650824	SRA918173	SRS5069553	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			NZPET-2	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	23542373	4708474600	1988397167								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:53							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650824.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650824/SRR9650824	gs://sra-pub-zq-109/SRR9650824/SRR9650824.zq.1	30 individuals		Introduced range	2016-02	New Zealand: Petone	Invertebrate		PET_C_2	41.2239 S 174.8659 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
