scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	tissue_normalized	tissue_original
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594916	SRX21998986	SRR26290233	SRA1726486	SRS19073546	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r8	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r8		SM_CB_wt_b3_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20473058	1696338403	744711449								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290233/SRR26290233.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290233/SRR26290233	gs://sra-pub-zq-108/SRR26290233/SRR26290233.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594840	SRX21999048	SRR26290168	SRA1726486	SRS19073608	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r6		Gd_CB_wt_b2_MGINv2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20503480	1698652837	750376764								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290168/SRR26290168.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290168/SRR26290168	gs://sra-pub-zq-108/SRR26290168/SRR26290168.lite.1	brain	brain
Atta cephalotes	hypothalamus	brain		female	30m			yes	yes	no		PRJNA1022160	SAMN37594944	SRX21998947	SRR26290271	SRA1726486	SRS19073507	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber baseline caste forager, in hypothalamus replicate b3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber baseline caste forager, in hypothalamus replicate b3		NMR_for_hypo_b3_NMR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20568870	1707317215	791059307								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290271/SRR26290271.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290271/SRR26290271	gs://sra-pub-zq-108/SRR26290271/SRR26290271.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594788	SRX21998963	SRR26290257	SRA1726486	SRS19073523	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Ch replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Ch replicate r3		Ch_CB_wt_b1_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20818230	1721515646	762547363								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290257/SRR26290257.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290257/SRR26290257	gs://sra-pub-zq-108/SRR26290257/SRR26290257.lite.1	brain	brain
Atta cephalotes	hypothalamus	brain		female	10m			yes	yes	no		PRJNA1022160	SAMN37594940	SRX21999032	SRR26290196	SRA1726486	SRS19073592	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber baseline caste nurse, in hypothalamus replicate b2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber baseline caste nurse, in hypothalamus replicate b2		NMR_nurse_hypo_b2_NMR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20746101	1722236931	806294368								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290196/SRR26290196.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290196/SRR26290196	gs://sra-pub-zq-108/SRR26290196/SRR26290196.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594772	SRX21998985	SRR26290234	SRA1726486	SRS19073545	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 17	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 17		SM_CB_CTRLinj_6h_b5_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20771755	1722274613	810492817								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:16							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290234/SRR26290234.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290234/SRR26290234	gs://sra-pub-zq-108/SRR26290234/SRR26290234.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594899	SRX21998937	SRR26290281	SRA1726486	SRS19073497	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r1		SM_CB_VKRi_24h_b1_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20776857	1723013708	770630476								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290281/SRR26290281.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290281/SRR26290281	gs://sra-pub-zq-108/SRR26290281/SRR26290281.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594886	SRX21998923	SRR26290295	SRA1726486	SRS19073483	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  24h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  24h, r4		SM_CB_NPAi_24h_b4_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20800383	1724076960	761413613								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290295/SRR26290295.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290295/SRR26290295	gs://sra-pub-zq-108/SRR26290295/SRR26290295.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594866	SRX21998881	SRR26290336	SRA1726486	SRS19073441	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r5		SM_CB_GFPi_12h_b6_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20809775	1726577823	762655449								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290336/SRR26290336.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290336/SRR26290336	gs://sra-pub-zq-108/SRR26290336/SRR26290336.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594792	SRX21998967	SRR26290252	SRA1726486	SRS19073527	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Ch replicate r7	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Ch replicate r7		Ch_CB_wt_b3_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20913345	1731359036	779281592								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290252/SRR26290252.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290252/SRR26290252	gs://sra-pub-zq-108/SRR26290252/SRR26290252.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594842	SRX21999050	SRR26290166	SRA1726486	SRS19073610	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r8	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r8		Gd_CB_wt_b3_MGINv2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21005726	1736115053	772454911								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290166/SRR26290166.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290166/SRR26290166	gs://sra-pub-zq-108/SRR26290166/SRR26290166.lite.1	brain	brain
Atta cephalotes	whole brains	brain						yes	yes	no		PRJNA747612	SAMN20286393	SRX11485829	SRR15178718	SRA1260580	SRS9525746	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159664	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23175659	1738174425	683369361								Biology	Boston University	SUB10028534		12957	2024-01-01 00:00:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15178/SRR15178718/SRR15178718.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178718/SRR15178718	gs://sra-pub-zq-104/SRR15178718/SRR15178718.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594770	SRX21998933	SRR26290285	SRA1726486	SRS19073493	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 15	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 15		SM_CB_CTRLinj_6h_b3_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21036841	1742827871	837001813								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290285/SRR26290285.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290285/SRR26290285	gs://sra-pub-zq-108/SRR26290285/SRR26290285.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594776	SRX21998950	SRR26290269	SRA1726486	SRS19073510	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 21	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 21		Gd_CB_CTRLinj_6h_b3_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21072932	1743517686	826819214								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290269/SRR26290269.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290269/SRR26290269	gs://sra-pub-zq-108/SRR26290269/SRR26290269.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594777	SRX21998951	SRR26290268	SRA1726486	SRS19073511	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 22	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 22		Gd_CB_CTRLinj_6h_b4_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21084084	1744526234	833394369								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290268/SRR26290268.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290268/SRR26290268	gs://sra-pub-zq-108/SRR26290268/SRR26290268.lite.1	brain	brain
Atta cephalotes	whole brains	brain						yes	yes	no		PRJNA747612	SAMN20286388	SRX11485824	SRR15178723	SRA1260580	SRS9525741	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159659	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23410282	1755771150	683923366								Biology	Boston University	SUB10028534		12957	2024-01-01 00:00:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178723/SRR15178723.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178723/SRR15178723	gs://sra-pub-zq-104/SRR15178723/SRR15178723.lite.1	brain	brain
Atta cephalotes	whole brains	brain						yes	yes	no		PRJNA747612	SAMN20286391	SRX11485827	SRR15178720	SRA1260580	SRS9525744	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159662	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23455780	1759183500	683615201								Biology	Boston University	SUB10028534		12957	2024-01-01 00:00:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178720/SRR15178720.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178720/SRR15178720	gs://sra-pub-zq-104/SRR15178720/SRR15178720.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594876	SRX21998912	SRR26290306	SRA1726486	SRS19073472	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  6h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  6h, r5		SM_CB_GFPi_6h_b6_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21239590	1762224096	788629832								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:22							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290306/SRR26290306.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290306/SRR26290306	gs://sra-pub-zq-108/SRR26290306/SRR26290306.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594854	SRX21998975	SRR26290244	SRA1726486	SRS19073535	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNM, subcaste Nr replicate r10	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNM, subcaste Nr replicate r10		Nr_CB_wt_b5_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21295964	1764390552	782297029								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:16							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290244/SRR26290244.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290244/SRR26290244	gs://sra-pub-zq-108/SRR26290244/SRR26290244.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594817	SRX21998894	SRR26290323	SRA1726486	SRS19073454	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, NPAinj treatment,  24h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, NPAinj treatment,  24h, r1		Gd_CB_24h_NPAinj_b1_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21278296	1764882223	836976434								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290323/SRR26290323.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290323/SRR26290323	gs://sra-pub-zq-108/SRR26290323/SRR26290323.lite.1	brain	brain
Atta cephalotes	whole brains	brain						yes	yes	no		PRJNA747612	SAMN20286390	SRX11485826	SRR15178721	SRA1260580	SRS9525743	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159661	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23546940	1766020500	690650720								Biology	Boston University	SUB10028534		12957	2024-01-01 00:00:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178721/SRR15178721.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178721/SRR15178721	gs://sra-pub-zq-104/SRR15178721/SRR15178721.lite.1	brain	brain
