target_id	SRR1015531	SRR1015527	SRR1015523	SRR1015519	SRR1015515	SRR1015511	SRR1015507	SRR1015503	SRR1015499	SRR7772543	SRR7772544	SRR7772545	SRR7772546	SRR7772547	SRR7772548	SRR7772549	SRR7772550	SRR7772551	SRR7772554	SRR7772555	SRR7772559
lcl|NW_011627161.1_mrna_XM_011058530.1_11395	459.995	383.993	530.999	188.0	120.0	255.0	396.995	225.0	465.999	1701.99	672.839	2892.99	1122.02	629.402	1335.98	2366.0	412.996	1001.99	0.999958	2731.98	577.996
lcl|NW_011627161.1_mrna_XM_011058761.1_11396	679.0	884.0	747.0	440.0	378.0	594.0	455.0	629.0	975.0	2010.0	1230.0	3088.0	1405.0	878.0	648.0	1076.0	838.0	823.0	1.0	892.0	668.0
lcl|NW_011627161.1_mrna_XM_011058535.1_11397	336.957	310.601	506.538	326.471	170.275	347.92	502.613	181.173	441.515	305.686	31.5528	0.0	0.0	36.0923	71.0398	170.153	52.5426	74.1547	0.0	110.705	24.1245
lcl|NW_011627161.1_mrna_XM_011058537.1_11398	61.5133	1.04548e-06	12.4237	14.3407	0.0	38.7043	27.3604	40.428	34.5952	42.1736	102.134	0.0	3.52244e-06	2.76983e-08	0.0	21.9867	0.0	38.8356	0.0	0.0	0.0
lcl|NW_011627161.1_mrna_XM_011058536.1_11399	0.0	35.4476	9.15364	5.58146	0.0	17.5908	34.5573	0.0	20.2441	61.4275	88.2051	224.075	0.0	99.8934	53.4519	56.2122	10.9182	17.0411	0.0	31.1475	16.9574
lcl|NW_011627161.1_mrna_XM_011058532.1_11400	135.682	111.918	107.3	122.672	23.3296	95.3359	97.8518	61.6952	97.6894	133.159	11.5417	53.6194	46.7722	57.0983	58.2064	94.4659	66.1903	25.0601	0.0	53.8435	20.8839
lcl|NW_011627161.1_mrna_XM_011058534.1_11401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67446e-05	0.0	106.335	0.0	0.0	4.101	0.0	0.0	0.0	0.0	0.0	15.3313
lcl|NW_011627161.1_mrna_XM_011058533.1_11402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32608	116.405	50.5921	9.29635	0.0	0.0	0.0	10.8855	0.0	0.0	11.5469
lcl|NW_011627161.1_mrna_XM_011058531.1_11403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lcl|NW_011627161.1_mrna_XM_011058541.1_11404	457.614	304.358	407.83	407.294	118.238	191.086	334.262	254.704	367.735	206.814	27.7589	4.67306e-06	21.5056	65.7038	46.4883	223.592	32.1239	17.4264	0.0	111.416	0.0
lcl|NW_011627161.1_mrna_XM_011058538.1_11405	2.49734	0.0	9.15509	2.53968	2.15645	2.36802	3.0469	0.0	0.0	9.92495	0.0	2.68347	0.0	0.0	0.0	4.20242	4.50188	0.0	0.0	0.0	0.0
lcl|NW_011627161.1_mrna_XM_011058539.1_11406	2.45368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0851	0.0	0.0	0.0	0.0	4.10413	2.33135	0.0	0.0	0.0
lcl|NW_011627161.1_mrna_XM_011058540.1_11407	6.28319	5.67636	13.6001	2.10147	0.0	7.99521	22.3086	0.0	13.2215	36.8147	79.4819	10.796	29.1302	19.916	8.71254	36.3878	24.6189	14.2652	0.0	12.8884	18.156
lcl|NW_011627161.1_mrna_XM_011058542.1_11408	334.0	272.0	353.0	155.0	97.0	197.0	147.0	91.0	160.0	602.0	234.0	420.0	329.0	139.0	213.0	419.0	224.0	291.0	0.0	335.0	195.0
lcl|NW_011627161.1_mrna_XM_011058543.1_11409	248.658	302.623	315.624	245.242	225.572	267.793	465.243	419.563	779.017	198.508	47.081	79.0276	210.085	72.2317	134.668	245.312	118.394	90.4132	1.15764	135.319	88.6728
lcl|NW_011627161.1_mrna_XM_011058545.1_11410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	56.0	0.0	5.0	21.0	16.0	10.0	16.0	5.0	0.0	30.0	1.0
lcl|NW_011627161.1_mrna_XM_011058546.1_11411	4.0	1.0	7.0	4.0	7.0	4.0	2.0	5.0	3.0	26.0	60.0	24.0	26.0	31.0	15.0	29.0	32.0	2.0	0.0	18.0	17.0
lcl|NW_011627161.1_mrna_XM_011058547.1_11412	5.0	11.0	14.0	5.04158	3.0	26.0	18.0	14.0	27.0	16.0	6.0	6.0	12.0	9.0	14.0	3.0	10.0	5.0	0.0	9.0	1.0
lcl|NW_011627161.1_mrna_XM_011058549.1_11413	26.0	26.0	37.0	17.0	30.0	28.0	23.0	31.0	25.0	99.0	108.0	309.0	71.0	68.0	58.0	143.0	81.0	104.0	0.0	60.0	41.0
lcl|NW_011627161.1_mrna_XM_011058548.1_11414	180.0	187.0	229.0	102.0	89.0	137.0	226.0	130.0	223.0	1710.0	866.0	797.0	542.0	515.0	660.0	2080.0	714.0	689.0	0.0	1002.0	490.0
lcl|NW_011627161.1_mrna_XM_011058550.1_11415	181.178	194.499	166.096	28.9727	83.0652	82.2144	82.9567	135.611	157.623	1621.16	846.942	2201.74	1625.7	508.615	558.043	1346.23	891.571	958.0	2.68881	940.255	690.887
lcl|NW_011627161.1_mrna_XM_011058551.1_11416	65.8223	104.501	105.904	71.0273	39.9348	82.7856	41.0433	23.3888	125.377	335.844	195.058	213.258	44.305	81.3847	97.9575	381.767	92.4286	0.0	0.311192	230.745	65.1128
lcl|NW_011627161.1_mrna_XM_011058553.1_11417	411.752	312.946	412.985	291.0	109.369	220.777	326.61	238.0	241.891	838.569	213.85	580.14	201.472	154.219	267.827	912.606	230.645	244.027	0.0	490.573	149.025
lcl|NW_011627161.1_mrna_XM_011058554.1_11418	74.2481	155.054	205.015	8.38933e-08	77.6305	109.223	141.39	1.0078e-07	83.1085	139.431	54.1496	11.8598	49.5278	59.7814	30.1733	207.394	71.3548	42.9726	1.0	45.4266	12.9747
lcl|NW_011627161.1_mrna_XM_011058560.1_11419	1719.55	1573.95	1887.2	1283.78	1009.89	1514.05	1001.45	1070.43	1515.93	3053.09	1114.14	2593.62	1711.94	867.7	846.762	2061.61	1090.14	1012.77	6.49416	1100.41	721.21
lcl|NW_011627161.1_mrna_XM_011058559.1_11420	0.0	0.0	0.0	0.0	0.0	11.1515	5.99169	0.0	0.0	13.4313	5.16373	0.0	8.86176	12.5137	6.17052	19.3654	6.72564	3.02074	0.0	7.90362	7.36613
lcl|NW_011627161.1_mrna_XM_011058557.1_11421	44.417	0.0	26.227	0.0	9.18473	0.0	14.7773	24.7032	4.92634	53.7217	69.2051	31.4284	27.3463	29.0483	26.7778	45.7849	33.8838	19.2705	0.0	37.3541	16.0901
lcl|NW_011627161.1_mrna_XM_011058555.1_11422	0.0	9.58224	0.0	19.0638	8.91726	4.5144	9.53745	0.0	19.0771	13.847	14.6311	0.0	6.79198	16.438	9.30574	16.8497	6.28907	2.70874	0.0	9.74228	4.54372
lcl|NW_011627161.1_mrna_XM_011058556.1_11423	0.0	0.0	0.0	0.0	0.0	6.81701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74591	0.0	0.0	0.0	0.0	0.0	0.0
lcl|NW_011627161.1_mrna_XM_011058558.1_11424	20.583	37.4178	29.773	41.9362	50.898	66.5171	33.6936	31.2968	81.9965	0.0	0.0	49.5716	0.0	0.0	0.0	0.0	3.10147	0.0	0.0	0.0	0.0
lcl|NW_011627161.1_mrna_XM_011058561.1_11425	785.256	839.241	791.156	429.834	668.131	745.452	718.598	755.831	932.336	2502.15	799.037	2768.46	1898.55	622.833	913.115	2127.48	873.458	1232.76	0.0	1000.71	716.923
lcl|NW_011627161.1_mrna_XM_011058562.1_11426	48.7443	57.7591	81.8445	27.1663	32.8693	29.5482	52.4015	56.1685	47.6644	151.846	58.9632	194.544	228.453	39.1666	48.8853	106.515	58.542	52.239	0.0	47.2868	62.0767
lcl|NW_011627161.1_mrna_XM_011058563.1_11427	467.0	431.0	519.0	152.0	122.0	233.0	215.0	179.0	242.0	3518.0	1041.0	3307.0	1612.0	792.0	1070.0	3513.0	1272.0	1423.0	1.0	1807.0	820.0
lcl|NW_011627161.1_mrna_XM_011058564.1_11428	338.0	303.0	402.0	252.0	163.0	293.0	311.0	209.0	299.0	1035.0	359.0	689.0	618.0	215.0	296.0	852.0	320.0	340.0	1.0	390.0	240.0
lcl|NW_011627161.1_mrna_XM_011058762.1_11429	682.0	482.0	722.0	318.0	128.0	265.0	301.0	137.0	266.0	1570.0	761.0	832.0	764.0	491.0	462.0	1002.0	507.0	485.0	0.0	460.0	367.0
lcl|NW_011627161.1_mrna_XM_011058567.1_11430	10.1073	0.0	10.5385	0.0	2.97938	11.0914	2.47617	26.3055	10.4646	10.5568	15.2661	0.0	38.7026	3.38849	7.2378	16.282	5.11324	4.99923	0.0	8.10635	3.27037
lcl|NW_011627161.1_mrna_XM_011058566.1_11431	163.977	109.09	124.082	104.931	80.9718	155.805	63.558	93.6427	141.792	262.876	84.8587	394.522	196.453	88.3962	86.7639	183.422	85.3362	79.7415	7.07173	110.939	48.4678
lcl|NW_011627161.1_mrna_XM_011058565.1_11432	4.52816	3.25629	16.0666	8.94908	0.0	5.07386	1.85268	13.5617	1.86937	206.68	103.572	116.931	27.0298	69.5099	115.132	174.368	69.2766	56.0196	0.0	100.344	43.4293
lcl|NW_011627161.1_mrna_XM_011058568.1_11433	6.0	9.0	5.0	8.0	4.0	11.0	15.0	21.0	19.0	30.0	39.0	22.0	6.0	28.0	30.0	22.0	16.0	10.0	0.0	31.0	5.0
lcl|NW_011627161.1_mrna_XM_011058569.1_11434	407.316	637.155	502.0	219.0	166.0	288.122	218.0	240.0	413.394	2962.79	1220.05	1886.34	1452.0	1032.39	1244.37	2224.43	1375.4	1278.0	11.0462	1546.0	1144.0
lcl|NW_011627161.1_mrna_XM_011058570.1_11435	104.0	101.0	113.0	58.0	42.0	67.0	101.0	81.0	86.0	867.0	347.0	1215.0	901.0	210.0	336.0	935.0	342.0	563.0	0.0	447.0	282.0
lcl|NW_011627161.1_mrna_XM_011058572.1_11436	70.6056	69.6082	75.3208	61.3135	19.0	54.0473	44.588	33.3164	62.1116	588.876	218.409	189.801	98.4178	155.687	119.181	412.274	192.223	223.802	2.0	238.502	105.435
lcl|NW_011627161.1_mrna_XM_011058571.1_11437	8.50767	10.3918	25.6792	9.9509	0.0	5.55324	7.9164	10.8765	7.55294	14.7151	12.4367	0.0	0.0	2.8446	12.2362	17.4727	11.9585	2.42496	0.0	6.39882	2.99517
lcl|NW_011627161.1_mrna_XM_011058574.1_11438	300.336	14.6831	142.358	132.109	0.0295349	0.245311	212.249	0.285326	186.455	1190.93	449.047	634.622	498.312	457.05	395.088	913.379	604.849	523.6	0.0450758	602.689	335.805
lcl|NW_011627161.1_mrna_XM_011058573.1_11439	486.664	844.317	751.642	267.891	311.97	601.755	193.751	534.715	646.545	1693.07	886.953	1519.38	1039.69	535.95	863.912	1721.62	585.151	755.4	1.95492	876.311	631.195
lcl|NW_011627161.1_mrna_XM_011058763.1_11440	299.0	272.0	438.0	285.0	189.0	319.0	227.0	130.0	226.0	154.0	54.0	28.0	25.0	57.0	48.0	90.0	80.0	49.0	0.0	51.0	30.0
lcl|NW_011627161.1_mrna_XM_011058576.1_11441	583.578	422.415	976.723	2380.17	686.709	1462.98	1548.51	376.257	760.393	90.3557	28.4863	0.0	0.0	43.1742	61.6904	52.7786	97.1583	8.77878	0.0	34.8421	26.4436
lcl|NW_011627161.1_mrna_XM_011058577.1_11442	857.407	555.345	1080.96	1955.68	686.393	1193.53	1298.23	539.348	965.148	85.4153	99.7078	0.0	23.1551	24.7106	29.1673	137.286	4.67823e-05	34.4244	0.0	89.9218	29.961
lcl|NW_011627161.1_mrna_XM_011058579.1_11443	6083.53	4523.47	9540.68	17336.1	8810.41	15679.2	6783.2	4560.41	7004.06	316.896	168.243	1.19537e-08	125.369	256.636	0.0	240.829	252.842	19.7477	0.0	122.911	117.911
lcl|NW_011627161.1_mrna_XM_011058578.1_11444	576.484	369.768	686.643	1817.07	1163.48	1459.31	929.063	785.983	1819.4	1025.33	224.563	2156.0	687.476	101.48	396.142	498.106	1.88465e-07	340.049	0.0	573.325	102.685
lcl|NW_011627161.1_mrna_XM_011058575.1_11445	158.0	157.0	335.0	570.0	424.0	463.0	567.0	286.0	463.0	67.0	34.0	41.0	23.0	36.0	19.0	47.0	29.0	17.0	6.0	51.0	13.0
lcl|NW_011627161.1_mrna_XM_011058581.1_11446	24.967	3.31493	3.10003e-07	0.0	2.81279e-06	56.4659	19.6205	80.9756	136.492	114.245	231.874	19.3332	0.0270806	148.483	99.4522	38.8433	141.528	106.144	19.6691	139.644	87.8901
lcl|NW_011627161.1_mrna_XM_011058580.1_11447	54.8159	69.182	82.6374	68.1099	36.3247	56.3028	142.077	27.6788	69.7975	145.948	39.4146	129.247	111.907	66.0933	26.5003	190.491	52.8379	26.152	0.0	26.1265	26.5168
lcl|NW_011627161.1_mrna_XM_011058582.1_11448	107.0	78.0	86.0	57.0	24.0	35.0	97.0	30.0	64.0	133.0	33.0	14.0	28.0	31.0	40.0	122.0	34.0	43.0	0.0	46.0	10.0
lcl|NW_011627161.1_mrna_XM_011058583.1_11449	1131.0	1138.0	1324.0	727.0	637.0	1084.0	1111.0	911.0	1473.0	2323.0	923.0	2042.0	1156.0	714.0	1004.0	2331.0	820.0	767.0	1.0	1149.0	597.0
lcl|NW_011627161.1_mrna_XM_011058586.1_11450	0.0	0.0	0.0	13.9543	6.54554	20.0808	0.0	10.2003	30.6521	135.23	2.07917	28.0955	3.60105	58.746	85.1352	0.0241099	0.00218743	6.09733e-06	0.679118	109.707	40.2661
lcl|NW_011627161.1_mrna_XM_011058585.1_11451	50.0	45.0	49.0	5.04573	2.45446	6.91916	26.0	3.79968	11.3479	55.7703	234.921	10.9045	1.39895	25.254	36.8648	140.976	99.9978	67.0	0.320882	45.2925	16.7339
lcl|NW_011627161.1_mrna_XM_011058587.1_11452	1077.0	914.0	1117.0	696.0	340.0	740.0	531.0	407.0	783.0	1947.0	634.0	2199.0	1071.0	511.0	614.0	1467.0	597.0	706.0	2.0	861.0	451.0
lcl|NW_011627161.1_mrna_XM_011058588.1_11453	798.0	804.0	815.0	343.0	584.0	582.0	680.0	875.0	1166.0	3507.0	1857.0	4964.0	2480.0	1196.0	1440.0	3244.0	1492.0	2094.0	5.0	1870.0	1247.0
lcl|NW_011627161.1_mrna_XM_011058589.1_11454	1063.0	1085.0	1039.0	600.0	356.0	814.0	798.0	657.0	1013.0	3105.0	961.0	2209.0	1267.0	895.0	951.0	2630.0	1012.0	1142.0	0.0	1563.0	804.0
lcl|NW_011627161.1_mrna_XM_011058590.1_11455	2283.0	2380.0	2676.0	1516.0	3002.0	2216.0	3975.0	3253.0	4244.0	8772.0	4658.0	11791.0	6390.0	3106.0	3585.0	6711.0	4003.0	4065.0	9.0	4180.0	2798.0
lcl|NW_011627161.1_mrna_XM_011058591.1_11456	2469.02	1800.71	2513.08	756.315	816.076	1838.22	1019.82	839.851	3089.85	3524.11	1733.31	1576.17	2947.98	1202.5	1548.79	2072.3	1310.54	922.355	0.169405	1537.81	576.919
lcl|NW_011627161.1_mrna_XM_011058593.1_11457	1312.98	1814.59	568.921	1627.69	1987.92	2033.78	608.183	2186.15	1685.15	23.8943	103.687	3009.83	33.0184	15.5037	2.21137	57.6956	364.462	0.6453	0.830595	3.18964	531.081
lcl|NW_011627161.1_mrna_XM_011058599.1_11458	0.0	0.0	46.7199	16.9697	0.0	0.0	21.3437	0.0	0.0	162.855	114.164	0.0	114.346	29.6872	63.9453	0.00115746	114.868	69.4061	0.0	110.573	63.0489
lcl|NW_011627161.1_mrna_XM_011058600.1_11459	0.0	25.836	3.52791e-06	110.621	0.0	0.0	197.005	31.279	0.0	28.3828	0.0	176.166	22.1049	0.0	4.9953	67.9531	15.1286	67.4494	0.0	13.5913	4.22372
lcl|NW_011627161.1_mrna_XM_011058608.1_11460	0.0	2.6626	0.0	20.2598	0.0	0.0	0.0	13.6475	0.0	5.71427	2.00679	6.36577	0.0	3.0529	14.5006	23.5856	0.0	2.93938	0.0	15.0862	2.59773
lcl|NW_011627161.1_mrna_XM_011058602.1_11461	0.0	5.2966	10.4665	9.8372	0.0	4.20231	0.0	0.0	0.0	192.897	7.68288	9.52924	8.95366	66.4635	40.887	185.535	46.7824	23.3578	0.0	101.718	12.9182
lcl|NW_011627161.1_mrna_XM_011058605.1_11462	43.4291	30.8526	12.0721	0.0	20.4268	12.1101	0.0	0.0	10.3519	0.0	0.0	0.0	0.0	0.0	0.0	4.47835	0.0	0.0	0.0	13.622	0.0
lcl|NW_011627161.1_mrna_XM_011058606.1_11463	7.90193	12.616	17.6562	16.0724	0.0	0.0	0.0	16.3129	15.1929	9.52334	0.0	0.0	0.0	0.0	5.25559	0.0	0.0	0.0	9.33033	0.0	0.0
lcl|NW_011627161.1_mrna_XM_011058604.1_11464	409.549	326.758	369.357	240.024	215.93	344.931	80.3493	215.188	377.927	186.326	124.24	123.436	133.894	121.399	73.5229	66.6186	77.2998	64.4075	0.0	101.363	89.762
lcl|NW_011627161.1_mrna_XM_011058603.1_11465	151.804	99.9621	123.057	105.69	54.167	111.861	90.5514	60.9341	141.005	72.5605	75.9943	88.075	0.0	63.808	44.5844	169.949	0.0	19.954	0.0	56.9671	10.181
lcl|NW_011627161.1_mrna_XM_011058596.1_11466	153.616	61.3125	195.124	105.011	51.2416	129.044	73.226	88.5573	318.191	445.129	110.47	273.244	1674.36	104.0	1467.53	3964.95	123.139	149.0	0.0	1644.81	93.9785
lcl|NW_011627161.1_mrna_XM_011058597.1_11467	637.384	715.688	893.876	378.989	577.758	642.941	675.774	663.81	900.456	16.8471	53.5296	104.756	1244.64	0.0	113.816	516.227	42.1148	0.0	2.0	59.2047	11.1645
lcl|NW_011627161.1_mrna_XM_011058598.1_11468	0.0	0.0	0.0	0.0	0.0	9.01443	0.0	8.63241	8.35298	19.0239	0.0	0.0	0.0	0.0	7.64926	24.8241	4.74661	0.0	0.0	28.9865	10.857
lcl|NW_011627161.1_mrna_XM_011058748.1_11469	831.0	614.0	856.0	451.0	649.0	718.0	1068.0	1465.0	2246.0	389.0	336.0	646.0	595.0	230.0	344.0	1107.0	164.0	192.0	1.0	592.0	111.0
lcl|NW_011627161.1_mrna_XM_011058595.1_11470	5.0	2.0	5.0	2.0	8.0	8.0	8.0	6.0	14.0	48.0	22.0	9.0	20.0	28.0	36.0	25.0	10.0	21.0	0.0	25.0	24.0
lcl|NW_011627161.1_mrna_XM_011058594.1_11471	1094.0	1130.0	1311.0	631.0	611.0	1303.0	2435.0	1066.0	1382.0	4560.0	1789.0	6807.0	3951.0	1475.0	1707.0	5666.0	1552.0	1949.0	3.0	2855.0	1200.0
lcl|NW_011627161.1_mrna_XM_011058614.1_11472	3.0	3.0	9.0	4.0	1.0	5.0	3.0	4.0	10.0	51.0	95.0	0.0	5.0	35.0	50.0	23.0	32.0	7.0	0.0	64.0	8.0
lcl|NW_011627161.1_mrna_XM_011058610.1_11473	330.094	151.541	365.465	168.777	155.732	67.7899	152.814	120.33	300.923	0.0	0.0	188.803	31.3018	97.0849	0.0120609	0.0	0.0	0.0	0.0	0.0	9.48349e-07
lcl|NW_011627161.1_mrna_XM_011058612.1_11474	0.0	0.0	0.0	0.0	0.0	0.0	23.5922	0.0	0.0	0.0	0.0	0.0	32.2178	0.0	35.3693	29.2097	31.3531	0.0	0.0	14.252	0.0
lcl|NW_011627161.1_mrna_XM_011058611.1_11475	57.6194	38.4516	38.4437	19.1871	19.224	57.5131	45.5941	57.6379	0.0	672.572	170.598	147.495	4.84301	260.836	110.115	628.813	268.091	250.534	0.0	313.944	72.1299
lcl|NW_011627161.1_mrna_XM_011058613.1_11476	0.287042	155.007	0.0915334	0.0353743	0.0444447	152.697	6.63546e-05	0.0324394	0.0768129	705.428	398.402	1115.7	737.637	0.0793408	265.504	611.977	254.556	266.466	0.0	303.804	301.87
lcl|NW_011627161.1_mrna_XM_011058609.1_11477	18.0	22.0	33.0	4.0	1.0	11.0	9.0	2.0	5.0	109.0	55.0	30.0	18.0	29.0	44.0	162.0	61.0	45.0	0.0	65.0	46.0
lcl|NW_011627161.1_mrna_XM_011058615.1_11478	1577.0	1663.0	1612.0	874.0	713.0	1306.0	830.0	1026.0	1468.0	3125.0	1170.0	2142.0	1684.0	889.0	1034.0	1930.0	1177.0	1130.0	3.0	1272.0	929.0
lcl|NW_011627161.1_mrna_XM_011058616.1_11479	146.0	131.0	178.0	90.0	113.0	173.0	388.0	331.0	464.0	93.0	81.0	81.0	128.0	43.0	77.0	278.0	59.0	36.0	0.0	120.0	44.0
lcl|NW_011627161.1_mrna_XM_011058618.1_11480	369.268	145.437	582.894	199.416	0.0	221.327	286.503	204.289	368.459	738.992	134.783	344.099	184.395	146.096	239.349	850.136	257.607	285.609	0.0	374.235	173.905
lcl|NW_011627161.1_mrna_XM_011058617.1_11481	221.199	148.247	241.301	238.584	77.8661	207.623	212.497	103.669	287.993	392.214	66.2608	23.8036	68.0058	60.7747	85.6872	455.622	159.687	73.732	0.0	143.356	78.4049
lcl|NW_011627161.1_mrna_XM_011058619.1_11482	263.533	416.315	87.8051	1.55694e-05	167.134	112.05	2.73937e-07	163.042	140.549	109.794	64.9557	191.097	62.5993	11.1294	32.9639	78.2423	33.7063	70.6587	0.0	35.4094	22.6899
lcl|NW_011627161.1_mrna_XM_011058622.1_11483	108.238	106.962	213.961	122.0	66.499	166.545	141.219	59.0858	206.737	458.558	297.15	142.827	145.17	214.123	231.061	522.564	213.544	141.822	0.0	311.044	160.693
lcl|NW_011627161.1_mrna_XM_011058621.1_11484	106.762	120.038	0.084741	0.0	0.0	0.0	26.7813	113.056	49.2631	145.616	0.0	112.173	54.8297	0.0	14.8888	13.1047	1.22088	54.1783	0.0	97.9564	104.829
lcl|NW_011627161.1_mrna_XM_011058623.1_11485	0.0	0.0	7.95422	0.0	4.50098	8.45528	0.0	6.8579	0.0	27.826	11.8503	0.0	0.0	44.8765	30.0503	19.3312	15.2356	0.0	0.0	0.0	8.47859
lcl|NW_011627161.1_mrna_XM_011058624.1_11486	1355.0	1217.0	1384.0	781.0	631.0	1186.0	1149.0	1054.0	1770.0	2711.0	1729.0	2826.0	1337.0	846.0	1078.0	2792.0	1330.0	1061.0	0.0	1411.0	649.0
lcl|NW_011627161.1_mrna_XM_011058626.1_11487	0.0	7.36668	0.0	4.78267	5.22909	4.4997	5.49867	11.6039	0.0	49.3225	26.0779	0.0	0.0	5.36579	9.99953	33.001	18.9185	5.50021	0.0	43.1807	8.03242
lcl|NW_011627161.1_mrna_XM_011058625.1_11488	103.0	73.6333	114.0	37.2173	34.7709	60.5003	76.5013	24.3961	65.0	844.677	269.922	278.0	183.0	179.634	248.0	829.999	266.082	270.5	2.0	503.819	183.968
lcl|NW_011627161.1_mrna_XM_011058764.1_11489	311.0	340.0	317.0	217.0	181.0	217.0	275.0	252.0	315.0	1184.0	480.0	912.0	432.0	236.0	358.0	1300.0	344.0	572.0	0.0	489.0	231.0
lcl|NW_011627161.1_mrna_XM_011058765.1_11490	338.0	320.0	322.0	217.0	182.0	277.0	235.0	229.0	325.0	1633.0	1190.0	2946.0	1771.0	523.0	747.0	1440.0	662.0	749.0	1.0	614.0	384.0
lcl|NW_011627161.1_mrna_XM_011058627.1_11491	371.0	402.0	368.0	110.0	222.0	212.0	249.0	366.0	393.0	1616.0	573.0	1546.0	728.0	433.0	542.0	1275.0	570.0	950.0	0.0	816.0	586.0
lcl|NW_011627161.1_mrna_XM_011058766.1_11492	236.0	238.0	192.0	101.0	116.0	155.0	125.0	139.0	268.0	429.722	57.1929	197.274	134.267	151.193	151.748	288.0	206.315	184.51	0.0	291.746	140.498
lcl|NW_011627161.1_mrna_XM_011058628.1_11493	262.0	250.0	321.0	129.0	104.0	175.0	145.0	162.0	204.0	568.0	143.0	239.0	62.0	129.0	167.0	651.0	211.0	185.0	0.0	359.0	96.0
lcl|NW_011627161.1_mrna_XM_011058630.1_11494	1277.74	777.173	1260.28	1190.26	673.537	1380.74	1952.41	984.073	920.446	12088.3	4342.24	6337.21	3634.43	3387.19	4130.64	10482.3	4195.56	3433.95	6.17769e-08	5515.69	2938.68
lcl|NW_011627161.1_mrna_XM_011058631.1_11495	1078.18	2903.83	1834.62	504.042	679.293	1022.37	894.863	2355.93	4142.95	267.352	21.7725	257.111	587.387	43.9891	183.0	207.633	85.1846	136.51	8.0	183.062	72.626
lcl|NW_011627161.1_mrna_XM_011058767.1_11496	293.081	366.0	392.093	170.695	188.17	228.885	302.723	270.0	434.608	1711.35	809.989	1532.68	422.184	504.824	639.358	1860.03	665.255	728.536	0.0	962.248	401.697
lcl|NW_011627161.1_mrna_XM_011058629.1_11497	78.0	108.0	88.0	29.0	50.0	64.0	43.0	57.0	100.0	658.0	200.0	778.0	371.0	164.0	156.0	508.0	241.0	288.0	0.0	339.0	220.0
lcl|NW_011627161.1_mrna_XM_011058632.1_11498	362.0	301.0	312.0	181.0	126.0	259.0	231.0	144.0	238.0	783.0	278.0	397.0	302.0	220.0	239.0	741.0	239.0	257.0	0.0	403.0	194.0
lcl|NW_011627161.1_mrna_XM_011058634.1_11499	108.749	106.756	88.398	79.1874	54.7987	161.133	120.73	32.0234	90.1135	68.3839	41.7272	21.7312	15.9065	24.5153	65.9998	64.8441	49.1243	10.7968	0.0	43.6164	21.6197
lcl|NW_011627161.1_mrna_XM_011058633.1_11500	148.251	74.2443	193.602	102.813	28.2013	82.8669	343.27	109.977	152.886	88.6161	29.2728	74.2688	62.0935	42.4847	19.0002	119.156	40.8757	34.2032	0.0	55.3836	25.3803
lcl|NW_011627161.1_mrna_XM_011058636.1_11501	38.6985	45.9086	99.6585	47.4605	41.1692	53.2976	59.4737	67.0946	59.6152	254.626	77.1774	309.986	102.316	116.042	110.625	206.578	48.713	117.887	9.0	105.453	63.6964
lcl|NW_011627161.1_mrna_XM_011058635.1_11502	866.301	1336.09	845.341	160.54	209.831	309.702	190.526	283.905	475.385	10221.4	3013.82	4420.01	3779.68	1891.96	2336.38	7079.42	4257.29	6918.11	2.0	3315.55	3529.3
lcl|NW_011627161.1_mrna_XM_011058637.1_11503	1080.0	1469.0	1268.0	417.0	499.0	884.0	517.0	759.0	1151.0	2440.0	864.0	1670.0	1174.0	739.0	972.0	1911.0	924.0	1062.0	0.0	1073.0	787.0
lcl|NW_011627161.1_mrna_XM_011058638.1_11504	3040.0	3318.0	3064.0	1401.0	1730.0	2347.0	1713.0	2840.0	4140.0	3460.0	1474.0	3472.0	1745.0	1042.83	1302.0	2396.96	1479.92	1084.0	36.0	1454.92	937.906
lcl|NW_011627161.1_mrna_XM_011058645.1_11505	705.283	718.07	855.29	598.541	488.815	729.61	836.771	599.251	934.606	5760.03	2304.44	6654.14	3999.67	1640.78	1811.1	6310.77	2356.11	2419.0	4.0	3436.34	1534.62
lcl|NW_011627161.1_mrna_XM_011058640.1_11506	1718.36	1773.54	1562.38	1380.73	708.21	1516.21	671.291	1023.01	1561.11	2750.84	1287.53	2879.81	2653.15	1086.71	1274.39	1603.76	920.63	1053.88	3.99993	1231.4	1079.39
lcl|NW_011627161.1_mrna_XM_011058642.1_11507	212.03	198.369	115.412	185.984	20.9992	119.555	94.8235	72.2888	234.813	2421.48	863.356	1654.52	783.465	698.401	1014.21	2011.24	889.994	748.54	7.23675e-05	1411.77	484.581
