target_id	mesosoma	gaster	head	whole body	whole body sample
lcl|NW_020209843.1_mrna_XM_025016901.1_91	0.0186653929478877	0	0	0	0
lcl|NW_020209844.1_mrna_XM_025017110.1_92	0.0835840385866871	0.951791460751306	0	0.474811752388224	2.02717822076861
lcl|NW_020209844.1_mrna_XM_025017193.1_94	3.68517128105535	3.38551011639815	4.07302022730667	3.32488012509706	2.4455083232536
lcl|NW_020209844.1_mrna_XM_025017282.1_93	2.59933918788349	2.6989950133866	2.30348392188967	2.01539436148839	1.90828879124176
lcl|NW_020209845.1_mrna_XM_025017387.1_95	0.678810214637896	0.779853272749892	0.570929092459623	0.20322729260434	0.784982501179237
lcl|NW_020209846.1_mrna_XM_025017504.1_96	2.38036963713703	3.91773784775278	1.55207871420246	5.142915406954	6.67463092218922
lcl|NW_020209846.1_mrna_XM_025017847.1_97	0.0426363534971401	0.026271494997808	0.0940990704881887	0.0542243356558378	0
lcl|NW_020209846.1_mrna_XM_025017969.1_98	0.0120988386820068	0.00925466113233032	0.0119969711409677	0	0
lcl|NW_020209847.1_mrna_XM_025018065.1_99	0.239452075438425	0.0890355370267402	0.26823862977523	1.02330150325994	1.88807594441836
lcl|NW_020209851.1_ncrna_XR_003040909.1_101	0.906552871059185	2.54603618774617	1.23672218669623	3.92306834529482	3.15762658453793
lcl|NW_020209851.1_ncrna_XR_003040910.1_100	2.14684601245717	3.99550711743278	2.16234804847287	3.43256859763812	4.73413762404885
lcl|NW_020209854.1_ncrna_XR_003040919.1_102	4.47995335898623	4.33476300171602	3.84262501630269	5.09033950355655	4.94770221342718
lcl|NW_020209855.1_mrna_XM_025018467.1_103	2.36164055306477	1.81068940174299	3.4761852392856	3.40258680269969	4.64372953433686
lcl|NW_020209860.1_mrna_XM_025018596.1_104	0.196133242450613	0.136321863594597	0.716657501725895	0.92557776966127	0.874960041662904
lcl|NW_020209861.1_mrna_XM_025018698.1_105	0.0884885118572867	0.629147157046782	0.070282840276867	0.703904176249114	1.33522501497864
lcl|NW_020209865.1_mrna_XM_025018812.1_106	0.266662591076668	0.177562905523344	0.313554269356088	0.583093696120679	2.13479870140113
lcl|NW_020209865.1_mrna_XM_025018918.1_109	0.290338616803802	0.0531401552748118	0	0.414786993901865	0.479262560198657
lcl|NW_020209865.1_mrna_XM_025018989.1_107	1.311271164426	2.21868528051882	1.06404696335775	1.39080251900342	3.30802053831035
lcl|NW_020209865.1_mrna_XM_025019079.1_111	1.84453239743463	0.729939448721825	0.551672753027239	1.16268939045025	1.87936404886005
lcl|NW_020209865.1_mrna_XM_025019151.1_110	0	0.00491688392831926	0	0.0481578166417185	0
lcl|NW_020209865.1_mrna_XM_025019226.1_108	0.397309717804188	0.66944722295113	0.348086827105516	0.412278701072616	0.666786195010569
lcl|NW_020209870.1_ncrna_XR_003040996.1_112	0.13937700256867	0.333156333962261	0.682081240166996	1.09189134190638	1.64350206953495
lcl|NW_020209872.1_mrna_XM_025019405.1_113	0	0	0	0.0293819444512247	0
lcl|NW_020209873.1_mrna_XM_025019506.1_114	0.416720520228097	0.143891307828116	0.642310496869238	0.892716540473238	0.0594276693746689
lcl|NW_020209879.1_mrna_XM_025019602.1_116	0.742607593883762	2.95134959276641	0.617497798161282	3.0574479808239	2.27901650990861
lcl|NW_020209879.1_mrna_XM_025019715.1_115	2.36111416116017	3.19728331973765	2.99853355632876	3.77658067619508	3.55816663725813
lcl|NW_020209883.1_mrna_XM_025019813.1_117	0.189804197891063	0.106533187654041	0.326811053620063	1.60946127121333	1.52853574469162
lcl|NW_020209884.1_mrna_XM_025019927.1_118	0.82128730294978	0.679289552768617	0.659168054110776	0.261198744093351	0
lcl|NW_020209886.1_mrna_XM_025020219.1_119	0	0	0	0	0
lcl|NW_020209886.1_mrna_XM_025020344.1_124	0.7619824408608	0.064814341969696	1.0625964390705	0.190139809766317	0
lcl|NW_020209886.1_ncrna_XR_003041057.1_120	1.13408483180559	0.875309970314596	1.67844694228392	0.369323469874146	0
lcl|NW_020209886.1_ncrna_XR_003041059.1_121	0.0375650822432818	0.0737983287428015	0.0476959528544411	0.0250967420520251	0
lcl|NW_020209886.1_ncrna_XR_003041067.1_122	0.450388011972308	1.35824306738349	0.514148059204573	1.6825126188698	3.35826699397128
lcl|NW_020209886.1_ncrna_XR_003041075.1_123	1.32632819435009	1.61156552269584	1.05705718517842	0.506430847946437	0
lcl|NW_020209886.1_ncrna_XR_003041104.1_125	0.299963646463106	0.0421110432618053	0.569175725466262	0.627126667541686	0.708040544229022
lcl|NW_020209886.1_ncrna_XR_003041106.1_126	2.45113227222726	3.18027817477302	1.67042857913198	0.126869777021857	0
lcl|NW_020209888.1_mrna_XM_025020591.1_128	5.18838356826407	5.99198684404144	6.00835099738095	6.78955482068276	7.00543352924803
lcl|NW_020209888.1_mrna_XM_025020701.1_127	0.88409670593833	1.93035265301456	1.11735970638988	0.789910796585358	0.682635392484685
lcl|NW_020209888.1_ncrna_XR_003041126.1_130	1.14316430775768	1.17400781454003	0.918044471600611	8.51587618852905	9.7847199214221
lcl|NW_020209888.1_ncrna_XR_003041130.1_129	0.201496287954551	0.488266760868936	0.368656610160505	1.01656563881669	1.07646872962255
lcl|NW_020209890.1_mrna_XM_025020904.1_131	4.29772208194151	4.19825162930418	3.5890617939401	3.6847009992863	4.09079429856746
lcl|NW_020209895.1_mrna_XM_025021017.1_132	2.94888594252499	3.91240479723297	0.471841158331982	2.70516727605193	2.76209175545797
lcl|NW_020209895.1_mrna_XM_025021241.1_133	0.0800891588370947	0.109268759971442	0	0	0.155417141561848
lcl|NW_020209895.1_mrna_XM_025021343.1_134	0.213127327217803	0.0250905741410598	0.174491705001078	0.133140210470255	0
lcl|NW_020209902.1_mrna_XM_025021460.1_135	1.64614876146452	3.06328038220195	1.42399303742019	1.88854785296046	0.469905935757436
lcl|NW_020209903.1_mrna_XM_025021564.1_136	0.106866473029416	0.522055383716479	0.0856807290221413	0.314907199837582	0.464705581678288
lcl|NW_020209907.1_mrna_XM_025021669.1_138	0.214009616413918	0.895626972976327	0.0554461189405268	0.18129968208373	0.5954895347713
lcl|NW_020209907.1_mrna_XM_025021805.1_137	0.21005584803981	0.241157749880431	0.233200179161236	0.252068405227424	0
lcl|NW_020209910.1_mrna_XM_025021912.1_139	0.584726849833019	2.31025642727642	0.769340967233933	2.05009707252272	3.27678573533137
lcl|NW_020209911.1_mrna_XM_025022089.1_140	0.182881112128799	0.347498624006693	0.0860694402746192	0.0941054878906634	0.343993288021893
lcl|NW_020209911.1_ncrna_XR_003041204.1_141	0.0354334964175588	0.192144087173411	0.123890516856667	0.553470288091517	1.32913586513858
lcl|NW_020209912.1_ncrna_XR_003041220.1_142	2.33963655157251	2.37642746896653	3.06783634180011	5.03690324231755	6.38594717691072
lcl|NW_020209913.1_mrna_XM_025022565.1_143	0	0.195408226639516	0	0	0
lcl|NW_020209918.1_mrna_XM_025022670.1_144	1.19367930177195	2.17675684766827	0.361060996720374	0.548042624491296	1.06381947999034
lcl|NW_020209920.1_mrna_XM_025022772.1_145	0.0012401766436891	0.471033452976952	0.287291184581351	0.36922125361847	1.19322273781534
lcl|NW_020209920.1_mrna_XM_025022880.1_146	0.308678495343996	0.221793725314542	0.183556316163478	0.324215196692033	0.173613732409835
lcl|NW_020209924.1_mrna_XM_025022998.1_147	3.0561649755272	1.68831582661287	2.56218250918877	3.77148217260846	2.30032731988284
lcl|NW_020209925.1_mrna_XM_025023119.1_149	3.70972030805596	2.45993828594773	2.62698373913387	1.64727352206271	2.25978946360369
lcl|NW_020209925.1_mrna_XM_025023225.1_148	0.0770733978021855	0.37991954792476	0.0226101312299949	0.630555393463507	1.4470658247087
lcl|NW_020209926.1_mrna_XM_025023325.1_150	4.69603828523341	4.38878805167084	4.3842780489666	4.65051435682897	5.73427994032845
lcl|NW_020209927.1_mrna_XM_025023408.1_151	0.598355097194711	0.484474409908973	0.827939073028053	0.155994342713748	0
lcl|NW_020209927.1_mrna_XM_025023515.1_152	0.365457349003348	0.623654026708374	0.409803177870283	0.155939429004784	0
lcl|NW_020209928.1_mrna_XM_025023748.1_153	0	0.0190220373761158	0	0	0
lcl|NW_020209933.1_miscrna_XR_003041395.1_155	0	0.000315315464413172	0	0.000674146405002809	0
lcl|NW_020209933.1_miscrna_XR_003041397.1_161	3.6074690579907	4.4683099565824	4.076358306317	4.56839084375001	4.67606130021163
lcl|NW_020209933.1_miscrna_XR_003041402.1_157	0.63313215879081	0.513306451716512	0.483758807777514	0.672004433650452	0.0270413744655721
lcl|NW_020209933.1_miscrna_XR_003041407.1_160	2.5548611258155	3.62703662573416	2.96830021701502	3.72165087125056	5.34599069455609
lcl|NW_020209933.1_miscrna_XR_003041409.1_158	1.20239236537773	1.57403876628809	0.241810124890421	1.3553728062029	2.32617680466107
lcl|NW_020209933.1_miscrna_XR_003041410.1_159	0.316162251112897	0.268902034926614	0.093592105162956	0	0
lcl|NW_020209933.1_miscrna_XR_003041413.1_156	0.855686781832536	1.633357704927	0.394613135477042	1.2227324917294	0
lcl|NW_020209933.1_mrna_XM_025023842.1_163	2.77798864262963	2.98240560094228	2.88346798994013	4.3974204614362	3.6853659927164
lcl|NW_020209933.1_mrna_XM_025023920.1_162	0.951898127737998	2.50485104917055	0.357323498971844	2.02183776959857	2.00582175379648
lcl|NW_020209933.1_mrna_XM_025023993.1_164	4.99211964608596	4.75650874815756	4.69676961354789	6.36389549301704	7.9545617414026
lcl|NW_020209933.1_mrna_XM_025024074.1_165	4.32028479423179	4.51772225112983	4.48365588309219	5.65949659309079	6.31663496541494
lcl|NW_020209933.1_mrna_XM_025024184.1_167	4.86172908339531	3.7208069557466	5.08770904388194	6.51926948533845	7.20448803888083
lcl|NW_020209933.1_mrna_XM_025024255.1_166	5.17076405827508	5.90243197364319	4.74369828999127	4.12037024700799	2.23962787096761
lcl|NW_020209933.1_mrna_XM_025024349.1_154	0	0	0	0	0
lcl|NW_020209939.1_mrna_XM_025024859.1_168	0.225689844205107	0.0880853204614612	0.357080572673379	0.16408384397633	0
lcl|NW_020209942.1_mrna_XM_025024979.1_169	0.045892328910149	0.0737156480078433	0	0	0.338251110121444
lcl|NW_020209944.1_mrna_XM_025025293.1_170	0	0.0287813139002439	0.392794706007845	0.245843829292789	0
lcl|NW_020209947.1_mrna_XM_025025659.1_174	1.00163029182026	0.609308955102219	0.143368652594664	0.630064394649496	0
lcl|NW_020209947.1_ncrna_XR_003041470.1_173	0.234065589750196	0.616802767263364	0.537207580016264	4.08915678881138	1.51987756824688
lcl|NW_020209947.1_ncrna_XR_003041475.1_171	0.473475075376042	0.852264083612902	0.244438022231827	0	0
lcl|NW_020209947.1_ncrna_XR_003041477.1_172	0.227621425828005	0.130126169214232	0.392641671608361	1.55325158550995	0
lcl|NW_020209950.1_mrna_XM_025025772.1_175	0.135956014750861	0.115125776050547	0.289890135198013	0.0546530542393238	0.124651865676863
lcl|NW_020209953.1_mrna_XM_025025887.1_187	4.50201716244784	5.49657595344407	4.23970347214476	3.75162913510229	4.17951992806821
lcl|NW_020209953.1_mrna_XM_025026008.1_183	6.35527908383722	5.75758102833011	6.2710233603609	5.45941331893451	3.82060015925418
lcl|NW_020209953.1_mrna_XM_025026132.1_184	4.60665724923938	4.43276133899506	2.34388112162385	1.31734048295444	0
lcl|NW_020209953.1_mrna_XM_025026185.1_185	5.65950473610294	5.82676743850789	5.85216527104032	5.90545705089789	7.22275015301578
lcl|NW_020209953.1_mrna_XM_025026311.1_189	0.313179917714582	0.253061314023319	0.449867828642945	0.133157453040605	0
lcl|NW_020209953.1_mrna_XM_025026379.1_190	0.154626538528669	0.128300492509296	0.21806742193437	0.536193613495727	2.03283109839838
lcl|NW_020209953.1_mrna_XM_025026487.1_186	4.9550616627627	4.6220251770518	4.88833835443281	4.88861889139513	5.28193129565793
lcl|NW_020209953.1_mrna_XM_025026584.1_182	3.20556374094344	3.30765802180803	2.88291084258924	2.40555302247614	2.51987293431825
lcl|NW_020209953.1_mrna_XM_025026683.1_181	2.94936684719346	2.96881998690602	2.74351294379197	1.95962308219446	3.51221230530322
lcl|NW_020209953.1_mrna_XM_025026772.1_177	3.71667273653783	3.20710189052508	4.44424138574091	2.32328757175729	1.69963268125583
lcl|NW_020209953.1_mrna_XM_025026884.1_178	1.32511986737029	3.20943627246977	3.20807533639284	4.63134145210455	5.11367703598662
lcl|NW_020209953.1_mrna_XM_025026958.1_179	1.43635286602	3.455532912932	0.103693228579405	0.906887308969979	1.08756369249038
lcl|NW_020209953.1_mrna_XM_025027020.1_180	0.803109991018874	1.02260470954137	3.62724176422676	2.43702041742692	2.63953881002655
lcl|NW_020209953.1_mrna_XM_025027095.1_176	2.02331507662412	1.83823848503155	0.74438675287925	0.201202215471774	0
lcl|NW_020209953.1_mrna_XM_025027194.1_188	6.63633666342581	9.41674737025416	5.8762441043787	6.75200231988565	6.59377128848587
lcl|NW_020209954.1_mrna_XM_025027300.1_191	1.82200082178199	1.3656036625633	2.70790839653757	1.40909943620333	1.24765449333608
lcl|NW_020209954.1_mrna_XM_025027417.1_192	4.91992542546717	6.31218083527191	4.6939254876739	3.35560100597729	2.72072726413627
lcl|NW_020209954.1_mrna_XM_025027486.1_194	1.9524270408364	2.15122323981973	2.23023119648708	4.48627809738211	5.95187135847419
lcl|NW_020209954.1_mrna_XM_025027570.1_195	3.50961164049232	3.59049780202767	4.19253599093673	1.1344486150116	3.41924108622009
lcl|NW_020209954.1_mrna_XM_025027656.1_193	2.49667194196817	1.90240665455766	2.29655466221598	4.10126817331471	4.54925403168561
lcl|NW_020209954.1_mrna_XM_025027781.1_196	5.17960900176298	5.42180663070741	5.09551996845488	4.70102107126337	3.0112348445788
lcl|NW_020209954.1_mrna_XM_025027876.1_197	2.30465261631942	1.74998987532261	2.54765799696184	2.53543169574937	2.24448780667676
lcl|NW_020209955.1_mrna_XM_025027990.1_198	3.74045819913735	2.35031635717832	4.21697923826205	2.1042137132534	0.964326074271484
lcl|NW_020209956.1_mrna_XM_025028094.1_199	0.371847623771376	1.35172634879018	0.163350547223224	0.415853486432278	0.365668965134761
lcl|NW_020209959.1_mrna_XM_025028192.1_201	0.0463763385558887	0.0793607484088299	0.113771832245697	1.07006196227513	2.91199373243306
lcl|NW_020209959.1_mrna_XM_025028304.1_200	0.0955624944212554	0.0506632465759937	0.106675443762642	0.391901949237045	2.60093470194177
lcl|NW_020209961.1_mrna_XM_025028524.1_202	0.600876935726114	7.0519054853814	0.35762103195465	9.16812492116064	11.9756999548335
lcl|NW_020209966.1_ncrna_XR_003041719.1_203	2.66646103427516	2.69969923555619	3.21418199302779	5.17622208134417	5.27623515519469
lcl|NW_020209967.1_mrna_XM_025029179.1_204	1.56308096859901	2.48791675692227	1.99125645657209	1.62254534445307	3.81209755599909
lcl|NW_020209980.1_mrna_XM_025029386.1_209	1.81011098453791	0.852481405206822	0.728692636794289	2.05260888236061	3.02822890962418
lcl|NW_020209980.1_mrna_XM_025029470.1_208	2.86247647445908	2.85854621738512	4.05183870134064	3.3633055480935	2.80113164216644
lcl|NW_020209980.1_mrna_XM_025029684.1_206	3.74628801038328	3.82296047948322	3.20557948190466	3.7015909795264	3.88856829862581
lcl|NW_020209980.1_mrna_XM_025029771.1_207	0.236977168150009	0.601927556511124	0.388144881205079	0.957678048485898	7.16409331551719
lcl|NW_020209980.1_ncrna_XR_003041762.1_205	1.86577028923324	1.21449239678616	2.41040543229116	2.54482182775857	1.69285322964546
lcl|NW_020209981.1_mrna_XM_025029863.1_215	4.15815816851892	3.79412630051655	4.50392870288238	3.4767314157869	4.22764330311603
lcl|NW_020209981.1_mrna_XM_025029920.1_214	0.7895829455947	3.53804457254909	0.833181948799502	4.96251046470032	5.5770384422189
lcl|NW_020209981.1_mrna_XM_025029990.1_213	0.0591889478792024	0.0732905587778575	0.256173490959292	2.24202515461212	3.78036521945509
lcl|NW_020209981.1_ncrna_XR_003041811.1_210	3.63268188118021	1.40769643045914	5.1984449734758	3.78237138838391	4.8091912946262
lcl|NW_020209981.1_ncrna_XR_003041815.1_211	3.56515239829572	4.16990773794576	3.79483299974986	4.08205304290268	4.03010086770607
