scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	breed	replicate	lat_lon	ecotype	dev_stage	nest_#	sample_month	colony	pooled_individual	caste	altitude	collected_by	depth	env_biome	host_tissue_sampled	identified_by	specimen_voucher	temp	biological_replicate	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966786	SRX24860898	SRR29344992	SRA1845553	SRS21570920	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_hap_32		lhum_36h_hap_32	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5963341	1800928982	700303640								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29344/SRR29344992/SRR29344992.lite.1	s3://sra-pub-zq-2/SRR29344992/SRR29344992.lite.1	gs://sra-pub-zq-100/SRR29344992/SRR29344992.lite.1	lhum_36h_hap_32	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966785	SRX24860897	SRR29345094	SRA1845553	SRS21570921	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_hap_30		lhum_36h_hap_30	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7566895	2285202290	888684935								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345094/SRR29345094.lite.1	s3://sra-pub-zq-2/SRR29345094/SRR29345094.lite.1	gs://sra-pub-zq-100/SRR29345094/SRR29345094.lite.1	lhum_36h_hap_30	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966784	SRX24860896	SRR29345095	SRA1845553	SRS21570919	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_hap_28		lhum_36h_hap_28	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6670596	2014519992	793438080								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345095/SRR29345095.lite.1	s3://sra-pub-zq-2/SRR29345095/SRR29345095.lite.1	gs://sra-pub-zq-100/SRR29345095/SRR29345095.lite.1	lhum_36h_hap_28	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966783	SRX24860894	SRR29345097	SRA1845553	SRS21570917	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_dip_26		lhum_36h_dip_26	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6177576	1865627952	730989473								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345097/SRR29345097.lite.1	s3://sra-pub-zq-2/SRR29345097/SRR29345097.lite.1	gs://sra-pub-zq-100/SRR29345097/SRR29345097.lite.1	lhum_36h_dip_26	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966782	SRX24860893	SRR29345098	SRA1845553	SRS21570916	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_dip_24		lhum_36h_dip_24	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6086265	1838052030	718905558								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345098/SRR29345098.lite.1	s3://sra-pub-zq-2/SRR29345098/SRR29345098.lite.1	gs://sra-pub-zq-100/SRR29345098/SRR29345098.lite.1	lhum_36h_dip_24	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966781	SRX24860892	SRR29345099	SRA1845553	SRS21570915	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_dip_22		lhum_36h_dip_22	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7340506	2216832812	870221213								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345099/SRR29345099.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345099/SRR29345099	gs://sra-pub-zq-100/SRR29345099/SRR29345099.lite.1	lhum_36h_dip_22	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966780	SRX24860891	SRR29345100	SRA1845553	SRS21570914	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_dip_21		lhum_36h_dip_21	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7366906	2224805612	880125763								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345100/SRR29345100.lite.1	s3://sra-pub-zq-2/SRR29345100/SRR29345100.lite.1	gs://sra-pub-zq-100/SRR29345100/SRR29345100.lite.1	lhum_36h_dip_21	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966779	SRX24860890	SRR29345101	SRA1845553	SRS21570913	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_20		lhum_24h_hap_20	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	2277347	687758794	270117755								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345101/SRR29345101.lite.1	s3://sra-pub-zq-2/SRR29345101/SRR29345101.lite.1	gs://sra-pub-zq-100/SRR29345101/SRR29345101.lite.1	lhum_24h_hap_20	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966778	SRX24860889	SRR29345102	SRA1845553	SRS21570912	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_19		lhum_24h_hap_19	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6506072	1964833744	772615721								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345102/SRR29345102.lite.1	s3://sra-pub-zq-2/SRR29345102/SRR29345102.lite.1	gs://sra-pub-zq-100/SRR29345102/SRR29345102.lite.1	lhum_24h_hap_19	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966777	SRX24860888	SRR29345103	SRA1845553	SRS21570911	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_18		lhum_24h_hap_18	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5926499	1789802698	707530997								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345103/SRR29345103.lite.1	s3://sra-pub-zq-2/SRR29345103/SRR29345103.lite.1	gs://sra-pub-zq-100/SRR29345103/SRR29345103.lite.1	lhum_24h_hap_18	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966776	SRX24860887	SRR29345104	SRA1845553	SRS21570910	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_17		lhum_24h_hap_17	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6437645	1944168790	758859000								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345104/SRR29345104.lite.1	s3://sra-pub-zq-2/SRR29345104/SRR29345104.lite.1	gs://sra-pub-zq-100/SRR29345104/SRR29345104.lite.1	lhum_24h_hap_17	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966775	SRX24860886	SRR29345105	SRA1845553	SRS21570909	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_16		lhum_24h_hap_16	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5178927	1564035954	611947345								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345105/SRR29345105.lite.1	s3://sra-pub-zq-2/SRR29345105/SRR29345105.lite.1	gs://sra-pub-zq-100/SRR29345105/SRR29345105.lite.1	lhum_24h_hap_16	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966774	SRX24860885	SRR29345106	SRA1845553	SRS21570908	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_dip_15		lhum_24h_dip_15	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6988447	2110510994	823944905								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345106/SRR29345106.lite.1	s3://sra-pub-zq-2/SRR29345106/SRR29345106.lite.1	gs://sra-pub-zq-100/SRR29345106/SRR29345106.lite.1	lhum_24h_dip_15	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966773	SRX24860883	SRR29345108	SRA1845553	SRS21570906	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_dip_14		lhum_24h_dip_14	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7867067	2375854234	925632773								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345108/SRR29345108.lite.1	s3://sra-pub-zq-2/SRR29345108/SRR29345108.lite.1	gs://sra-pub-zq-100/SRR29345108/SRR29345108.lite.1	lhum_24h_dip_14	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966772	SRX24860882	SRR29345109	SRA1845553	SRS21570905	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_dip_11		lhum_24h_dip_11	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	9286878	2804637156	1097533638								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345109/SRR29345109.lite.1	s3://sra-pub-zq-2/SRR29345109/SRR29345109.lite.1	gs://sra-pub-zq-100/SRR29345109/SRR29345109.lite.1	lhum_24h_dip_11	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966771	SRX24860881	SRR29345110	SRA1845553	SRS21570904	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_9		lhum_12h_hap_9	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5443167	1643836434	642524069								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345110/SRR29345110.lite.1	s3://sra-pub-zq-2/SRR29345110/SRR29345110.lite.1	gs://sra-pub-zq-100/SRR29345110/SRR29345110.lite.1	lhum_12h_hap_9	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966770	SRX24860880	SRR29345111	SRA1845553	SRS21570903	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_8		lhum_12h_hap_8	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5033411	1520090122	594302727								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345111/SRR29345111.lite.1	s3://sra-pub-zq-2/SRR29345111/SRR29345111.lite.1	gs://sra-pub-zq-100/SRR29345111/SRR29345111.lite.1	lhum_12h_hap_8	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966769	SRX24860879	SRR29345112	SRA1845553	SRS21570901	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_7		lhum_12h_hap_7	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4982507	1504717114	610428408								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345112/SRR29345112.lite.1	s3://sra-pub-zq-2/SRR29345112/SRR29345112.lite.1	gs://sra-pub-zq-100/SRR29345112/SRR29345112.lite.1	lhum_12h_hap_7	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966768	SRX24860878	SRR29345113	SRA1845553	SRS21570902	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_6		lhum_12h_hap_6	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6431186	1942218172	755272490								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345113/SRR29345113.lite.1	s3://sra-pub-zq-2/SRR29345113/SRR29345113.lite.1	gs://sra-pub-zq-100/SRR29345113/SRR29345113.lite.1	lhum_12h_hap_6	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966767	SRX24860877	SRR29345114	SRA1845553	SRS21570900	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_10		lhum_12h_hap_10	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5704708	1722821816	693461695								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345114/SRR29345114.lite.1	s3://sra-pub-zq-2/SRR29345114/SRR29345114.lite.1	gs://sra-pub-zq-100/SRR29345114/SRR29345114.lite.1	lhum_12h_hap_10	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966766	SRX24860876	SRR29345115	SRA1845553	SRS21570899	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_dip_5		lhum_12h_dip_5	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	14875624	4492438448	1728588726								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345115/SRR29345115.lite.1	s3://sra-pub-zq-2/SRR29345115/SRR29345115.lite.1	gs://sra-pub-zq-100/SRR29345115/SRR29345115.lite.1	lhum_12h_dip_5	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966765	SRX24860875	SRR29345116	SRA1845553	SRS21570898	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_dip_3		lhum_12h_dip_3	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	13420142	4052882884	1591442578								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345116/SRR29345116.lite.1	s3://sra-pub-zq-2/SRR29345116/SRR29345116.lite.1	gs://sra-pub-zq-100/SRR29345116/SRR29345116.lite.1	lhum_12h_dip_3	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966764	SRX24860874	SRR29345117	SRA1845553	SRS21570897	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	worker_pupae		lh_worker_pupae	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	29476856	8902010512	3528930653								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345117/SRR29345117.lite.1	s3://sra-pub-zq-2/SRR29345117/SRR29345117.lite.1	gs://sra-pub-zq-100/SRR29345117/SRR29345117.lite.1	worker_pupae	not applicable	not applicable	2021-05	France	Invertebrate	lh_worker_pupae																			2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966763	SRX24860872	SRR29345119	SRA1845553	SRS21570895	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	male_pupae		lh_male_pupae	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	26957315	8141109130	3239676611								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345119/SRR29345119.lite.1	s3://sra-pub-zq-2/SRR29345119/SRR29345119.lite.1	gs://sra-pub-zq-100/SRR29345119/SRR29345119.lite.1	male_pupae	not applicable	not applicable	2021-05	France	Invertebrate	lh_male_pupae																			2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966762	SRX24860871	SRR29345120	SRA1845553	SRS21570894	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	gyne_pupae		lh_gyne_pupae	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	32947323	9950091546	3996309694								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345120/SRR29345120.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345120/SRR29345120	gs://sra-pub-zq-100/SRR29345120/SRR29345120.lite.1	gyne_pupae	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966811	SRX24860708	SRR29345282	SRA1845553	SRS21570731	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_hap_60		lhum_72h_hap_60	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6104247	1843482594	723259630								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345282/SRR29345282.lite.1	s3://sra-pub-zq-2/SRR29345282/SRR29345282.lite.1	gs://sra-pub-zq-100/SRR29345282/SRR29345282.lite.1	lhum_72h_hap_60	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966810	SRX24860707	SRR29345283	SRA1845553	SRS21570730	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_hap_59		lhum_72h_hap_59	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6520788	1969277976	771492930								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345283/SRR29345283.lite.1	s3://sra-pub-zq-2/SRR29345283/SRR29345283.lite.1	gs://sra-pub-zq-100/SRR29345283/SRR29345283.lite.1	lhum_72h_hap_59	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966809	SRX24860706	SRR29345284	SRA1845553	SRS21570729	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_hap_57		lhum_72h_hap_57	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6533838	1973219076	759038104								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345284/SRR29345284.lite.1	s3://sra-pub-zq-2/SRR29345284/SRR29345284.lite.1	gs://sra-pub-zq-100/SRR29345284/SRR29345284.lite.1	lhum_72h_hap_57	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966808	SRX24860705	SRR29345285	SRA1845553	SRS21570728	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_hap_56		lhum_72h_hap_56	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6330708	1911873816	749060646								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345285/SRR29345285.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345285/SRR29345285	gs://sra-pub-zq-100/SRR29345285/SRR29345285.lite.1	lhum_72h_hap_56	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966807	SRX24860704	SRR29345286	SRA1845553	SRS21570727	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_dip_55		lhum_72h_dip_55	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7517279	2270218258	882919204								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345286/SRR29345286.lite.1	s3://sra-pub-zq-2/SRR29345286/SRR29345286.lite.1	gs://sra-pub-zq-100/SRR29345286/SRR29345286.lite.1	lhum_72h_dip_55	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
