scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	biosamplemodel	sequencing_batch	time_apf	biological_replicate	breed	replicate	collected_by	dev_stage	caste	knockdown	time_point	culture_medium	timepoint	technology	colony_type	internal_name	developmental_stage	colony	genotype/variation	time	host	sample_type	gender	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 3 gamergate Brain	yes	yes	no		PRJNA684038	SAMN17050710	SRX9669507	SRR13237476	SRA1169906	SRS7868425	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969172: Day 3 gamergate Brain replicate 2 [d3_g2_br]; Harpegnathos saltator; RNA-Seq		Day 3 gamergate Brain replicate 2 [d3_g2_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1387614	140149014	50261294									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237476/SRR13237476.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237476/SRR13237476	gs://sra-pub-zq-107/SRR13237476/SRR13237476.lite.1													gamergate		Day 3													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	ovary	Ovary					Day 3 gamergate Ovary	yes	yes	no		PRJNA684038	SAMN17050711	SRX9669506	SRR13237475	SRA1169906	SRS7868423	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969171: Day 3 gamergate Ovary replicate 1[d3_g1_ov]; Harpegnathos saltator; RNA-Seq		Day 3 gamergate Ovary replicate 1[d3_g1_ov]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1556364	157192764	56639636									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237475/SRR13237475.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237475/SRR13237475	gs://sra-pub-zq-103/SRR13237475/SRR13237475.lite.1													gamergate		Day 3													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	Fat body					Day 3 gamergate Fat Body	yes	yes	no		PRJNA684038	SAMN17050712	SRX9669505	SRR13237474	SRA1169906	SRS7868424	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969170: Day 3 gamergate Fat Body replicate 1 [d3_g1_fb]; Harpegnathos saltator; RNA-Seq		Day 3 gamergate Fat Body replicate 1 [d3_g1_fb]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1460331	147493431	51855772									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237474/SRR13237474.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237474/SRR13237474	gs://sra-pub-zq-105/SRR13237474/SRR13237474.lite.1													gamergate		Day 3													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 3 gamergate Brain	yes	yes	no		PRJNA684038	SAMN17050713	SRX9669504	SRR13237473	SRA1169906	SRS7868422	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969169: Day 3 gamergate Brain replicate 1 [d3_g1_br]; Harpegnathos saltator; RNA-Seq		Day 3 gamergate Brain replicate 1 [d3_g1_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2983080	301291080	107403260									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237473/SRR13237473.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237473/SRR13237473	gs://sra-pub-zq-103/SRR13237473/SRR13237473.lite.1													gamergate		Day 3													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	ovary	Ovary					Day 10 worker Ovary	yes	yes	no		PRJNA684038	SAMN17050714	SRX9669503	SRR13237472	SRA1169906	SRS7868421	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969168: Day 10 worker Ovary replicate 5 [d10_w5_ov]; Harpegnathos saltator; RNA-Seq		Day 10 worker Ovary replicate 5 [d10_w5_ov]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1522999	153822899	56101885									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237472/SRR13237472.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237472/SRR13237472	gs://sra-pub-zq-107/SRR13237472/SRR13237472.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	Fat body					Day 10 worker Fat Body	yes	yes	no		PRJNA684038	SAMN17050715	SRX9669502	SRR13237471	SRA1169906	SRS7868420	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969167: Day 10 worker Fat Body replicate 5 [d10_w5_fb]; Harpegnathos saltator; RNA-Seq		Day 10 worker Fat Body replicate 5 [d10_w5_fb]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2615491	264164591	95857384									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237471/SRR13237471.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237471/SRR13237471	gs://sra-pub-zq-105/SRR13237471/SRR13237471.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 10 worker Brain	yes	yes	no		PRJNA684038	SAMN17050716	SRX9669501	SRR13237470	SRA1169906	SRS7868419	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969166: Day 10 worker Brain replicate 5 [d10_w5_br]; Harpegnathos saltator; RNA-Seq		Day 10 worker Brain replicate 5 [d10_w5_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2801743	282976043	104009419									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237470/SRR13237470.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237470/SRR13237470	gs://sra-pub-zq-105/SRR13237470/SRR13237470.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	ovary	Ovary					Day 10 worker Ovary	yes	yes	no		PRJNA684038	SAMN17050717	SRX9669500	SRR13237469	SRA1169906	SRS7868417	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969165: Day 10 worker Ovary replicate 4 [d10_w4_ov]; Harpegnathos saltator; RNA-Seq		Day 10 worker Ovary replicate 4 [d10_w4_ov]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1873290	189202290	69291131									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237469/SRR13237469.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237469/SRR13237469	gs://sra-pub-zq-105/SRR13237469/SRR13237469.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	Fat body					Day 10 worker Fat Body	yes	yes	no		PRJNA684038	SAMN17050679	SRX9669499	SRR13237468	SRA1169906	SRS7868418	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969164: Day 10 worker Fat Body replicate 4 [d10_w4_fb]; Harpegnathos saltator; RNA-Seq		Day 10 worker Fat Body replicate 4 [d10_w4_fb]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2123128	214435928	78463280									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237468/SRR13237468.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237468/SRR13237468	gs://sra-pub-zq-107/SRR13237468/SRR13237468.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 10 worker Brain	yes	yes	no		PRJNA684038	SAMN17050681	SRX9669498	SRR13237467	SRA1169906	SRS7868415	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969163: Day 10 worker Brain replicate 4 [d10_w4_br]; Harpegnathos saltator; RNA-Seq		Day 10 worker Brain replicate 4 [d10_w4_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1645763	166222063	61511884									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237467/SRR13237467.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237467/SRR13237467	gs://sra-pub-zq-105/SRR13237467/SRR13237467.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	ovary	Ovary					Day 10 worker Ovary	yes	yes	no		PRJNA684038	SAMN17050682	SRX9669497	SRR13237466	SRA1169906	SRS7868416	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969162: Day 10 worker Ovary replicate 3 [d10_w3_ov]; Harpegnathos saltator; RNA-Seq		Day 10 worker Ovary replicate 3 [d10_w3_ov]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1341147	135455847	49707268									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237466/SRR13237466.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237466/SRR13237466	gs://sra-pub-zq-103/SRR13237466/SRR13237466.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	Fat body					Day 10 worker Fat Body	yes	yes	no		PRJNA684038	SAMN17050684	SRX9669496	SRR13237465	SRA1169906	SRS7868414	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969161: Day 10 worker Fat Body replicate 3 [d10_w3_fb]; Harpegnathos saltator; RNA-Seq		Day 10 worker Fat Body replicate 3 [d10_w3_fb]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2009591	202968691	74079004									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237465/SRR13237465.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237465/SRR13237465	gs://sra-pub-zq-107/SRR13237465/SRR13237465.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 10 worker Brain	yes	yes	no		PRJNA684038	SAMN17050685	SRX9669495	SRR13237464	SRA1169906	SRS7868413	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969160: Day 10 worker Brain replicate 3 [d10_w3_br]; Harpegnathos saltator; RNA-Seq		Day 10 worker Brain replicate 3 [d10_w3_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1378084	139186484	51769190									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237464/SRR13237464.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237464/SRR13237464	gs://sra-pub-zq-105/SRR13237464/SRR13237464.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	ovary	Ovary					Day 10 worker Ovary	yes	yes	no		PRJNA684038	SAMN17050690	SRX9669494	SRR13237463	SRA1169906	SRS7868412	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969159: Day 10 worker Ovary replicate 2 [d10_w2_ov]; Harpegnathos saltator; RNA-Seq		Day 10 worker Ovary replicate 2 [d10_w2_ov]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2362754	238638154	87527129									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237463/SRR13237463.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237463/SRR13237463	gs://sra-pub-zq-105/SRR13237463/SRR13237463.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	Fat body					Day 10 worker Fat Body	yes	yes	no		PRJNA684038	SAMN17050692	SRX9669493	SRR13237462	SRA1169906	SRS7868411	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969158: Day 10 worker Fat Body replicate 2 [d10_w2_fb]; Harpegnathos saltator; RNA-Seq		Day 10 worker Fat Body replicate 2 [d10_w2_fb]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	7445923	752038223	273654337									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237462/SRR13237462.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237462/SRR13237462	gs://sra-pub-zq-105/SRR13237462/SRR13237462.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 10 worker Brain	yes	yes	no		PRJNA684038	SAMN17050693	SRX9669492	SRR13237461	SRA1169906	SRS7868410	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969157: Day 10 worker Brain replicate 2 [d10_w2_br]; Harpegnathos saltator; RNA-Seq		Day 10 worker Brain replicate 2 [d10_w2_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	5569899	562559799	208598141									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237461/SRR13237461.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237461/SRR13237461	gs://sra-pub-zq-105/SRR13237461/SRR13237461.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	ovary	Ovary					Day 10 worker Ovary	yes	yes	no		PRJNA684038	SAMN17050695	SRX9669491	SRR13237460	SRA1169906	SRS7868409	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969156: Day 10 worker Ovary replicate 1[d10_w1_ov]; Harpegnathos saltator; RNA-Seq		Day 10 worker Ovary replicate 1[d10_w1_ov]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6299966	636296566	236631149									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237460/SRR13237460.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237460/SRR13237460	gs://sra-pub-zq-107/SRR13237460/SRR13237460.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	Fat body					Day 10 worker Fat Body	yes	yes	no		PRJNA684038	SAMN17050697	SRX9669490	SRR13237459	SRA1169906	SRS7868408	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969155: Day 10 worker Fat Body replicate 1 [d10_w1_fb]; Harpegnathos saltator; RNA-Seq		Day 10 worker Fat Body replicate 1 [d10_w1_fb]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	4176966	421873566	153752235									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237459/SRR13237459.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237459/SRR13237459	gs://sra-pub-zq-105/SRR13237459/SRR13237459.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 10 worker Brain	yes	yes	no		PRJNA684038	SAMN17050733	SRX9669489	SRR13237458	SRA1169906	SRS7868407	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969154: Day 10 worker Brain replicate 1 [d10_w1_br]; Harpegnathos saltator; RNA-Seq		Day 10 worker Brain replicate 1 [d10_w1_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	3986561	402642661	149264258									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237458/SRR13237458.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237458/SRR13237458	gs://sra-pub-zq-103/SRR13237458/SRR13237458.lite.1													worker		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	ovary	Ovary					Day 10 gamergate Ovary	yes	yes	no		PRJNA684038	SAMN17050687	SRX9669488	SRR13237457	SRA1169906	SRS7868406	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969153: Day 10 gamergate Ovary replicate 5 [d10_g5_ov]; Harpegnathos saltator; RNA-Seq		Day 10 gamergate Ovary replicate 5 [d10_g5_ov]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2521245	254645745	95790058									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237457/SRR13237457.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237457/SRR13237457	gs://sra-pub-zq-103/SRR13237457/SRR13237457.lite.1													gamergate		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	Fat body					Day 10 gamergate Fat Body	yes	yes	no		PRJNA684038	SAMN17050688	SRX9669487	SRR13237456	SRA1169906	SRS7868405	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969152: Day 10 gamergate Fat Body replicate 5 [d10_g5_fb]; Harpegnathos saltator; RNA-Seq		Day 10 gamergate Fat Body replicate 5 [d10_g5_fb]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2940660	297006660	111244761									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237456/SRR13237456.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237456/SRR13237456	gs://sra-pub-zq-107/SRR13237456/SRR13237456.lite.1													gamergate		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 10 gamergate Brain	yes	yes	no		PRJNA684038	SAMN17050734	SRX9669486	SRR13237455	SRA1169906	SRS7868403	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969151: Day 10 gamergate Brain replicate 5 [d10_g5_br]; Harpegnathos saltator; RNA-Seq		Day 10 gamergate Brain replicate 5 [d10_g5_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	4034326	407466926	152817551									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13237/SRR13237455/SRR13237455.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237455/SRR13237455	gs://sra-pub-zq-105/SRR13237455/SRR13237455.lite.1													gamergate		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	ovary	Ovary					Day 10 gamergate Ovary	yes	yes	no		PRJNA684038	SAMN17050735	SRX9669485	SRR13237454	SRA1169906	SRS7868404	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969150: Day 10 gamergate Ovary replicate 4 [d10_g4_ov]; Harpegnathos saltator; RNA-Seq		Day 10 gamergate Ovary replicate 4 [d10_g4_ov]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	2114914	213606314	80544456									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237454/SRR13237454.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237454/SRR13237454	gs://sra-pub-zq-107/SRR13237454/SRR13237454.lite.1													gamergate		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	Fat body					Day 10 gamergate Fat Body	yes	yes	no		PRJNA684038	SAMN17050736	SRX9669484	SRR13237453	SRA1169906	SRS7868402	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969149: Day 10 gamergate Fat Body replicate 4 [d10_g4_fb]; Harpegnathos saltator; RNA-Seq		Day 10 gamergate Fat Body replicate 4 [d10_g4_fb]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1931402	195071602	73582446									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237453/SRR13237453.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237453/SRR13237453	gs://sra-pub-zq-103/SRR13237453/SRR13237453.lite.1													gamergate		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	non-visual brain	Non-visual brain					Day 10 gamergate Brain	yes	yes	no		PRJNA684038	SAMN17050737	SRX9669483	SRR13237452	SRA1169906	SRS7868401	SRP297533	RNA sequencing of Harpegnathos saltator workers and gamergates' non-visual brains, ovaries, and fat bodies at 0, 3, and 10 days after initiation of the dueling tournament	GSM4969148: Day 10 gamergate Brain replicate 4 [d10_g4_br]; Harpegnathos saltator; RNA-Seq		Day 10 gamergate Brain replicate 4 [d10_g4_br]			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	1714134	173127534	66261425									GEO	GEO: GSE162969	33602869.0	610380	2021-02-01 18:47:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13237/SRR13237452/SRR13237452.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13237452/SRR13237452	gs://sra-pub-zq-103/SRR13237452/SRR13237452.lite.1													gamergate		Day 10													2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
