scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	mapping_rate
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	low_within_sample_group_correlation	NA	PRJNA606685	SAMN14103507	SRX7786066	SRR11149971	SRA1042738	SRS6201738	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Male, Colony_F_396	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_30	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21565771	4313154200	1607668076	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/149/SRR11149971.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149971/SRR11149971	gs://sra-pub-zq-108/SRR11149971/SRR11149971.zq.1	88.6
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	low_within_sample_group_correlation	NA	PRJNA606685	SAMN14103487	SRX7786055	SRR11149982	SRA1042738	SRS6201727	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Male, Colony_Y_695	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_20	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21567425	4313485000	1612069038	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/149/SRR11149982.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149982/SRR11149982	gs://sra-pub-zq-109/SRR11149982/SRR11149982.zq.1	85.3
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA606685	SAMN14103503	SRX7786064	SRR11149973	SRA1042738	SRS6201736	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Worker, Colony_F_396	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_28	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21644026	4328805200	1615609247	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149973.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149973/SRR11149973	gs://sra-pub-zq-109/SRR11149973/SRR11149973.zq.1	80.4
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA606685	SAMN14103499	SRX7786062	SRR11149975	SRA1042738	SRS6201734	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Larva, Colony_F_396	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_26	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21644830	4328966000	1619733273	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149975.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149975/SRR11149975	gs://sra-pub-zq-108/SRR11149975/SRR11149975.zq.1	77
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA606685	SAMN14103479	SRX7786051	SRR11149985	SRA1042738	SRS6201723	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Larva, Colony_Y_695	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_16	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21724848	4344969600	1632243881	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149985.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149985/SRR11149985	gs://sra-pub-zq-107/SRR11149985/SRR11149985.zq.1	76.3
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA606685	SAMN14103485	SRX7786054	SRR11149983	SRA1042738	SRS6201726	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Queen, Colony_Y_695	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_19	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21753119	4350623800	1587805417	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR011/149/SRR11149983.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149983/SRR11149983	gs://sra-pub-zq-109/SRR11149983/SRR11149983.zq.1	43.7
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA606685	SAMN14103491	SRX7786058	SRR11149979	SRA1042738	SRS6201730	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Worker_Pupa, Colony_K_482	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_22	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	22331066	4466213200	1686260339	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149979.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149979/SRR11149979	gs://sra-pub-zq-102/SRR11149979/SRR11149979.zq.1	82.8
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA606685	SAMN14103501	SRX7786063	SRR11149974	SRA1042738	SRS6201735	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Worker_Pupa, Colony_F_396	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_27	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	22344233	4468846600	1679433293	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149974.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149974/SRR11149974	gs://sra-pub-zq-104/SRR11149974/SRR11149974.zq.1	81.2
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA606685	SAMN14103505	SRX7786065	SRR11149972	SRA1042738	SRS6201737	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Queen, Colony_F_396	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_29	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	22459451	4491890200	1738681090	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR011/149/SRR11149972.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149972/SRR11149972	gs://sra-pub-zq-109/SRR11149972/SRR11149972.zq.1	49.4
Temnothorax americanus	whole body	Whole body	NA	NA	NA	NA	NA	yes	yes	low_within_sample_group_correlation	NA	PRJNA606685	SAMN14103497	SRX7786061	SRR11149976	SRA1042738	SRS6201733	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Male, Colony_K_482	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.		NA	Temnothorax_25	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	22487771	4497554200	1701325475	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB6933222	NA	1964332	2020-05-01 00:09:24	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149976.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149976/SRR11149976	gs://sra-pub-zq-102/SRR11149976/SRR11149976.zq.1	87.7
Temnothorax americanus	whole body sample	Whole body sample	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA783286	SAMN23425235	SRX13217439	SRR17027437	SRA1334419	SRS11142904	SRP347620	Transcriptomics of queen-worker pairs in slavemaking ants and its hosts	RNA-Seq of Temnothorax americanus Queen	RNA extraction of all samples was conducted in September 2017 using the Nucleo-Spin Mini kit (Macherey-Nagel). For each species, we analyzed a pool of 6 workers and another pool of three queens. We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups.  Samples were shipped to StarSEQ (Mainz) for library preparation and 100bp paired-end sequencing on an Illumina HiSeq. In total, we obtained 15 million reads on average per sample.	=RNA-Seq of& &D18& &E18	NA	5_all.fastq	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	NextSeq 500	13564113	4096362126	1748581648	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB10689241	NA	1964332	2022-02-01 04:00:43	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR017/17027/SRR17027437/SRR17027437.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17027437/SRR17027437	gs://sra-pub-zq-102/SRR17027437/SRR17027437.lite.1	83.7
Temnothorax americanus	whole body sample	Whole body sample	NA	NA	NA	NA	NA	yes	yes	no	NA	PRJNA783286	SAMN23425236	SRX13217440	SRR17027436	SRA1334419	SRS11142905	SRP347620	Transcriptomics of queen-worker pairs in slavemaking ants and its hosts	RNA-Seq of Temnothorax americanus Worker	RNA extraction of all samples was conducted in September 2017 using the Nucleo-Spin Mini kit (Macherey-Nagel). For each species, we analyzed a pool of 6 workers and another pool of three queens. We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups.  Samples were shipped to StarSEQ (Mainz) for library preparation and 100bp paired-end sequencing on an Illumina HiSeq. In total, we obtained 15 million reads on average per sample.	=RNA-Seq of& &D19& &E19	NA	6_all.fastq	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	NextSeq 500	13588494	4103725188	1737827490	NA	NA	NA	NA	NA	NA	NA	Zoology/Evolutionary Biology	University of Regensburg	SUB10689241	NA	1964332	2022-02-01 04:00:43	NA	NA	NA	NA	NA	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17027/SRR17027436/SRR17027436.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17027436/SRR17027436	gs://sra-pub-zq-102/SRR17027436/SRR17027436.lite.1	77.9
