scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003051	SRX1161523	SRR2177528	SRA290417	SRS1042431	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with sterile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with sterile male	SM29	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	29800823	2618777027	1726285723									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177528/SRR2177528.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177528/SRR2177528	gs://sra-pub-zq-104/SRR2177528/SRR2177528.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447915	SRX1567487	SRR3156029	SRA351673	SRS1281610	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_42	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	36646025	2619718825	1741203529								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156029/SRR3156029.sralite.1	s3://sra-pub-zq-8/SRR3156029/SRR3156029.sralite.1	gs://sra-pub-zq-101/SRR3156029/SRR3156029.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447895	SRX1567500	SRR3156043	SRA351673	SRS1281623	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_5	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	36546316	2620652007	1692434908								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156043/SRR3156043.sralite.1	s3://sra-pub-zq-3/SRR3156043/SRR3156043.sralite.1	gs://sra-pub-zq-101/SRR3156043/SRR3156043.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447897	SRX1567502	SRR3156046	SRA351673	SRS1281625	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_9	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	36866997	2643463893	1649876435								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156046/SRR3156046.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156046/SRR3156046	gs://sra-pub-zq-101/SRR3156046/SRR3156046.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447901	SRX1567499	SRR3156042	SRA351673	SRS1281622	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_22	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	37136707	2663695769	1758495914								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156042/SRR3156042.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156042/SRR3156042	gs://sra-pub-zq-101/SRR3156042/SRR3156042.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447908	SRX1567252	SRR3155549	SRA351673	SRS1281366	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_41	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	38704104	2772682507	1834749488								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155549.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155549/SRR3155549	gs://sra-pub-zq-103/SRR3155549/SRR3155549.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447900	SRX1567488	SRR3156031	SRA351673	SRS1281611	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_18	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	40524500	2890455286	1922489087								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156031/SRR3156031.sralite.1	s3://sra-pub-zq-2/SRR3156031/SRR3156031.sralite.1	gs://sra-pub-zq-101/SRR3156031/SRR3156031.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447914	SRX1567433	SRR3155915	SRA351673	SRS1281554	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_34	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	41525145	2977736661	1965505911								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155915.sralite.1	s3://sra-pub-zq-3/SRR3155915/SRR3155915.sralite.1	gs://sra-pub-zq-104/SRR3155915/SRR3155915.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447903	SRX1567504	SRR3156048	SRA351673	SRS1281627	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_24	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	44506490	3192867569	2121422720								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156048.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156048/SRR3156048	gs://sra-pub-zq-104/SRR3156048/SRR3156048.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447921	SRX1567498	SRR3156041	SRA351673	SRS1281621	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_43	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	44689570	3195411100	2114991218								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156041.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156041/SRR3156041	gs://sra-pub-zq-102/SRR3156041/SRR3156041.zq.1
