scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	ena_first_public	insdc_center_name	insdc_status	collection_date	geographic_location	lat_lon	sample_name	tissue_type	isolate	isolation_source	geo_loc_name	biosamplemodel	collected_by	host	behavior	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Temnothorax americanus										no		PRJEB76961	SAMEA115778651	ERX12701721	ERR13330756	ERA30649881	ERS20385249	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_VT_10_H	unspecified	SM_VT_10_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	14647206	4394161800	1530677999								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-04:22:35:980		1964332	2024-08-02 01:21:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330756/ERR13330756.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330756/ERR13330756	gs://sra-pub-zq-100/ERR13330756/ERR13330756.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.945 N 73.076 W	SM_VT_10_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778558	ERX12701636	ERR13330671	ERA30649795	ERS20385156	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_7_H	unspecified	SM_MA_7_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	24736787	7421036100	2567780987								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:27:32:934		1964332	2024-08-02 01:28:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330671/ERR13330671.lite.1	s3://sra-pub-zq-9/ERR13330671/ERR13330671.lite.1	gs://sra-pub-zq-100/ERR13330671/ERR13330671.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_7_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778251	ERX12701554	ERR13330589	ERA30649713	ERS20384849	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_12_F	unspecified	SM_MA_12_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15947412	4784223600	1647196998								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:02:54:339		1964332	2024-08-02 01:37:15							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330589/ERR13330589.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330589/ERR13330589	gs://sra-pub-zq-100/ERR13330589/ERR13330589.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_12_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778569	ERX12701685	ERR13330720	ERA30649845	ERS20385167	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_ME_3_H	unspecified	SM_ME_3_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	28016039	8404811700	2842707935								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:17:53:865		1964332	2024-08-02 01:21:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330720/ERR13330720.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330720/ERR13330720	gs://sra-pub-zq-100/ERR13330720/ERR13330720.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	44.413 N 70.851 W	SM_ME_3_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778339	ERX12701627	ERR13330662	ERA30649786	ERS20384937	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_OH_9_F	unspecified	SM_OH_9_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16469839	4940951700	1677575507								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:18:27:732		1964332	2024-08-02 01:28:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330662/ERR13330662.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330662/ERR13330662	gs://sra-pub-zq-100/ERR13330662/ERR13330662.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.753 N 80.967 W	SM_OH_9_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778680	ERX12734990	ERR13364108	ERA30702894	ERS20385278	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_WV_8_H	unspecified	SM_WV_8_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20726649	6217994700	2148199342								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-16-07-2024-11:25:21:695		1964332	2024-08-02 01:21:15							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13364/ERR13364108/ERR13364108.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13364108/ERR13364108	gs://sra-pub-zq-100/ERR13364108/ERR13364108.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	38.110 N 80.136 W	SM_WV_8_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778390	ERX12703587	ERR13332570	ERA30652379	ERS20384988	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_WV_7_F	unspecified	SM_WV_7_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	14846913	4454073900	1544780841								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-20:40:42:876		1964332	2024-08-02 01:10:40							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13332/ERR13332570/ERR13332570.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13332570/ERR13332570	gs://sra-pub-zq-100/ERR13332570/ERR13332570.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	38.110 N 80.136 W	SM_WV_7_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778544	ERX12701586	ERR13330621	ERA30649745	ERS20385142	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_16_H	unspecified	SM_MA_16_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	19960998	5988299400	2040257779								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:23:40:021		1964332	2024-08-02 01:21:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330621/ERR13330621.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330621/ERR13330621	gs://sra-pub-zq-100/ERR13330621/ERR13330621.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_16_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778625	ERX12703394	ERR13332377	ERA30652365	ERS20385223	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_OH_7_H	unspecified	SM_OH_7_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17055551	5116665300	1708309878								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-19:39:11:746		1964332	2024-08-02 01:28:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13332/ERR13332377/ERR13332377.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13332377/ERR13332377	gs://sra-pub-zq-100/ERR13332377/ERR13332377.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.753 N 80.967 W	SM_OH_7_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778578	ERX12701716	ERR13330751	ERA30649876	ERS20385176	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYH_12_H	unspecified	SM_NYH_12_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	25264120	7579236000	2487587623								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-04:07:19:097		1964332	2024-08-02 00:25:58							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330751/ERR13330751.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330751/ERR13330751	gs://sra-pub-zq-100/ERR13330751/ERR13330751.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.525 N 74.160 W	SM_NYH_12_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778672	ERX12701813	ERR13330848	ERA30649975	ERS20385270	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_WV_11_H	unspecified	SM_WV_11_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18232428	5469728400	1762867930								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-08:07:03:994		1964332	2024-08-02 01:21:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330848/ERR13330848.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330848/ERR13330848	gs://sra-pub-zq-100/ERR13330848/ERR13330848.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	38.110 N 80.136 W	SM_WV_11_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778284	ERX12701691	ERR13330726	ERA30649851	ERS20384882	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NH_1_F	unspecified	SM_NH_1_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17009411	5102823300	1773626275								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:23:12:268		1964332	2024-08-02 00:25:58							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330726/ERR13330726.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330726/ERR13330726	gs://sra-pub-zq-100/ERR13330726/ERR13330726.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.510 N 71.402 W	SM_NH_1_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778338	ERX12701630	ERR13330665	ERA30649789	ERS20384936	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_OH_8_F	unspecified	SM_OH_8_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	22728304	6818491200	2268225086								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:21:05:010		1964332	2024-08-02 01:28:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330665/ERR13330665.lite.1	s3://sra-pub-zq-9/ERR13330665/ERR13330665.lite.1	gs://sra-pub-zq-100/ERR13330665/ERR13330665.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.753 N 80.967 W	SM_OH_8_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778633	ERX12701651	ERR13330686	ERA30649810	ERS20385231	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_14_H	unspecified	SM_PA_14_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	9997986	2999395800	1057779984								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:42:44:146		1964332	2024-08-02 00:25:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330686/ERR13330686.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330686/ERR13330686	gs://sra-pub-zq-100/ERR13330686/ERR13330686.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_14_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778270	ERX12701637	ERR13330672	ERA30649796	ERS20384868	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_8_F	unspecified	SM_MA_8_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	24715723	7414716900	2565108029								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:29:15:258		1964332	2024-08-02 00:25:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330672/ERR13330672.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330672/ERR13330672	gs://sra-pub-zq-100/ERR13330672/ERR13330672.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_8_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778262	ERX12701623	ERR13330658	ERA30649782	ERS20384860	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_22_F	unspecified	SM_MA_22_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	24104209	7231262700	2507811758								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:53:24:474		1964332	2024-08-02 01:37:15							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330658/ERR13330658.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330658/ERR13330658	gs://sra-pub-zq-100/ERR13330658/ERR13330658.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_22_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778326	ERX12703220	ERR13332203	ERA30652353	ERS20384924	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_OH_14_F	unspecified	SM_OH_14_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17100949	5130284700	1661676144								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-18:14:24:599		1964332	2024-08-02 01:21:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13332/ERR13332203/ERR13332203.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13332203/ERR13332203	gs://sra-pub-zq-100/ERR13332203/ERR13332203.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.753 N 80.967 W	SM_OH_14_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778600	ERX12701784	ERR13330819	ERA30649946	ERS20385198	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_14_H	unspecified	SM_NYS_14_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	5402491	1620747300	517753468								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:14:32:255		1964332	2024-08-02 01:28:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330819/ERR13330819.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330819/ERR13330819	gs://sra-pub-zq-100/ERR13330819/ERR13330819.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_14_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778374	ERX12701766	ERR13330801	ERA30649928	ERS20384972	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_VT_3_F	unspecified	SM_VT_3_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16166266	4849879800	1681320985								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-06:40:43:230		1964332	2024-08-02 01:28:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330801/ERR13330801.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330801/ERR13330801	gs://sra-pub-zq-100/ERR13330801/ERR13330801.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.945 N 73.076 W	SM_VT_3_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778575	ERX12701702	ERR13330737	ERA30649862	ERS20385173	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NH_5_H	unspecified	SM_NH_5_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20084014	6025204200	1991094548								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:40:06:965		1964332	2024-08-02 01:10:40							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330737/ERR13330737.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330737/ERR13330737	gs://sra-pub-zq-100/ERR13330737/ERR13330737.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.510 N 71.402 W	SM_NH_5_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778568	ERX12701682	ERR13330717	ERA30649842	ERS20385166	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_ME_2_H	unspecified	SM_ME_2_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	21447261	6434178300	2188771801								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:13:07:062		1964332	2024-08-02 01:28:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330717/ERR13330717.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330717/ERR13330717	gs://sra-pub-zq-100/ERR13330717/ERR13330717.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	44.413 N 70.851 W	SM_ME_2_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778553	ERX12703136	ERR13332119	ERA30652325	ERS20385151	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_24_H	unspecified	SM_MA_24_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20964539	6289361700	2177903071								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-15:03:33:010		1964332	2024-08-02 00:25:59							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13332/ERR13332119/ERR13332119.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13332119/ERR13332119	gs://sra-pub-zq-100/ERR13332119/ERR13332119.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_24_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778647	ERX12701706	ERR13330741	ERA30649866	ERS20385245	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_7_H	unspecified	SM_PA_7_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16399076	4919722800	1696314880								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:45:06:638		1964332	2024-08-02 01:28:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330741/ERR13330741.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330741/ERR13330741	gs://sra-pub-zq-100/ERR13330741/ERR13330741.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_7_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778593	ERX12701764	ERR13330799	ERA30649926	ERS20385191	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYH_7_H	unspecified	SM_NYH_7_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16836891	5051067300	1713032340								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-06:32:42:682		1964332	2024-08-02 01:37:15							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330799/ERR13330799.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330799/ERR13330799	gs://sra-pub-zq-100/ERR13330799/ERR13330799.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.525 N 74.160 W	SM_NYH_7_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
