scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332221	SRX875879	SRR1803113	SRA240718	SRS844773	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	18220094	1840229494	1263344208			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_28		2015173	2015-02-16 21:23:38	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803113/SRR1803113.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803113/SRR1803113	gs://sra-pub-zq-105/SRR1803113/SRR1803113.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332220	SRX875878	SRR1803112	SRA240719	SRS844774	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	15582942	1573877142	1076503443			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_27		2015173	2015-02-16 21:12:32	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803112/SRR1803112.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803112/SRR1803112	gs://sra-pub-zq-105/SRR1803112/SRR1803112.noqual.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332219	SRX875877	SRR1803111	SRA240720	SRS844775	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	19207293	1939936593	1324196506			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_26		2015173	2015-02-16 21:15:40	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803111/SRR1803111.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803111/SRR1803111	gs://sra-pub-zq-105/SRR1803111/SRR1803111.noqual.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332218	SRX875876	SRR1803109	SRA240732	SRS844780	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	17706995	1788406495	1220266643			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_25		2015173	2015-02-16 06:19:15	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803109/SRR1803109.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803109/SRR1803109	gs://sra-pub-zq-105/SRR1803109/SRR1803109.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332216	SRX875875	SRR1803105	SRA240730	SRS844781	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	19436667	1963103367	1340017236			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_23		2015173	2015-02-16 06:00:24	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803105/SRR1803105.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803105/SRR1803105	gs://sra-pub-zq-105/SRR1803105/SRR1803105.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332214	SRX875874	SRR1803098	SRA240728	SRS844776	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	27257943	2753052243	1783159930			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_21		2015173	2015-02-16 05:39:39	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803098/SRR1803098.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803098/SRR1803098	gs://sra-pub-zq-105/SRR1803098/SRR1803098.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332213	SRX875873	SRR1803097	SRA240727	SRS844778	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	25474749	2572949649	1674668715			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_20		2015173	2015-02-16 02:10:14	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803097/SRR1803097.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803097/SRR1803097	gs://sra-pub-zq-105/SRR1803097/SRR1803097.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332212	SRX875872	SRR1803095	SRA240726	SRS844779	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	24422379	2466660279	1610989991			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_19		2015173	2015-02-17 18:06:13	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803095/SRR1803095.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803095/SRR1803095	gs://sra-pub-zq-105/SRR1803095/SRR1803095.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332211	SRX875871	SRR1803094	SRA240725	SRS844753	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	24676879	2492364779	1622380162			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_18		2015173	2015-02-17 19:07:15	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803094/SRR1803094.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803094/SRR1803094	gs://sra-pub-zq-105/SRR1803094/SRR1803094.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332210	SRX875870	SRR1803093	SRA240724	SRS844754	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	22401765	2262578265	1471983941			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_17		2015173	2015-02-16 02:10:14	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803093/SRR1803093.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803093/SRR1803093	gs://sra-pub-zq-105/SRR1803093/SRR1803093.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332209	SRX875869	SRR1803092	SRA240723	SRS844755	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	22847698	2307617498	1499558148			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_16		2015173	2015-02-15 22:15:17	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803092/SRR1803092.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803092/SRR1803092	gs://sra-pub-zq-105/SRR1803092/SRR1803092.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332208	SRX875868	SRR1803091	SRA240722	SRS844756	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	25498514	2575349914	1687228507			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_15		2015173	2015-02-13 22:20:17	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803091/SRR1803091.sralite.1	s3://sra-pub-zq-8/SRR1803091/SRR1803091.sralite.1	gs://sra-pub-zq-105/SRR1803091/SRR1803091.noqual.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332207	SRX875867	SRR1803090	SRA240721	SRS844757	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	26002877	2626290577	1707889509			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_14		2015173	2015-02-15 21:12:12	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803090/SRR1803090.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803090/SRR1803090	gs://sra-pub-zq-105/SRR1803090/SRR1803090.noqual.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332241	SRX875866	SRR1803145	SRA240753	SRS844751	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	51559965	10415112930	6926636825		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_48		2015173	2015-02-14 01:52:22	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803145/SRR1803145.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803145/SRR1803145	gs://sra-pub-zq-105/SRR1803145/SRR1803145.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332230	SRX875865	SRR1803131	SRA240740	SRS844752	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	51035455	10309161910	6910819738		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_37		2015173	2015-02-17 02:32:12	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803131/SRR1803131.sralite.1	s3://sra-pub-zq-7/SRR1803131/SRR1803131.sralite.1	gs://sra-pub-zq-105/SRR1803131/SRR1803131.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332227	SRX875864	SRR1803126	SRA240737	SRS844748	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	50518203	10204677006	6773473735		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_34		2015173	2015-02-16 23:06:16	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803126/SRR1803126.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803126/SRR1803126	gs://sra-pub-zq-105/SRR1803126/SRR1803126.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332217	SRX875863	SRR1803107	SRA240731	SRS844749	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	23208492	4688115384	3124181576		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_24		2015173	2015-02-17 10:59:17	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803107/SRR1803107.sralite.1	s3://sra-pub-zq-8/SRR1803107/SRR1803107.sralite.1	gs://sra-pub-zq-105/SRR1803107/SRR1803107.noqual.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332215	SRX875862	SRR1803104	SRA240729	SRS844750	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	37405728	7555957056	4531102583		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_22		2015173	2015-02-16 06:08:17	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803104/SRR1803104.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803104/SRR1803104	gs://sra-pub-zq-105/SRR1803104/SRR1803104.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332206	SRX875861	SRR1803088	SRA240716	SRS844745	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	42394050	8563598100	5147569392		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_13		2015173	2015-02-15 21:37:22	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803088/SRR1803088.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803088/SRR1803088	gs://sra-pub-zq-105/SRR1803088/SRR1803088.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332205	SRX875860	SRR1803087	SRA240715	SRS844746	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	29791652	6017913704	3617754661		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_12		2015173	2015-02-14 13:21:13	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803087/SRR1803087.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803087/SRR1803087	gs://sra-pub-zq-105/SRR1803087/SRR1803087.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332204	SRX875859	SRR1803085	SRA240714	SRS844747	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	39371715	7953086430	4771474592		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_11		2015173	2015-02-14 12:43:16	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803085/SRR1803085.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1803085/SRR1803085	gs://sra-pub-zq-105/SRR1803085/SRR1803085.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332203	SRX875858	SRR1803084	SRA240713	SRS844736	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	41162457	8314816314	5009307797		0.0	204.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_10		2015173	2015-02-15 21:04:14	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803084/SRR1803084.sralite.1	s3://sra-pub-zq-8/SRR1803084/SRR1803084.sralite.1	gs://sra-pub-zq-105/SRR1803084/SRR1803084.noqual.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332202	SRX875857	SRR1803082	SRA240712	SRS844737	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	29351948	2964546748	1953195000			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_9		2015173	2015-02-15 13:54:16	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/803/SRR1803082/SRR1803082.sralite.1	s3://sra-pub-zq-6/SRR1803082/SRR1803082.sralite.1	gs://sra-pub-zq-105/SRR1803082/SRR1803082.zq.1
