GeneID	larvae	whole.adult.body	unknown	brain	royal.jelly	abdomen	antennae	pupae	fat.body	hypopharyngeal.glands	head	midgut	X2nd.thoracic.ganglia	malpighian.tubules	mandibular.glands	nasonov.gland	embryo	oocyte	ovaries	eviscerated.abdomen.and.fat.body	eviscerated.abdomen.with.attached.fat.bodies.and.inactive.ovaries	eviscerated.abdomen.with.attached.fat.bodies.and.ovaries	head.chest	mushroom.body	gut	pylori	thorax	thorax.and.abdomen	whole.adult.body.with.viral.enrichment	germline	queen.thorax	hemolymph	abdominal.integument	rectum	head.and.thorax	egg	semen	spermetheca	flight.muscle.and.thoracic.exoskeleton	venom.gland	testis	male.gonad	antennal.lobes	wing.disc	wings.and.thoracic.dorsum	hindgut	antennal.lobes.and.subaesophageal.ganglion..al..region.of.the.brain	optic.lobes	ventriculus	thoracic.muscle
QIUM02000132.1	0.00014698578577963	6.78737956773673e-06	1.41903083205526e-07	1.74278531231165e-08	0	2.58554374398464e-07	2.55920995238125e-06	5.18999177511965e-07	0	0	6.54471537685416e-07	1.2201020269135e-07	3.48007017694222e-20	3.45273258635516e-06	0	0	3.52013750483492e-07	0	6.20198164304794e-06	0	5.26715509559986e-07	6.93123183779421e-07	0	9.65283778929413e-08	0	6.88024526910483e-08	0	0	0	3.5803610233648e-07	1.39425921565073e-06	1.73029060924339e-07	0	0	0	0	7.29364860575234e-06	2.98083510455124e-05	5.04055138889554e-07	2.7560042056857e-07	3.45179012977036e-07	0	0	0	0	6.71283627196859e-06	1.37662646876738e-06	1.14670754485081e-07	1.38135445640525e-06	0
QIUM02000141.1	0.000425686453444812	1.84499476489529e-06	9.91024165973501e-08	5.17221710722148e-08	0	2.44778401316728e-07	3.07265857508409e-07	3.39842001435164e-07	0	0	1.28107572424038e-06	2.63845705363536e-06	4.40595437844917e-20	3.65310606160511e-06	5.1566284372479e-08	3.0806413930318e-07	5.41939678782074e-13	0	2.41227478413418e-07	0	0	5.0915913120111e-07	0	5.02942985761307e-08	4.30710106776243e-07	0	1.06238192509905e-05	1.91950353394805e-07	0	1.09225224971093e-06	8.3682368049253e-07	0	0	0	0	6.02058356777179e-06	3.77750439520787e-05	9.34277869793606e-05	0	4.61629510333234e-07	2.04626267556168e-09	0	0	0	0	1.86315708359105e-06	0	6.40137074254337e-08	3.9629487905021e-06	0
QIUM02000152.1	0.000340416780481539	3.41637198757805e-06	4.54983684268855e-08	7.44458064776436e-09	0	0	0	4.26125287796324e-07	0	0	2.31072719911433e-07	3.59977763809588e-07	1.72737877148526e-20	0	5.96731489149682e-08	0	1.20845461271858e-06	0	3.24052566027874e-07	0	0	0	0	3.34612296781784e-08	1.33098021805377e-06	1.17252898907079e-06	1.09398100965448e-06	0	0	0	2.12582586218096e-11	0	0	0	0	8.0373366163564e-07	1.51059131040653e-05	5.19265089875792e-05	0	0	0	0	2.20368598367692e-07	0	3.5231523714224e-07	1.50045791556036e-06	0	6.59371955368552e-15	2.78713951307345e-09	0
QIUM02000153.1	2.60851233871268e-05	1.16254356896427e-06	4.78531768587137e-08	7.83024012209075e-09	0	0	1.85302316155323e-07	0	1.323588397548e-07	0	1.02230594231635e-07	3.87526050735455e-07	2.26141656197556e-20	0	1.24703689201082e-07	0	1.15389443672382e-07	0	7.85217929067038e-07	3.71846561041137e-07	0	0	0	2.96279212887698e-08	0	9.26511878283603e-08	8.58765633478111e-07	0	0	4.65034277935907e-07	9.30033265666827e-07	0	0	0	0	0	1.69734916723268e-05	6.41450083232962e-05	0	0	0	0	1.34100107050667e-06	0	0	2.99525102543391e-06	0	0	1.33616872142898e-06	0
QIUM02000164.1	2.13941918571698e-05	7.7450853687215e-07	5.4328121240767e-08	8.8880098417561e-09	0	0	6.40896268773753e-07	0	0	0	6.13577135947752e-07	0	7.72212758605697e-20	3.17992209129036e-06	0	0	0	0	2.78727543349213e-05	0	0	0	0	4.75323930520403e-09	0	0	0	2.8103105523081e-07	0	2.87242678226106e-06	0	0	0	0	0	0	5.89540356424794e-06	3.91370280238649e-05	0	0	0	0	0	0	0	2.40941563161312e-06	0	0	1.40951998287017e-06	0
QIUM02000166.1	7.35545745765236e-07	1.80349952760904e-07	0	9.10155765038055e-09	0	0	1.34234374207369e-06	0	0	0	1.01160836962509e-13	0	3.85523569740279e-21	0	7.23098516078937e-08	0	0	0	9.99337143869949e-07	0	0	3.63142035734736e-07	0	1.46178552410352e-08	0	0	0	2.71975753959322e-07	0	5.69767802556875e-07	0	0	0	0	0	0	1.14323643934381e-06	1.03935166135035e-08	2.00865285928534e-07	0	0	0	0	0	0	2.08668454280366e-07	0	0	3.6090931374483e-07	0
QIUM02000173.1	8.31178314818516e-05	5.86599123730127e-07	9.12743902009411e-07	2.55659296024906e-07	0	3.00463386778749e-12	3.00854594265829e-06	7.95652122645104e-06	4.75138875430406e-07	6.0416738310288e-07	1.14131003614667e-07	7.88242865446408e-08	4.83701385704083e-11	3.4480995667847e-07	2.023475051782e-06	0	6.45979397102015e-07	0	2.53542668144057e-06	0	0	0	2.03900072378044e-06	5.01282421229104e-06	1.06762494228348e-10	3.66749021105038e-06	2.76682290429155e-07	0	0	0	3.80329588378529e-06	1.79166637044704e-06	2.87454919117282e-07	0	0	3.7994465206069e-09	5.65412617626595e-05	0.000146280607963693	1.08033334589911e-07	4.73953021424059e-07	2.71612344151915e-06	0	2.64010480184153e-06	0	1.26522656475239e-06	1.05045372524643e-05	2.08540426059394e-06	8.69713274410523e-07	1.82571796422094e-06	2.40682047657934e-06
QIUM02000174.1	0.000546554907723125	6.89277143560253e-06	1.11854263760396e-07	1.17874062875267e-07	0	7.32264484340471e-07	4.23553836388028e-07	2.67502697817269e-09	0	0	9.52954642858021e-07	4.49167634001648e-07	5.68366838421956e-20	8.17907465245037e-06	7.987601060862e-08	2.37765697791284e-07	8.39651389409297e-08	0	3.05833867231932e-06	0	0	0	0	3.18831249176177e-07	7.58226223070719e-07	0	3.69714810604359e-05	4.16285274170508e-13	0	9.82139147273668e-08	3.1944926722092e-06	9.94355759704343e-08	0	0	0	3.10261780867863e-05	2.99945407552894e-05	6.42558813363027e-05	0	0	5.91649870553184e-07	0	0	3.94354672465782e-07	6.59905859785869e-15	2.21557111292394e-06	0	1.97175418102803e-07	6.19196730190171e-06	0
QIUM02000183.1	9.96252267512449e-07	4.12834902160901e-08	0	3.41844205469022e-09	0	0	2.63720613109334e-10	0	0	0	7.08764390835855e-08	0	1.63634606095213e-21	0	0	0	0	0	0	0	0	0	0	7.3202557363003e-09	4.0235451097668e-08	2.67783460498257e-07	0	1.79295953324801e-07	0	0	0	0	0	0	0	6.52971536275894e-07	1.49341812685991e-06	0	0	0	0	0	0	0	0	4.76652466316845e-07	0	0	4.34350109696143e-09	0
QIUM02000190.1	7.62578754711709e-07	9.20140795697141e-08	8.01488770202095e-08	2.3397253143441e-07	0	1.93161080360499e-07	4.22489762314717e-07	1.20989278417402e-09	0	0	5.09865960288653e-07	2.17204070071105e-06	7.56127077302562e-21	0	0	0	4.12328009017026e-07	0	8.30567905412298e-07	0	0	8.51665844586121e-07	0	4.7033014882755e-07	5.85170131790491e-07	0	2.16351860288605e-09	1.72902632709787e-06	0	0	0	0	0	0	0	6.57013492410422e-06	2.04546459902136e-06	0	0	0	0	3.08773515772157e-06	3.8733434890617e-07	0	6.17598116429693e-07	2.43236747476336e-06	1.23573979957257e-06	1.28773993748458e-07	2.17358084639613e-05	0
QIUM02000195.1	0.000156342782718632	5.43378022687138e-06	3.85912687654064e-06	3.36516325554608e-07	0	1.51226471696303e-06	7.68613434094573e-06	3.53612220101024e-05	2.45856117058231e-07	8.9757151251902e-07	8.56260852350199e-06	2.55229453675324e-06	4.57503670635729e-19	1.91099812329561e-05	3.49427709738436e-07	3.45856708313667e-07	1.31774503214687e-06	0	0.000146563230886484	6.25933522222762e-06	1.71978082733977e-06	1.72523963417255e-06	0	4.20383538008839e-07	6.24926780081325e-07	6.90629819807007e-07	1.74047119276842e-06	3.4561460150423e-06	0	7.46956564825313e-05	3.0428213817328e-05	1.45410015598088e-07	2.89139711408087e-07	2.32733278385722e-06	8.73526583936848e-07	5.7779143727657e-06	5.47451542113868e-05	0.000176917129556441	1.73321488648375e-06	6.90494282437123e-07	5.18854682844057e-06	1.71797841307569e-06	0	0	3.46385456672936e-07	1.63648608472818e-05	6.89724392972481e-07	5.73823132715067e-07	1.41264548241121e-05	0
CM009945.2	0.00116201684343728	0.000241401510832943	0.00288537772612566	0.00144384579316189	0.0013133657656597	0.000652141900833953	0.00121522279960093	0.00083028122124722	0.00184804448050981	0.000835547493034584	0.00503958063103668	0.00192181289241919	0.00296449538963239	0.00950228706269073	0.00156307383184868	0.00260641407015346	0.000124216846538933	0.00346526517109432	0.00236241477737503	0.00167521641166774	0.000810983869239563	0.00177567869426618	0.00140996078487799	0.00200095917289492	0.00131501747325643	0.00316235301099198	0.000739323663948415	0.00113844253550371	0.000820508975224355	0.00149159273298742	0.00208658052373837	0.00191669639024892	0.003383974141601	0.000972064978263337	0.000715166280776123	0.00130146776856795	0.000202434593760502	0.000152865350202625	0.00102916346942896	0.00076818417690739	0.00455770998255495	0.0060060341061232	0.0018625037091429	0.00047007535113118	0.00185096005224931	0.00068749625261816	0.000912684008095593	0.00068974785828149	0.00721893536782191	0.0011876977280129
QIUM02000076.1	0.000105892871081059	3.07336532667162e-06	0.000161485521198612	6.54104062412987e-05	2.44534893614526e-05	3.7347426243521e-05	1.67629349021284e-05	3.16936934756893e-05	5.35682474502973e-05	1.63610462399485e-06	3.14994975789708e-05	1.93054395214819e-05	0.000233906375193561	2.62033531604162e-05	2.50483975814614e-05	6.36971877205865e-06	4.52216171425038e-06	3.45855358645573e-05	0.000118364313912468	7.53355434771315e-06	9.06055355751209e-06	9.44364384462379e-06	5.29041473966073e-05	0.000109864951900684	2.88893245187902e-05	0.000128241235818923	2.18260101385769e-05	1.20842822210627e-05	4.67131213158917e-05	3.7708412244892e-05	2.05616858547734e-05	2.85117875102711e-05	3.02551224052821e-05	1.00082967831409e-05	1.42190554978332e-06	6.32335494818534e-05	0.000167962957470448	0.00131546351381093	2.40640633707314e-05	1.49309348524094e-05	0.000233592754968472	1.29438638726771e-05	9.22740836322133e-05	0.000172128594359484	3.17901485091451e-05	3.17610158825804e-05	2.88179645053871e-05	1.7276984920133e-05	7.64667753608121e-05	0.000228841590606235
QIUM02000080.1	0.000325920074816428	0.00021420333882355	0.000705640977310008	0.000265322203736269	0.000119709866043521	0.00181761474832962	0.000576478875453259	0.00024281729934969	0.000362466158481704	2.35763746949079e-05	0.000886718685343203	0.000695712856389793	0.00167717246393201	0.00157614316898193	0.000140335808539134	0.00141896556109828	4.41566319057842e-05	0.000185117081236893	0.00377488739030898	0.00871236052444336	0.00122899600755641	0.00257848365105716	0.000418689550409069	0.000650235762264334	0.000247676250589463	4.52129960950741e-05	2.37847767134246e-05	0.000638909215765326	0.00011972493101987	0.000727866302719478	0.00119391081507965	0.00247426971866135	0.000121667673674547	0.000135389675318712	0.000111342008544401	0.000113794523684935	0.0014982435413223	0.00170822506675342	0.000891962154277295	0.000147699490659248	0.0068139542487963	0.000965798649414567	0.00123458893081243	0.000213752251781789	4.4559152242669e-05	0.000344825196506613	0.000850164837828654	0.000317620049865148	0.00412564539484737	6.31687200442212e-05
QIUM02000087.1	6.24042847919607e-05	9.87381454833613e-07	2.52139316095371e-06	1.06421866127468e-06	0	1.32285317289711e-06	6.21882980091563e-06	4.89975607809159e-06	8.99637771269915e-07	6.6685392632463e-07	2.82266597940789e-06	1.18528508317154e-06	2.75801497479705e-06	5.31071215355096e-06	8.42118529747838e-07	5.30893541608333e-07	2.13931414083864e-07	1.6289510806561e-06	1.30755016821523e-05	4.64535476187904e-07	2.48603193931517e-07	2.40137249304193e-07	0	3.19328787962179e-06	6.41244435342676e-07	2.11080092108265e-06	4.57912127577671e-06	1.65765474596063e-06	0	2.59687512945942e-06	5.45192643989638e-06	1.72403713993967e-06	2.76719642984934e-07	5.53873016101481e-07	0	2.06911847004596e-05	3.03928287531977e-05	7.96116414375523e-05	3.61927721082398e-07	3.97850278108622e-07	5.64112378787619e-06	4.64001771210509e-06	1.90682924552688e-06	8.83993029279446e-07	6.20294529201507e-07	1.2509087290644e-05	1.92266290834455e-06	1.35351478139583e-06	4.43746370183322e-06	3.33000316220223e-07
QIUM02000094.1	0.000167562942733358	6.31404195899326e-06	2.96665342364977e-06	9.51736612010917e-06	8.57051532291025e-07	3.09072510610503e-06	1.74724882456149e-05	5.69588443013989e-05	3.34745651259051e-06	4.22881954882775e-07	4.43991476570029e-06	1.20555511557704e-05	4.57517035408273e-05	2.49853893128757e-05	3.55751507018765e-06	2.32777346998415e-06	3.15134621828106e-05	7.00155263307384e-06	0.00114559256476845	1.31568009624366e-06	4.20497183701623e-07	5.91521297232114e-06	4.21664253694876e-06	1.22952776847462e-05	6.7547955407434e-06	6.22033541401329e-06	6.13727813440837e-07	1.7200309618076e-06	0	0.000147283477778119	4.97278119619943e-06	3.96670353637358e-05	0	4.91597070782927e-06	8.05771576650349e-07	0.000100826268696115	5.48930625565707e-05	2.25713659784304e-05	1.63011795890496e-06	9.83197111535374e-07	6.84641982348985e-05	1.47315013314155e-05	3.73404849832283e-05	7.46777926506413e-07	0	1.29852366946451e-05	2.14100735826903e-05	9.298804402334e-06	2.29811723327546e-05	9.07830177495952e-06
QIUM02000121.1	2.75095819728899e-05	1.78859978947906e-06	5.71348797157917e-08	2.90783143812802e-07	0	2.97819171301746e-08	1.26803143679404e-06	7.49849243002848e-07	1.62740418799433e-07	0	4.18945917480061e-07	1.19932077352822e-07	1.94118996630493e-06	2.31122993849197e-06	2.89638385336784e-07	1.23675698117233e-07	5.85867699234778e-07	0	1.84815507021629e-06	0	0	0	0	7.35893282907769e-07	1.77453930978901e-07	0	8.82432028865029e-08	1.97043132957342e-07	0	0	1.3930731734405e-06	5.04448592016626e-07	0	0	0	9.47848276009257e-07	3.33885045469505e-05	8.13318426809154e-05	0	0	3.97000274049719e-07	0	0	2.0156968599108e-09	2.60244807615924e-08	2.40147236285593e-06	3.36943033189929e-07	2.29598656565838e-07	1.72032233689994e-06	0
QIUM02000123.1	0.000189425030350967	4.92244942466172e-06	0.00029555347723829	0.000287971954089185	5.74445604601765e-05	1.64197529519168e-05	7.56219942557225e-05	0.000340854794256702	7.1302175600777e-05	4.59282808292339e-05	4.16727818832682e-05	0.000141371910080606	0.000295481901586592	0.000586387002570575	9.93308342794157e-05	8.52470765758177e-05	4.70144797182799e-07	1.25275342377404e-05	0.000155972804656098	1.69581640638181e-05	9.9042840511763e-06	2.50088183189522e-05	5.90140149264417e-05	0.000421067962782724	9.77632733751858e-05	0.00027966438793528	5.81086304927021e-05	5.82320631462318e-05	7.63252213090393e-06	7.07639069866583e-05	9.93252302677072e-05	0.000298214453472699	0.000136885165328866	6.96868409956357e-05	1.02669734957943e-05	0.000626583365921654	2.22109069204281e-05	3.9074560457701e-05	2.37674924019688e-05	5.94994716380569e-05	0.000563311942012593	0.000119457345127796	0.000277070695519402	4.52202201278679e-05	0.00019451766174685	4.76754446876384e-05	9.5312987246274e-05	9.50212109535403e-05	0.000562616354834191	7.64779424037554e-05
QIUM02000133.1	0.000248456699495134	1.0431900490362e-06	8.36195442047796e-08	1.16210878861176e-08	0	9.91033287746573e-08	3.20751886336348e-06	7.20214259992214e-07	1.41234627061607e-07	0	1.19994255008911e-06	5.44546674987778e-08	1.37727296746818e-06	1.15374901686156e-06	9.24113061149647e-08	5.53577565682288e-07	1.09538431438611e-06	0	1.18240625105459e-06	2.32914779296939e-08	0	0	0	1.5825689612261e-08	0	0	4.85043369139208e-06	3.93512965467848e-07	0	3.45056715501569e-07	1.60288082923737e-06	0	0	0	0	7.22995010192162e-06	8.08702917355168e-05	0.0001449617414565	0	0	0	0	0	5.23698300432817e-11	0	5.69249508169533e-06	7.16773681664198e-08	0	7.07729950875237e-06	0
QIUM02000136.1	9.50675917362515e-05	8.37739732211465e-07	1.19422354828137e-06	1.97594388003666e-06	0	3.16032359748748e-07	5.15681632541998e-06	6.44663518182682e-06	5.10708161795616e-07	0	4.83485333177392e-06	5.54295629085219e-07	5.96547038924637e-06	9.67000844094375e-06	7.23042025471575e-07	4.98805132888597e-07	1.81606452670152e-06	1.44790343615478e-06	4.49982601068122e-06	5.90289784745392e-07	3.50102135131777e-07	5.3026039028658e-07	0	2.90677113920342e-06	5.53559191849647e-07	8.77505672500155e-07	1.44576507064443e-06	1.74822112212309e-07	1.27389070438709e-07	9.09713044036485e-07	9.34893365401769e-06	1.74813745577417e-06	0	7.20720439337576e-07	0	1.148248702817e-05	2.29063729760062e-05	4.36105274841889e-05	3.23060246156908e-06	7.00058781298431e-07	2.49201241346311e-06	0	7.02452974472887e-07	1.49186672352455e-06	3.10178196458695e-07	8.98169026024522e-06	6.29736201020895e-06	4.33836599563706e-06	7.78902608197963e-07	1.58274531503141e-06
QIUM02000138.1	0.000244857446807189	4.76638229453998e-07	1.90952529107959e-07	1.33069127515788e-06	0	4.5381540156358e-07	2.18734896388685e-06	1.5871810587023e-06	0	0	2.92167242609656e-07	3.28057902284439e-07	4.96344202346446e-20	2.52293630035701e-06	0	1.43818910301112e-07	1.17974152240212e-06	0	8.85735073466704e-07	3.03934536902113e-06	2.06722759712907e-07	2.38609025452046e-07	0	1.95771786081047e-07	0	0	7.45778869120934e-06	9.74188322650704e-07	1.85013807690396e-07	0	0	0	2.57867867443231e-07	4.81095771146384e-07	0	2.38070245747243e-06	5.41305205060025e-05	0.00010623655679496	2.61765800053358e-07	0	0	3.68320782279131e-06	9.4076798549771e-07	0	0	3.97279512618491e-06	1.52901377123524e-07	3.81558202422027e-07	2.18712693584597e-06	0
QIUM02000146.1	0.000380789423267034	0.000247264174016016	0.000138621694383121	2.36025926715461e-05	0.000257796210728114	0.00685673083861268	0.00135764024987391	9.95450655243022e-05	0.00144637837623779	3.61087233251485e-05	0.000783331059694696	0.00246932295349564	7.30510820047334e-05	0.00535521047699442	4.4510701876005e-05	0.00635359732764404	1.60904487478109e-05	0.000490504189963286	0.00208204829692091	0.021414802585407	0.00291660827868929	0.00666213460740921	0.000437618386826129	8.63059879908989e-05	6.46279048095862e-05	6.31601228364203e-05	0.000108495739947673	0.00176927017329201	8.0532255580394e-05	0.000342735145008478	0.00553187094383709	0.000292877383375493	0.000194212773844144	0.00022908677171483	7.41811075732722e-05	0.000177700638459512	0.000367479110868426	0.00168339477466254	0.00142729472925694	0.000147207720490049	0.00242327299709311	0.00222627068764714	6.42295302550212e-05	7.2428634601603e-05	5.51040182928406e-05	0.00158106738453128	0.000482396577664227	0.000293233394829737	0.0231297027946867	2.20444620286298e-05
QIUM02000185.1	0.338238516902905	0.177612399222332	0.00823287227521914	0.0117355077534384	0.00253400712498874	0.398373100999174	2.42692694725237	0.0421491251773999	0.00922317073436044	0.0183696942149785	0.495103885457656	0.146720880330949	0.0786777716228112	0.0788498514662401	0.00178530520282731	0.0634904911491285	0.0379209081728799	0.0907681209864049	0.908850756949263	0.400115696899138	0.666067565705503	0.624184052432895	0.020457002539695	0.00418197551611643	0.0150674524071308	0.00325101777644535	0.0317986121197852	1.32178554790545	0.0911563401708108	0.355017135113655	0.604824190949782	0.0101014538070767	0.207363160373643	0.0162414408754122	0.0249123361064004	0.0973379374407431	3.38758333489901	3.49461483327279	0.196843391825274	0.0420636467276199	0.14266944222101	0.0664937101396341	0.00475934490569047	0.0971315211048891	0.0402228532805555	0.203244691795152	0.0150909130553446	0.00851333009774753	0.073140548492379	0.0200331997592958
QIUM02000193.1	8.21554082784378e-06	4.47105183696135e-07	7.80866260416754e-08	2.7431139981672e-07	0	2.0558186985842e-07	1.52269063646145e-06	8.63909855472826e-08	9.13952378706939e-08	7.90565230746491e-07	9.99457340396964e-07	4.30507154865664e-07	4.42879031164061e-09	0	4.20427507186042e-07	0	0	0	1.29033930017018e-06	0	3.52128281362602e-07	0	0	1.48325138752613e-06	1.19357805675426e-07	1.45630472531077e-06	8.50735140343735e-07	3.30810838075333e-07	0	1.66100036226476e-06	0	3.33867471560812e-06	0	0	0	1.19316426887363e-06	1.3982510605617e-05	7.74067178085001e-05	4.83526206200755e-07	0	0	1.36193938351915e-06	1.63055283500248e-06	0	6.56980613062359e-07	5.07750839772613e-06	4.61163279698041e-07	1.12363376462665e-06	5.32524170152531e-08	1.68292419649829e-06
QIUM02000210.1	1.86862546340216e-05	0.000121968125307073	1.14074782957025e-06	3.31195521583598e-06	0	0.000410868145561925	0.00124887136421877	5.10086078265232e-05	9.30593977337627e-05	4.07280038764643e-06	3.36501591160454e-05	0.000572907239317489	9.44469985273425e-05	4.21599541467677e-05	1.76450153673813e-07	9.59076001841155e-05	0.000229512493455764	0.00116417767141292	1.69915462426748e-05	0.000543011190464999	0.000746300319663348	0.000315325226367724	3.10782320729397e-05	1.29417419513312e-05	7.5108496299221e-07	1.69581630562376e-05	1.22473423934031e-05	9.76466788427065e-05	0.000262577628470449	3.64416606461434e-05	0.000187974554100895	4.40109215133399e-07	0.000180157234753418	1.74947902404699e-06	1.18681270451587e-05	1.53399356988065e-05	0.0438053134101153	0.0428149296314763	0.000285824917754798	2.30361845957335e-05	0.000142280001899909	2.91710812691296e-05	2.31159078570411e-06	0.000274135666778847	6.40259576471207e-05	0.00231413992062077	2.9322963622454e-05	9.62910627334324e-06	3.51716734549036e-05	1.59669602059771e-05
QIUM02000212.1	2.77752404331176e-05	4.91250782581093e-07	1.01846353587533e-07	1.65067260107211e-06	0	0	6.97557419423033e-06	1.69071486129965e-06	6.88418586003685e-07	0	2.49162696963638e-07	2.29378146918757e-06	2.65085815782938e-06	4.3379120760323e-06	5.50228135496564e-07	0	2.44238643218467e-06	0	8.94061241078302e-06	1.58756944967288e-06	6.9053565509786e-07	7.73050479427801e-07	0	1.38927533965845e-06	4.25649273896377e-07	8.91338996583523e-07	0	2.20108877567453e-06	0	1.78671113250056e-12	0	1.99512515685696e-07	0	0	0	0	9.88121931349009e-05	0.00036289433440116	9.9943056728662e-07	0	8.4414845086565e-07	5.49087739732201e-06	1.87976106702258e-06	1.46096387167328e-06	4.80578525789644e-07	7.99856644887505e-06	3.65262062361001e-07	1.61918116277781e-07	4.70536780323218e-06	2.34019624392117e-06
QIUM02000217.1	0.00120182689385307	8.26419204772227e-06	0.0117548468143654	1.63003416213116e-06	1.29117883427796e-05	3.22475239275557e-05	2.92887287941349e-05	0	4.28589128490082e-06	0.107796672708685	0.000369943638945161	5.68386025217445e-05	3.37726445377873e-09	0.000280382082634714	0.00264013656515066	2.65288634807522e-05	9.56829858570304e-07	0	1.30090079293997e-06	3.75256065433177e-05	0.181488877354557	2.85075310421726e-08	0.0291905078395593	2.42620900553932e-06	0.036768961789585	1.83958910868162e-05	6.32373376537561e-07	0	1.63662544361202e-05	0	1.41976270884449e-05	0.00350451130422247	2.79852117727174e-08	1.03239175198433e-05	3.06729737408401e-08	0	1.68273804570806e-05	3.85745706014891e-05	0.910728555888943	0.0535603386608737	8.47620549715822e-05	2.93380518104846e-08	2.48602290809733e-08	3.85469423715897e-06	2.43600211767617e-10	1.05250678190049e-05	0.070263825488047	0.0151209341072168	0.00039840589804506	2.51108326998059e-08
QIUM02000224.1	1.6642657934624e-05	6.34492973682621e-06	3.99123681937003e-07	2.76066461369683e-06	0	1.08053028514437e-05	7.48630947400049e-05	8.96696245444923e-06	7.17698962802823e-06	2.74653263982114e-06	1.02007674994523e-05	7.3358282048844e-06	1.01965826190473e-17	3.07600449853769e-05	7.05835881304547e-07	1.42327133779086e-05	0.00126089473436258	5.95948189483285e-05	6.33723917788945e-05	0	6.61110366926215e-05	3.31167240849596e-05	5.04368435048803e-06	2.67995721168611e-06	1.8707859907298e-06	4.52992430127515e-06	1.56625953219677e-06	7.63552365545617e-05	1.80050826486944e-05	0.000202017511919738	0.000508286885565896	0	5.61654849929259e-05	0	0	1.94313693447205e-06	0.0227990649113771	0.0207747769610789	8.82531025410379e-06	2.02556437827559e-06	0.000139621663592026	1.01326992841268e-05	0	4.6801024636715e-05	1.70229539893072e-05	5.64727970437155e-05	2.00409833661069e-06	0	4.12391634726506e-05	0
QIUM02000225.1	5.33885682485354e-05	0.000331752205438819	2.69224841375981e-05	1.72352752641559e-05	1.2736899756737e-05	0.00195761896839407	0.0221163954499701	0.00174130347736252	0.000163753445413825	3.15911554718479e-06	0.000969837907109087	0.00348476512751214	0.000273126248753879	0.000145187257991301	1.2336088516058e-06	0.00040786001674459	0.0195822517854456	0.00433737121357514	2.365815874622e-05	0.000268480120374048	0.0329623937940425	0.009179707940785	0.000198638586818301	3.23955110428392e-05	8.9386360948022e-06	4.01511712090245e-05	2.64671486006363e-05	0.00070432899286024	0.00117981609071722	0.000495890790011402	0.000753653171381404	1.2834455796794e-05	0.0012028056104057	1.16008279765852e-05	0.000251836948095613	9.98331782754263e-05	0.115784772189401	0.139864509607291	0.000668136965375048	0.000160132139677089	0.000603721468816617	3.07958781896176e-05	1.74623519773073e-05	0.0035035453295748	0.00048487350643874	0.00103071806112531	5.80888753103817e-05	3.29764729665583e-05	5.38083309647676e-05	3.06908285904712e-05
QIUM02000226.1	6.96871411803184e-06	6.31589156455501e-06	6.21645192334496e-07	2.50021021044981e-05	0	9.01165166811312e-05	0.000117708927676684	1.49562650806379e-06	1.28086405481974e-06	7.54684719515048e-06	1.59947779935109e-06	9.01716647887234e-06	5.18372946388173e-05	0	2.16654472027907e-06	3.0221536002751e-05	1.03289186475123	0.000509305072898793	8.03984113285091e-05	6.0617664057033e-06	9.62105631845352e-06	4.40318775564254e-06	0	7.47850194351954e-07	1.30320904587258e-05	0	0	3.87976753451227e-05	0.000104600633660709	2.77994672176824e-05	3.44471191134496e-05	9.38530414218209e-06	4.77940048754946e-05	0	0	1.95409016732706e-14	0.000183265146051066	0.000185990343594485	3.28137812029446e-05	3.42856226774629e-06	1.23367414873622e-05	7.9164859621642e-05	5.14708219614782e-06	9.57689646478416e-05	4.55308176850123e-05	2.60438278227111e-05	0	7.47755333988235e-07	5.06666033036744e-05	0
CM009946.2	0.000955372085658344	0.000167659767943455	0.00157419595051749	0.00082924039577247	0.000932131568495656	0.000622176648161537	0.000889621798418295	0.000700250629735212	0.00238603126531419	0.000370202267362806	0.00195312328699926	0.00103794973144211	0.00155630100038886	0.00612952918249555	0.00107656973124741	0.00345113846269268	8.05360490181298e-05	0.0029429018491965	0.00239457270835045	0.00159637927247681	0.000759658298787556	0.00162199368068629	0.00108131119292793	0.0011152605173852	0.000784146032249259	0.00203213692082592	0.000477440150727223	0.00101692144351857	0.000693461608790926	0.00147612975579112	0.00165658793929525	0.00266843291672034	0.00373493576453085	0.000739152193733296	0.000807890903112517	0.000983254524645047	0.000150639978799352	0.000125189675720632	0.00081810956327083	0.000552852990057706	0.00395777763225239	0.00367354590672481	0.000963158696977711	0.000413255040733593	0.00107940248318407	0.000561150188238266	0.0004982983615821	0.000351501740651314	0.00392011589702605	0.000955847750301356
