GeneID	larvae	whole.adult.body	unknown	brain	royal.jelly	abdomen	antennae	pupae	fat.body	worker.jelly	hypopharyngeal.glands	Head	head	midgut	X2nd.thoracic.ganglia	malpighian.tubules	mandibular.glands	muscle	nasonov.gland	sting.gland	embryo	oocyte	ovaries	eviscerated.abdomen.and.fat.body	eviscerated.abdomen.with.attached.fat.bodies.and.inactive.ovaries	eviscerated.abdomen.with.attached.fat.bodies.and.ovaries	head.chest	mushroom.body	gut	pylori	thorax	thorax.and.abdomen	whole.adult.body.with.viral.enrichment	larval.gut	germline	queen.thorax	larval.head	hemolymph	abdominal.integument	rectum	head.and.thorax	egg	semen	spermetheca	flight.muscle.and.thoracic.exoskeleton	venom.gland	testis	virus.augmented.bee.lysate	male.gonad	antennal.lobes	wing.disc	wings.and.thoracic.dorsum	hindgut	antennal.lobes.and.subaesophageal.ganglion..al..region.of.the.brain	optic.lobes	ventriculus	thoracic.muscle	wings
QIUM02000144.1	5.07644806059561e-05	1.43222301030435e-05	9.602385882195e-05	0.00010762379971062	4.44345881537529e-06	2.26747142385153e-05	0.000209951537941716	2.86033373356127e-05	2.19584952989716e-05	0	3.69663466382013e-06	0	1.79745141035123e-05	2.43317224662088e-05	7.590692075893e-05	3.48497879165323e-05	1.28325400367853e-05	2.17644680923618e-05	2.40148637723334e-05	3.29094590842076e-05	4.65538885484721e-05	4.7665522563419e-05	3.29325000748947e-05	8.3534326101896e-06	1.19412005654555e-05	2.75926555520246e-05	2.57384059089474e-05	6.92685109245292e-05	1.75628853442334e-05	4.61938190399179e-05	1.49243654488894e-05	1.18112074401296e-06	1.41853962079588e-07	2.97794731531374e-06	2.91272135694572e-06	1.4823150988367e-06	2.79095874180346e-06	1.93244361497776e-05	6.26097333260804e-06	4.45266982695653e-05	1.61969293393106e-06	0.000164398261345734	4.2042389989827e-05	2.38141908917887e-05	3.53244353600995e-06	1.17216247142267e-05	8.98929157994989e-05	0	6.83738238475606e-05	5.58242330682294e-05	5.82785661723636e-06	1.97407848745359e-06	1.88369882791063e-05	2.09712245024679e-05	2.82711642979749e-05	1.32348082222746e-05	8.24869057828851e-06	0
QIUM02000149.1	2.84053586100539e-05	1.06586698879332e-06	0.000108538011991518	9.43466677515324e-06	2.9178182452451e-07	3.40595647849536e-06	2.12872156653829e-06	1.75696693587958e-06	9.48629909617533e-07	0	2.30687171527838e-07	0	4.80940538829603e-06	1.61400732628208e-06	2.50803579820818e-06	3.3156006880805e-06	1.14714420912311e-06	1.43931581236388e-06	1.27906416311375e-06	6.34587813110958e-07	2.10185885228838e-06	0	5.29626925589948e-06	2.97155188084835e-07	2.26980258456333e-06	1.22243116857987e-06	3.68927952356004e-14	3.21310056249625e-06	5.14910862050031e-07	2.9872111622015e-07	2.24045566947375e-06	1.16038310268362e-06	2.16783045321566e-07	0	0	0	1.92011994641287e-09	6.37182986365404e-07	8.09482680711313e-08	7.06671344414665e-07	0	2.43812791204799e-12	1.06035552806106e-05	1.15738308831788e-05	5.33387134459619e-07	1.85414326036115e-11	2.25116825197126e-06	2.06944629038502e-07	6.73318518132032e-06	4.25359042808014e-06	3.02089083876562e-07	3.74419782232796e-07	1.2684547348882e-06	2.34277697966619e-06	1.98726036231185e-06	2.4214475690291e-06	1.18196684449909e-06	0
QIUM02000151.1	3.45333780339091e-05	2.90188789221731e-06	9.06445548811137e-05	1.69879565681444e-05	3.18435303631283e-07	3.3423628302059e-06	2.17266083364872e-05	3.58346741503324e-06	2.27891137092081e-06	0	1.42895112149462e-06	0	6.79852413383323e-06	5.50667834002854e-06	1.4433468852137e-05	6.16468662570585e-06	3.05348585089294e-06	2.41751491759835e-06	2.40653273004173e-06	1.60311270904045e-06	1.04103477736603e-05	5.63069459952576e-06	8.00068230845777e-06	2.60143576546185e-06	1.63366491211545e-06	4.26501401734052e-06	1.33066916705885e-06	1.75186702033215e-05	1.28720799589937e-06	1.60062172035582e-06	3.6746080371826e-06	1.16421664256693e-06	5.73781410006436e-07	0	4.48414305754236e-06	2.70138726624926e-06	1.61487252683378e-10	2.91198348451004e-07	5.59231447887374e-07	9.23461415732945e-07	0	2.40321615794945e-05	4.50158650670892e-05	4.97726463590005e-05	1.85432989259404e-06	1.38282232761453e-06	2.07173302404473e-06	2.27572250101074e-07	1.24197185597019e-05	4.31257188776319e-06	2.19369566184021e-06	3.51642420592575e-07	1.12790179482591e-05	4.41661020693149e-06	6.07290251408492e-06	3.89336409817416e-06	2.19113513836555e-06	0
QIUM02000159.1	3.93100290845809e-05	1.26837608861411e-06	6.16929021826014e-05	2.26916851504827e-07	0	1.07194451794697e-07	8.55326955965743e-07	1.13421297625318e-07	2.00151786807851e-07	0	8.44138445662062e-08	0	3.47769596071487e-06	4.49220011970602e-08	0	0	0	0	0	0	2.29776363617428e-07	9.92754567986346e-07	4.13176019921001e-06	7.83218659238793e-08	0	0	0	3.60518097657203e-08	3.53030970627245e-08	0	8.32561942398359e-07	0	0	0	4.96610499368642e-07	0	0	0	0	0	0	3.97029932143868e-07	5.10302679308378e-05	2.50901544403349e-05	0	0	0	0	0	0	8.25820206201365e-08	4.95775501036563e-08	1.43681616196804e-06	0	7.82660316101e-08	1.17668720787722e-06	0	0
QIUM02000160.1	6.55977335767686e-05	2.32127922934577e-06	1.56843897426744e-05	1.52530678214367e-05	0	2.19866790857012e-06	7.96741090059951e-06	3.34181616458943e-05	1.96274958307898e-06	0	4.35036615201792e-07	0	8.32791461731744e-06	2.0220464144986e-06	9.38905412331049e-06	7.45830054116358e-06	1.60570775961392e-06	1.98717755858985e-06	5.46694668310156e-06	9.44146909238187e-07	1.34811492796106e-05	8.41100373709901e-09	1.43901421579276e-05	6.91798123056127e-07	2.17372747534527e-07	2.02601642281709e-06	6.38039649412479e-07	8.30333505344072e-06	6.56991237518176e-07	2.03272084982557e-06	2.73473926986453e-06	3.0767259311187e-09	7.00699776238706e-10	0	6.61224252949665e-06	1.42888787662557e-06	9.82376357145779e-07	2.18410723055842e-07	0	6.92531704087871e-07	3.95196049686976e-13	1.54289301751655e-05	6.14101318435618e-05	4.77450113160689e-05	1.03352845740631e-07	2.62219112524254e-06	7.51295944343224e-06	0	7.8470921925525e-06	7.47724909110182e-06	1.26219834178767e-06	4.45751135401572e-07	8.27485015815291e-06	2.73687209100539e-06	1.2015538792426e-06	4.64350132882096e-06	4.0717779994089e-06	0
QIUM02000181.1	6.43294087462504e-06	4.14455756026891e-07	1.36808114695325e-05	8.7529917390104e-08	2.73583670872118e-07	3.69993091697946e-08	7.13588579682833e-07	3.88621915052136e-07	1.00397083857284e-08	0	1.99090276298935e-08	0	1.04371639151303e-06	1.58530787904753e-08	0	4.43215745141533e-07	2.2800189976803e-08	0	0	0	1.48331495530025e-06	0	4.31204014154481e-06	0	0	0	0	1.18440567907427e-08	5.1134649264276e-08	0	7.58002865553778e-07	0	0	0	0	0	0	0	0	0	0	1.3533585643276e-06	1.88276723080669e-05	1.50957395129139e-05	0	0	0	0	0	0	1.66379981108081e-07	1.27940356175927e-07	2.04727755990217e-06	0	2.91518132659964e-08	0	0	0
QIUM02000184.1	8.01290609604519e-06	2.72248189147961e-06	2.12339884061988e-05	4.97766062201145e-07	3.34671142362459e-07	8.523209096298e-08	1.77875264223314e-06	5.6224406759917e-07	2.78233098131817e-07	0	4.04229782839011e-08	0	8.35201558384641e-06	3.82515952919059e-07	1.62753238350608e-09	1.88062007525698e-06	2.87736776568826e-07	0	0	0	1.05554506033003e-06	0	2.23453152439206e-06	2.87741223799602e-07	7.35735978818041e-07	2.58517370743368e-07	0	4.93020075974489e-07	4.01238797920177e-07	3.12314023990458e-07	1.78036648881567e-07	9.97847333645575e-07	6.65264318648109e-12	0	0	4.96233510244015e-06	1.68207912459126e-07	4.22633130665981e-11	0	0	4.94368926974861e-08	5.05319174797456e-12	6.97701875824798e-05	3.19836410975987e-05	3.55457240910794e-07	2.6903624521566e-07	0	0	2.10281641012666e-07	4.36916225797745e-07	4.16971201015024e-07	7.71709004212762e-07	1.12111162532397e-05	3.07309735840541e-07	1.44945608768112e-07	7.06906078064984e-06	7.33094532818606e-06	0
QIUM02000208.1	0.117455399520888	0.322874064280623	0.024506757637194	0.138145936192275	0.0337591482015495	0.0328342665447978	0.805815297126901	0.0878666106529542	0.158003269733938	4.99108813895969e-05	0.0391328866463004	0	0.0291466705059805	0.0680827214705628	0.00392499722527601	0.00120914658732821	0.00172839959182754	0.00445583285215296	0.00637061128876216	0.00315557766114659	0.0591751457456737	0.407030940505017	0.40973359034749	0.00490783668407978	0.00967622549121937	0.0080648303391659	0.00278704535284999	0.0455639405068669	0.345981672023058	0.00325324273385002	0.0685477023525531	0.640225179820697	0.00106373716989436	0.000315933106630275	0.0460550002213218	0.300661109076612	6.18342487360784e-05	1.81392350748787e-05	0.00427028796374437	8.56837893147336e-05	0.000474046116957896	0.0849783894722771	0.167186231900208	0.302270729663897	0.0394032079260497	0.00105516524938665	0.00777985308782056	9.87771980008982e-05	0.000856564601137795	0.00041408346871057	0.151985898105372	0.0606263630070911	0.622723508911173	0.00103773233641772	0.000264380508317176	0.000349412401057738	0.00041766174483282	0.112363140176381
QIUM02000219.1	0.403167377410371	0.152676127919212	0.237797471995506	0.368995232511383	1.71842880509574	0.179748517089038	0.530639200897652	0.325270437174421	0.265403332795465	0.00135731609582317	0.120400415655865	0	0.264862990664089	0.435085528186584	0.286445028975557	0.176480486653116	0.107290449473144	0.301008958618683	0.386697538148452	0.177386028413568	0.210199427707569	0.952032256220058	0.112491972196336	0.296918596871141	1.68355084896994	1.4536811924676	0.202056524330964	0.122455344767418	0.218809854207658	0.0509375531618348	0.0456809492734592	0.0040632248447536	0.118954044334654	0.124729844726062	0.0310931681020138	0.0502713111307592	0.0131950308660773	0.00289292418674902	1.51412034910297	0.0305752679763058	0.213151416539759	0.013499660171671	4.54078480550334	4.9099863307963	0.907025521973185	0.273306421670105	0.667526242298874	0.12405154389363	0.107642963337361	0.0174505438465396	0.782509421259996	0.424513227308752	0.236292690033452	0.0713063398993556	0.0486647026007038	0.0737795949222446	0.228839485394414	1.79168031933922
CM009940.2	0.00135723631215613	0.000532201259848749	0.00141291953416579	0.00188397165486742	0.000289846609133348	0.000826751361509352	0.00108530182980967	0.000698622608817667	0.000888961366381015	2.03963102660082e-08	0.000451131779254264	0	0.00108648127589036	0.00140970752382686	0.00181171780707773	0.00503063599301205	0.00144649354623709	0.00221150952141253	0.00202734460450307	0.000899422899523496	0.00500729613018094	0.00899281171463018	0.00231025062842768	0.000918788218018275	0.000762736858449495	0.00124170495040566	0.00284365963935799	0.00181916975187158	0.000771948731584319	0.00180001115269549	0.00146797808350501	0.000633889829679654	0.0002848905424997	0.000665368241524124	0.00230068328360289	0.00177546294236521	0.00042913618454282	0.00178174789756991	0.00256838270552432	0.000809215446198118	0.000550888198023959	0.00160060911949251	0.000245188023535596	0.000206984115266695	0.000914845717099627	0.000637917395989232	0.0030300492387521	7.93437495502269e-06	0.004258553932444	0.00130294445689762	0.00111342842416755	0.000985048045326946	0.000778176728068472	0.000540234601932515	0.000483083998214298	0.00507419826051603	0.00167415115246942	2.26258171427228e-07
QIUM02000074.1	2.17913208082151e-05	1.18787292465458e-05	7.38396581639498e-05	0.000129137218775856	1.3014268666098e-05	4.19156731009112e-06	5.59320832087596e-05	1.59663277826037e-05	3.22270943033738e-06	0	2.0167812097441e-05	0	6.55680261286673e-05	2.85969454388373e-06	5.96852258139429e-05	1.90347499565162e-05	1.30372575525354e-05	2.97902889954496e-06	4.39956384620054e-07	1.68279769911297e-06	1.23351992100266e-05	2.1405226361652e-06	4.84343176955476e-05	1.19280163584443e-05	3.20856447829935e-06	4.67727127237677e-06	8.85888171822063e-06	0.000116313260337623	5.89620004533574e-06	5.26222348115605e-05	9.5796940556463e-06	6.01558016460259e-06	6.54431023536658e-07	8.96068556570513e-08	7.21500125870902e-06	2.0204782197607e-05	2.71014926904132e-06	8.55082875117312e-07	2.33551993945761e-06	2.1056593905306e-06	1.81278187283095e-06	9.33923380771323e-06	8.95873939300235e-05	2.16215888968508e-05	7.34200227273313e-06	3.39528219443012e-06	1.58943529914393e-05	0	1.26981529882373e-05	5.95169094741038e-05	3.60402491581391e-06	2.67514248697204e-06	5.36233115253412e-05	3.5492213729456e-05	3.72566185441414e-05	7.16624302356744e-06	2.60569958781042e-05	3.09018429524937e-08
QIUM02000078.1	0.00279135721837926	0.000810052886908993	0.00180822350199026	0.00204630481226905	0.000530608081403422	0.00121847693256183	0.00182895874609493	0.0013336606051659	0.00138839082134886	0	0.00118257188248741	0	0.001335061783537	0.00210552253795087	0.00147202723116352	0.00589015109355322	0.00215557802522888	0.00260733135506511	0.00247349390022987	0.00133892708563122	0.0017485715892883	0.00207725547002114	0.00182793354426879	0.00156742975286136	0.000716894779770484	0.000843798825060881	0.00193187531279355	0.00191431205951042	0.00113597464564651	0.00521453789214421	0.0015805948777091	0.000585671966709676	0.000300552153968816	0.00142700521052823	0.00066945873273992	0.0024387760946309	0.000618055547586603	0.00537902727011137	0.0044671150311737	0.00134104185721872	0.000646026806522288	0.0018440939680707	0.000120294399547208	0.000307564179050928	0.000646353571469096	0.00149557056952275	0.00501308531518585	1.73931827658898e-06	0.00251304084908613	0.00116652342386573	0.00348393381159157	0.00189107740316255	0.00122856712676844	0.00033429992203231	0.000353172770470159	0.00499943539218527	0.00274211414105228	1.73594845164532e-07
QIUM02000091.1	7.82211815382336e-06	8.8435602271087e-06	5.03111171029177e-05	2.64232552336758e-05	2.49579357081068e-06	6.14866904821783e-06	7.98663170053499e-06	1.14062457445447e-05	9.56698185878902e-06	0	2.97940057777701e-06	0	2.24154215000742e-05	2.42488078374295e-05	2.82072615966005e-05	4.2925753740094e-05	4.88067189382727e-06	3.08169692504833e-05	5.31157414087958e-06	1.02928327240923e-05	3.41598624924094e-05	0.000103012566386427	0.000209028536985543	6.9727226141607e-06	9.0520857959271e-06	3.04627144606768e-05	8.85379581522544e-06	2.41737501415641e-05	8.26317998471159e-06	6.57631259921766e-06	6.31033992180581e-06	3.39217681271534e-06	1.19137182213414e-06	9.18589158013949e-07	6.71655654088173e-05	5.68310463244805e-05	4.12714158407448e-06	4.08652512214319e-06	1.51356159730647e-06	9.76098431678157e-06	1.40819930971241e-06	2.32745890062126e-05	3.88660267788436e-05	1.69590285245191e-05	1.32081592117438e-05	9.53257094554051e-06	1.65352961869432e-05	0	1.6907013093038e-05	9.26716508030307e-06	1.22285079301572e-06	1.41335196548039e-06	2.73769303845704e-05	6.53116263164466e-06	3.21989842274226e-06	3.58964161651072e-05	2.08428037155461e-05	0
QIUM02000110.1	1.71007046237011e-06	1.67501809992069e-06	6.54547374467189e-06	4.52870080073589e-06	2.08337652416256e-06	2.14857284299658e-07	5.34288847265235e-06	4.34377301596441e-06	1.31430793135777e-07	0	1.31737958753887e-06	0	9.15111936367884e-07	8.68520308786284e-08	2.65024121184296e-07	4.41756943072506e-08	7.24777454248169e-08	1.76660324168067e-07	8.83235884352675e-08	0	5.68150955274106e-07	0	4.38955564911917e-06	0	4.07070836164412e-08	0	0	3.17234945627395e-06	7.50627299373849e-08	3.52460446602023e-08	7.64750350427965e-07	1.43857012138935e-06	0	0	0	1.69420897199889e-06	6.62739519525025e-08	0	0	0	8.86087907801218e-08	3.77137391835066e-06	6.15650521852541e-05	2.09446875455907e-05	0	0	0	0	0	1.52137461042923e-07	3.58014390450077e-07	1.09829905255906e-07	0.000184383809830087	9.57692650031473e-08	2.53173043684341e-07	1.77580928202877e-07	3.55285890803495e-08	0
QIUM02000125.1	2.2062883497359e-07	6.74400190437761e-07	3.83658646150286e-05	3.09456210237004e-07	4.95869119286088e-07	1.06954641775773e-07	1.10818933044623e-07	4.56379439508828e-07	1.47906147063127e-07	0	1.20999764885353e-07	0	1.05533348091276e-06	1.33782897864474e-07	1.08724338283781e-07	1.09659256843308e-06	1.17854964510273e-07	1.09738497432472e-07	0	0	6.81410533340692e-07	0	5.57466573200114e-06	3.64059565288026e-08	5.07297436331126e-08	5.5618298090074e-08	0	2.62736623970939e-07	1.39524173176191e-07	8.60334063304245e-08	9.09786008711025e-08	8.16600237215872e-08	0	0	2.05399358285985e-06	6.52829070642929e-07	0	0	7.17389170423161e-08	0	1.10102598882619e-07	0	4.2602001350656e-06	3.68423842354462e-06	0	2.61120121036367e-07	6.53956579440655e-07	0	2.5864626002121e-07	0	5.37574859285717e-08	1.61988287543331e-08	2.84295240987692e-07	8.32129689835578e-08	1.70894972590934e-08	9.69549623650992e-07	0	0
QIUM02000127.1	1.19313514966352e-05	4.53865790608396e-06	0.000105356167279895	1.80165868458471e-06	3.37873944581331e-06	3.46746288430549e-07	1.44954336951428e-06	3.3111099117501e-07	6.84426103633765e-07	0	3.43758040261154e-07	0	1.40166869929794e-05	4.97828638799934e-07	1.00302614049259e-06	6.89105463849272e-06	4.56442119352196e-07	5.57162729007538e-07	0	3.35017888406892e-07	6.06874325527966e-07	0	0.000106963233100849	1.86893970162334e-07	2.58386645976142e-07	1.21118546795197e-06	2.22551367089408e-07	1.43722888056106e-06	1.24605098847447e-06	0	6.47628613495186e-07	2.49690471182101e-06	6.06866280978285e-08	0	9.2383277226448e-05	0.000128896431984024	0	1.11634524434734e-07	0	3.35539285738713e-07	3.34746393040971e-07	3.57487584445226e-06	8.02666845276585e-05	5.33573635863513e-05	1.67603181448536e-07	5.36343815976289e-07	2.00626671310363e-06	0	1.74133144781471e-06	7.13952062105606e-07	3.58381752980184e-07	1.84301528696686e-07	9.18545512899506e-06	3.46156410801827e-07	1.2281184241679e-07	1.37975706089983e-05	8.95625774768183e-07	0
QIUM02000140.1	2.06241914506663e-05	1.71045760837171e-05	0.00014524937628998	1.165474904527e-06	1.59721559902487e-06	4.09496469664875e-07	1.36382097350674e-06	1.10091163811982e-06	4.35394194107336e-07	0	3.92090052177511e-07	0	8.87274922050979e-06	9.32633181617054e-07	9.45529609677808e-07	3.23821372234667e-06	2.86448370935311e-07	0	1.38158594788267e-07	0	4.08607110960342e-07	1.32426939765705e-06	5.12503413662372e-05	6.1724958597902e-07	7.95409735443474e-08	1.80145354855033e-07	0	7.65192461605127e-07	8.11757308931893e-07	5.34614975157482e-08	1.13786884388111e-06	3.33795416269243e-06	0	0	1.70474810067159e-05	1.57395650843051e-05	9.31700223497705e-08	9.08728479688419e-08	8.27865148836254e-08	1.01996936918514e-06	4.99701779730093e-07	3.3825999523102e-06	0.00018335396759594	0.000114901833189079	4.71489412254316e-07	6.36225938162647e-10	1.45801737163391e-06	0	5.99748745389055e-07	2.40504683140698e-07	4.08972314839327e-07	5.94824041396822e-08	1.47407788196265e-05	4.36757441344287e-07	2.39171644537764e-07	8.26932319156828e-06	7.00103186221625e-07	0
CM009941.2	0.00212657266741358	0.00091872134450422	0.00128578991101465	0.00279230813045445	0.000250644130603043	0.000785650764513255	0.00111875870872901	0.000628207825195361	0.000826399596056239	2.45551272662161e-08	0.00500176119073607	0	0.00371274860012769	0.00148303257871479	0.0016676326249276	0.00404102218972005	0.00219512143848023	0.00138782933233437	0.00189022269923752	0.000959399609515001	0.00148494827659386	0.00432326461455151	0.00176416473549506	0.000843940889939181	0.000899169231636013	0.000906106901285084	0.00215276509613901	0.00172257600344669	0.000863199532728814	0.00177932782785372	0.000999166467457782	0.000595245846862578	0.000265998179329523	0.00190413707904104	0.0017824916438952	0.00138433379808845	0.000533587693334136	0.00229288624565844	0.00172837593038666	0.000797402769950687	0.00051087639189579	0.00110976410882417	0.000168410787625868	0.00023931944803788	0.000654063054087175	0.000661467716836927	0.0030163701979766	7.61428518331863e-06	0.00332096365081125	0.00124451105777081	0.00121365343672132	0.00148364943126231	0.000672955130536756	0.00050530242966751	0.000494890212042263	0.00513286291409966	0.00126818029588458	2.91457134240037e-07
QIUM02000096.1	4.00699888387895e-05	7.74527957667745e-06	0.000103493467554341	2.70188054535599e-06	1.05414664847349e-07	2.25880537964905e-05	1.15335950897428e-06	2.72846024662407e-07	2.20946678786767e-07	0	4.14808220375872e-07	0	1.36145752280243e-06	0.000181667839000136	2.10508872615401e-07	7.54675712307875e-05	2.30083102686365e-07	7.01959904264031e-08	4.91469043220851e-07	2.10675697729086e-07	2.01050625725101e-07	4.20399043945198e-07	2.77942253457582e-06	3.3207929699637e-07	9.70670221527279e-08	7.00719292020612e-08	0	1.3257724895512e-06	5.21658420796979e-05	3.36682411686173e-07	3.56959862342103e-07	1.57459135976988e-05	2.09714742515471e-06	6.29677930767791e-05	4.2133444276989e-07	1.6880646085546e-06	0	8.81948528623444e-07	9.36246550501275e-08	3.16541369849678e-07	4.22301903021473e-07	9.81544463724204e-07	1.01374045016779e-05	1.52218421077624e-05	0	0	1.54448946594675e-06	0	3.37148279957369e-07	2.4044126790471e-07	3.86445782394725e-07	4.20390605529691e-08	5.59761683758672e-06	1.40483955306485e-07	1.66374875244696e-07	0.000835387944739148	2.25614187076175e-07	0
QIUM02000117.1	0.000371613190724542	0.000124875435856734	0.00104797325731421	0.0014722027552707	5.29094197537207e-05	0.000243894833772567	0.00083827742293728	0.000462906032470458	0.000370060375324681	0	0.000253347973872923	0	0.000313614104403867	0.000286708710277084	0.00107594499420359	0.00123246236953428	0.000649304140250208	0.000351918634806162	0.000323829776677366	0.000404659281951292	0.000133005158417431	0.000148752986285962	0.000414212471305046	0.000143199262201227	5.66351970567257e-05	9.513847859719e-05	0.000454237110953881	0.00147152750594178	0.000220648951933753	0.000765273440665269	0.000332966426846267	0.000137406278188401	1.31662848804655e-05	5.58219684345121e-05	0.000356264958481424	0.000458015465220762	8.62476305110535e-05	0.000460959630642336	0.000186364897889272	0.000313275879239332	2.38535873161362e-05	0.000378012452660978	0.000153908902524113	8.87882262187018e-05	8.66591844520666e-05	0.000420718133581701	0.000383858494318425	0	0.000108161991839549	0.000937757704765683	0.000136204801542207	0.00012492005193441	0.000212183862219773	0.000276683727246908	0.000363229704187746	0.000365001553033763	0.000365249988425373	0
QIUM02000156.1	0.000124157407311914	8.66527814785166e-05	0.00975436106521455	4.76805728588072e-06	2.21117074639079e-06	7.37845613201192e-07	2.85508273432836e-05	3.67081369341194e-05	2.65713061898527e-06	0	4.95882301989628e-07	0	0.000639918577974138	3.84762950226095e-07	1.59753565432986e-07	2.30126726341135e-06	1.20312693711039e-06	0	3.20590643831188e-07	0	8.72345665818943e-06	9.57994387963882e-07	0.000522878873095599	1.50306640892955e-06	6.232156726462e-06	2.5713337423138e-06	5.86680393516967e-07	6.12451432033988e-07	1.5531483712627e-06	1.69358745123858e-07	6.4112446321785e-07	4.98274379119067e-06	8.71215102138852e-08	0	2.50009451296628e-05	0.000102815308864863	2.39632529199842e-07	1.81292369445699e-05	2.13657758443257e-07	5.76444615033921e-07	8.91239123124683e-07	2.56041238084452e-06	0.003280032005164	0.00017331566640926	6.65121131019179e-07	5.28426046807516e-08	2.86865737233816e-06	0	1.64534382083476e-06	6.86650241931748e-08	9.90256458771169e-06	3.50354840873435e-06	8.95164507402573e-05	3.12363786981301e-07	1.5114806546365e-07	1.06767534989802e-06	0	0
QIUM02000168.1	5.26286333970927e-05	0.000134726207973433	0.00117227701498703	0.00442724833539311	6.56234991071238e-05	0.000101308640987454	0.000436390151429573	0.000179654828300998	5.19781162605122e-05	0	0.000234430559733955	0	0.000921395012545834	0.000166467815697326	0.00521402137492529	0.00143064219644017	0.000492027198063852	0.000263688226517427	1.96045525154411e-05	0.000131961013861028	0.000398002314626284	0.000231808503239578	0.00543317809241437	0.000152737689825889	2.54180296855517e-05	2.90360937807308e-05	0.000483998288997713	0.00602908138917077	0.000206056498998019	0.00556672394991024	0.000255081754160786	9.3481788811768e-05	1.75036403536736e-05	8.46674901869172e-06	0.00138567808035894	0.000239279828837422	0.00010918851964038	9.3623993832683e-06	9.39128084245707e-05	0.000120394875685089	5.61596190766737e-05	8.19551373999639e-05	5.05967905599159e-05	0.000153079844125718	0.000188729960889048	0.000100748452694729	4.25145858990207e-05	0	0.00103047412621809	0.00447058527820451	4.47709635235426e-06	2.12108814663385e-05	0.000420161520889985	0.00161328795920348	0.00142606057593647	0.000161337983249342	0.000927975507530633	0
QIUM02000223.1	0.00106040475014623	0.000276033114178379	0.000274162105189176	0.00102654880723965	0.0139583921985992	0.000846776744681369	0.00183478897655986	0.000623898271402322	0.000804127943363013	0.000168255623326937	0.000149648786510261	0	0.000142414001966007	0.0023667047068756	0.000302972657062624	0.000187644720298866	0.000146093614209712	0.000275576266074313	0.000342496064935182	0.000131106069391997	0.000566502253946751	0.00163923481425192	0.000647526783613412	0.000500786454664906	0.00226358611787418	0.00147913263967361	0.000134058180856813	0.00031854691281444	0.000149181084150014	0.000122425646321188	2.53094498693824e-05	4.98292884438435e-05	0.00025149830664837	0.000208505843558641	1.84002315567276e-05	6.4996764514597e-05	1.45907541347138e-05	1.32492612725083e-06	0.00280305759001557	1.17847179100948e-05	6.11708457412125e-05	4.21658571559793e-05	0.145245238142033	0.191130921838666	0.00155168163406217	0.00013451736286852	0.000865798597108531	4.38212909799895e-05	0.000146007512009782	6.60997202956879e-06	0.00053819658882491	0.000218725062975405	0.00163323304063312	4.17736297620255e-05	3.08652583644205e-05	0.000146083075864319	4.40293231062467e-05	0.00976236738924305
CM009942.2	0.00106320510648239	0.000442769827577401	0.00140602888645179	0.00145488265759619	0.000278546952378722	0.000568826059420544	0.00106053174977594	0.000479925776560145	0.000524680417153725	3.55960808497946e-08	0.000278656887193861	0	0.00078809479110817	0.000894727570722686	0.00120717451342943	0.00346768641106999	0.0011655702977148	0.00165666976851554	0.000880899438354997	0.000799484130745737	0.00119770840343987	0.00185325709752955	0.00109875713175524	0.00052746099542513	0.000389272622546096	0.000478110761618474	0.0036453890431055	0.00153276285980816	0.000503504228333218	0.00105559626930839	0.000945821690040715	0.000452073404987619	0.0002321258835876	0.000432729648878599	0.000864908956353976	0.00110437284459534	0.000312759327275756	0.00114739251025862	0.00265920494601945	0.000598333281300121	0.000738349237838537	0.000831707984205474	0.000253614358029068	0.000309073351242158	0.000704946272172484	0.000841313999756095	0.00193774809412517	5.28577022185151e-06	0.00310737636300132	0.00096767092004241	0.000823594111997719	0.00149898621776756	0.000806357184618305	0.000436815901908395	0.000422716140404102	0.0032878611090182	0.00101144759702418	1.93715369815757e-06
QIUM02000143.1	5.8931682016597e-09	1.06364497578821e-07	2.50455162761306e-05	9.18282531551531e-09	0	0	3.12420623342368e-08	2.67843887937865e-08	0	0	1.12758731606432e-08	0	2.43548655872016e-07	0	0	0	0	0	0	0	1.17434567365629e-08	0	3.95052300855811e-07	0	0	0	0	6.60985798058637e-09	1.17642741673227e-08	0	1.44759099206199e-08	0	0	0	0	0	0	0	0	0	0	0	2.11504919982167e-05	1.79943842878974e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
