scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	dev_stage	sample	strain	sample_type	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Cardiocondyla obscurior	gaster	Gaster		female	21 weeks					no		PRJNA819887	SAMN26938255	SRX14743276	SRR18636150	SRA1397993	SRS12504838	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Gaster colony B_35	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145595_S46_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	42702418	8625888436	2642021273								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18636/SRR18636150/SRR18636150.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636150/SRR18636150	gs://sra-pub-zq-103/SRR18636150/SRR18636150.lite.1	B_35	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	21 weeks					no		PRJNA819887	SAMN26938254	SRX14743275	SRR18636151	SRA1397993	SRS12504837	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony B_35	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145593_S45_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	36560319	7385184438	2301059720								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18636/SRR18636151/SRR18636151.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636151/SRR18636151	gs://sra-pub-zq-108/SRR18636151/SRR18636151.lite.1	B_35	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	21 weeks					no		PRJNA819887	SAMN26938253	SRX14743274	SRR18636152	SRA1397993	SRS12504835	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Gaster colony B_33	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145591_S44_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	42562169	8597558138	2643328517								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636152/SRR18636152.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636152/SRR18636152	gs://sra-pub-zq-108/SRR18636152/SRR18636152.lite.1	B_33	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	21 weeks					no		PRJNA819887	SAMN26938252	SRX14743273	SRR18636153	SRA1397993	SRS12504836	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony B_33	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145589_S43_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	39651678	8009638956	2520222588								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636153/SRR18636153.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636153/SRR18636153	gs://sra-pub-zq-108/SRR18636153/SRR18636153.lite.1	B_33	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	21 weeks					no		PRJNA819887	SAMN26938243	SRX14743272	SRR18636154	SRA1397993	SRS12504834	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Gaster colony B_29	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145571_S34_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	36810313	7435683226	2285525783								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18636/SRR18636154/SRR18636154.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636154/SRR18636154	gs://sra-pub-zq-108/SRR18636154/SRR18636154.lite.1	B_29	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	21 weeks					no		PRJNA819887	SAMN26938242	SRX14743271	SRR18636155	SRA1397993	SRS12504833	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony B_29	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145568_S33_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	39624453	8004139506	2461921017								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636155/SRR18636155.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636155/SRR18636155	gs://sra-pub-zq-108/SRR18636155/SRR18636155.lite.1	B_29	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	37 weeks					no		PRJNA819887	SAMN26938310	SRX14743270	SRR18636156	SRA1397993	SRS12504832	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony A_13	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145762_S5_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	47211814	9536786428	2955011977								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636156/SRR18636156.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636156/SRR18636156	gs://sra-pub-zq-108/SRR18636156/SRR18636156.lite.1	A_13	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	24 weeks					no		PRJNA819887	SAMN26938309	SRX14743269	SRR18636157	SRA1397993	SRS12504831	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony B_39	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145760_S4_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	46523610	9397769220	2879253505								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636157/SRR18636157.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636157/SRR18636157	gs://sra-pub-zq-108/SRR18636157/SRR18636157.lite.1	B_39	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	24 weeks					no		PRJNA819887	SAMN26938308	SRX14743268	SRR18636158	SRA1397993	SRS12504830	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony B_39	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145758_S3_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	47085951	9511362102	2908315445								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18636/SRR18636158/SRR18636158.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636158/SRR18636158	gs://sra-pub-zq-108/SRR18636158/SRR18636158.lite.1	B_39	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	49 weeks					no		PRJNA819887	SAMN26938307	SRX14743267	SRR18636159	SRA1397993	SRS12504829	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony A_17	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145756_S2_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	51888916	10481561032	3242549988								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18636/SRR18636159/SRR18636159.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636159/SRR18636159	gs://sra-pub-zq-108/SRR18636159/SRR18636159.lite.1	A_17	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	49 weeks					no		PRJNA819887	SAMN26938306	SRX14743266	SRR18636160	SRA1397993	SRS12504828	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony A_17	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145753_S1_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	45224538	9135356676	2879191410								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636160/SRR18636160.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636160/SRR18636160	gs://sra-pub-zq-108/SRR18636160/SRR18636160.lite.1	A_17	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	33 weeks					no		PRJNA819887	SAMN26938305	SRX14743265	SRR18636161	SRA1397993	SRS12504827	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony A_12	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145712_S90_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	54257666	10960048532	3331485030								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636161/SRR18636161.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636161/SRR18636161	gs://sra-pub-zq-108/SRR18636161/SRR18636161.lite.1	A_12	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	33 weeks					no		PRJNA819887	SAMN26938304	SRX14743264	SRR18636162	SRA1397993	SRS12504826	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony A_12	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145710_S89_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	46235648	9339600896	2833905794								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636162/SRR18636162.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636162/SRR18636162	gs://sra-pub-zq-108/SRR18636162/SRR18636162.lite.1	A_12	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	34 weeks					no		PRJNA819887	SAMN26938303	SRX14743263	SRR18636163	SRA1397993	SRS12504825	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony C_16	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145823_S93_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	57470910	11609123820	3497395509								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18636/SRR18636163/SRR18636163.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636163/SRR18636163	gs://sra-pub-zq-108/SRR18636163/SRR18636163.lite.1	C_16	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	34 weeks					no		PRJNA819887	SAMN26938302	SRX14743262	SRR18636164	SRA1397993	SRS12504824	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony C_16	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145821_S92_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	51421494	10387141788	3156481734								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636164/SRR18636164.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636164/SRR18636164	gs://sra-pub-zq-108/SRR18636164/SRR18636164.lite.1	C_16	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
