scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	geo_loc_name	collection_date	isolate	breed	replicate	isolation_source	caste	collected_by	dev_stage	colony	biosamplemodel	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594803	SRX21999008	SRR26290211	SRA1726486	SRS19073568	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Ct replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Ct replicate r3		Ct_CB_wt_b1_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	28528597	2354010980	1055077578								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290211/SRR26290211.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290211/SRR26290211	gs://sra-pub-zq-108/SRR26290211/SRR26290211.lite.1	USA	2020-12-01	a48	missing	r3	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594802	SRX21999007	SRR26290212	SRA1726486	SRS19073567	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Ct replicate r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Ct replicate r2		Ct_CB_wt_b1_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	14327816	1188424188	481501923								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290212/SRR26290212.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290212/SRR26290212	gs://sra-pub-zq-108/SRR26290212/SRR26290212.lite.1	USA	2020-12-01	a47	missing	r2	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594801	SRX21999006	SRR26290213	SRA1726486	SRS19073565	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Ct replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Ct replicate r1		Ct_CB_wt_b1_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24258414	2037706776	893629671								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290213/SRR26290213.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290213/SRR26290213	gs://sra-pub-zq-108/SRR26290213/SRR26290213.lite.1	USA	2020-12-01	a46	missing	r1	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594800	SRX21999005	SRR26290214	SRA1726486	SRS19073566	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Cr replicate r7	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Cr replicate r7		Cr_CB_wt_b4_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19621421	1626237788	724053932								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290214/SRR26290214.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290214/SRR26290214	gs://sra-pub-zq-108/SRR26290214/SRR26290214.lite.1	USA	2020-12-01	a45	missing	r7	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594799	SRX21999004	SRR26290215	SRA1726486	SRS19073564	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Cr replicate r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Cr replicate r6		Cr_CB_wt_b3_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25487760	2112345610	923204380								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290215/SRR26290215.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290215/SRR26290215	gs://sra-pub-zq-108/SRR26290215/SRR26290215.lite.1	USA	2020-12-01	a44	missing	r6	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594798	SRX21999003	SRR26290216	SRA1726486	SRS19073563	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Cr replicate r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Cr replicate r5		Cr_CB_wt_b2_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	134573165	11166103040	4979710277								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:16	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290216/SRR26290216.lite.1	s3://sra-pub-zq-4/SRR26290216/SRR26290216.lite.1	gs://sra-pub-zq-108/SRR26290216/SRR26290216.lite.1	USA	2020-12-01	a43	missing	r5	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594797	SRX21999002	SRR26290217	SRA1726486	SRS19073561	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Cr replicate r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Cr replicate r4		Cr_CB_wt_b2_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	12191473	1010873496	417867346								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290217/SRR26290217.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290217/SRR26290217	gs://sra-pub-zq-108/SRR26290217/SRR26290217.lite.1	USA	2020-12-01	a42	missing	r4	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594796	SRX21999001	SRR26290218	SRA1726486	SRS19073562	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Cr replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Cr replicate r3		Cr_CB_wt_b2_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	7518889	631586676	280164020								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290218/SRR26290218.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290218/SRR26290218	gs://sra-pub-zq-108/SRR26290218/SRR26290218.lite.1	USA	2020-12-01	a41	missing	r3	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594760	SRX21999000	SRR26290219	SRA1726486	SRS19073560	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 5		SM_CB_CCAPinj_6h_b5_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	23380726	1937446974	936464654								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290219/SRR26290219.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290219/SRR26290219	gs://sra-pub-zq-108/SRR26290219/SRR26290219.lite.1	USA	2020-12-01	a5	missing	b5	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594795	SRX21998999	SRR26290220	SRA1726486	SRS19073559	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Cr replicate r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Cr replicate r2		Cr_CB_wt_b1_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	37027467	3072724270	1366001166								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290220/SRR26290220.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290220/SRR26290220	gs://sra-pub-zq-108/SRR26290220/SRR26290220.lite.1	USA	2020-12-01	a40	missing	r2	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594794	SRX21998998	SRR26290221	SRA1726486	SRS19073558	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Cr replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Cr replicate r1		Cr_CB_wt_b1_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	8388808	704659872	311963592								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290221/SRR26290221.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290221/SRR26290221	gs://sra-pub-zq-108/SRR26290221/SRR26290221.lite.1	USA	2020-12-01	a39	missing	r1	missing	MED	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594793	SRX21998997	SRR26290222	SRA1726486	SRS19073556	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Ch replicate r8	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Ch replicate r8		Ch_CB_wt_b4_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	23448810	1944068994	865574172								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290222/SRR26290222.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290222/SRR26290222	gs://sra-pub-zq-108/SRR26290222/SRR26290222.lite.1	USA	2020-12-01	a38	missing	r8	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594773	SRX21998996	SRR26290223	SRA1726486	SRS19073557	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 18	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 18		SM_CB_CTRLinj_6h_b6_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	23058010	1911073233	906959726								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290223/SRR26290223.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290223/SRR26290223	gs://sra-pub-zq-108/SRR26290223/SRR26290223.lite.1	USA	2020-12-01	a18	missing	b6	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594925	SRX21998995	SRR26290224	SRA1726486	SRS19073555	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Tr replicate r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Tr replicate r5		Tr_CB_wt_b3_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	14183281	1191395604	524308176								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290224/SRR26290224.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290224/SRR26290224	gs://sra-pub-zq-108/SRR26290224/SRR26290224.lite.1	USA	2020-12-01	a170	missing	r5	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594924	SRX21998994	SRR26290225	SRA1726486	SRS19073553	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Tr replicate r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Tr replicate r4		Tr_CB_wt_b2_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	12943570	1073532401	433350741								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290225/SRR26290225.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290225/SRR26290225	gs://sra-pub-zq-108/SRR26290225/SRR26290225.lite.1	USA	2020-12-01	a169	missing	r4	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594923	SRX21998993	SRR26290226	SRA1726486	SRS19073554	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Tr replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Tr replicate r3		Tr_CB_wt_b2_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	12814209	1076393556	471805387								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290226/SRR26290226.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290226/SRR26290226	gs://sra-pub-zq-108/SRR26290226/SRR26290226.lite.1	USA	2020-12-01	a168	missing	r3	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594922	SRX21998992	SRR26290227	SRA1726486	SRS19073552	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Tr replicate r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Tr replicate r2		Tr_CB_wt_b1_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	30769787	2545018223	1130024912								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290227/SRR26290227.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290227/SRR26290227	gs://sra-pub-zq-108/SRR26290227/SRR26290227.lite.1	USA	2020-12-01	a167	missing	r2	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594921	SRX21998991	SRR26290228	SRA1726486	SRS19073550	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Tr replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Tr replicate r1		Tr_CB_wt_b1_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	11268989	934652905	378863567								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290228/SRR26290228.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290228/SRR26290228	gs://sra-pub-zq-108/SRR26290228/SRR26290228.lite.1	USA	2020-12-01	a166	missing	r1	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594920	SRX21998990	SRR26290229	SRA1726486	SRS19073551	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r12	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r12		SM_CB_wt_b5_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19718896	1633409090	727107377								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290229/SRR26290229.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290229/SRR26290229	gs://sra-pub-zq-108/SRR26290229/SRR26290229.lite.1	USA	2020-12-01	a165	missing	r12	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594919	SRX21998989	SRR26290230	SRA1726486	SRS19073549	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r11	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r11		SM_CB_wt_b5_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	27809752	2306280302	1045471487								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290230/SRR26290230.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290230/SRR26290230	gs://sra-pub-zq-108/SRR26290230/SRR26290230.lite.1	USA	2020-12-01	a164	missing	r11	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
