scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938094	SRX7644417	SRR10981740	SRA1033683	SRS6074273	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287611: P165_RNAseq; Polistes canadensis; RNA-Seq		P165_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	11514500	2302900000	1570421463								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981740/SRR10981740.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981740/SRR10981740	gs://sra-pub-zq-105/SRR10981740/SRR10981740.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938095	SRX7644416	SRR10981739	SRA1033683	SRS6074272	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287610: P164_RNAseq; Polistes canadensis; RNA-Seq		P164_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	9666793	1933358600	1314774871								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981739/SRR10981739.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981739/SRR10981739	gs://sra-pub-zq-105/SRR10981739/SRR10981739.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938096	SRX7644415	SRR10981738	SRA1033683	SRS6074271	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287609: P163_RNAseq; Polistes canadensis; RNA-Seq		P163_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	9831701	1966340200	1338326346								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981738/SRR10981738.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981738/SRR10981738	gs://sra-pub-zq-105/SRR10981738/SRR10981738.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938097	SRX7644414	SRR10981737	SRA1033683	SRS6074270	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287608: P162_RNAseq; Polistes canadensis; RNA-Seq		P162_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	9288776	1857755200	1266068437								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981737/SRR10981737.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981737/SRR10981737	gs://sra-pub-zq-105/SRR10981737/SRR10981737.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938099	SRX7644412	SRR10981735	SRA1033683	SRS6074268	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287606: P160_RNAseq; Polistes canadensis; RNA-Seq		P160_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	10152756	2030551200	1378647068								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981735/SRR10981735.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981735/SRR10981735	gs://sra-pub-zq-105/SRR10981735/SRR10981735.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938100	SRX7644411	SRR10981734	SRA1033683	SRS6074267	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287605: P157_RNAseq; Polistes canadensis; RNA-Seq		P157_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6051677	1210335400	827679853								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981734/SRR10981734.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981734/SRR10981734	gs://sra-pub-zq-105/SRR10981734/SRR10981734.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938026	SRX7644410	SRR10981733	SRA1033683	SRS6074266	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287604: P154_RNAseq; Polistes canadensis; RNA-Seq		P154_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6447177	1289435400	879439394								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981733/SRR10981733.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981733/SRR10981733	gs://sra-pub-zq-105/SRR10981733/SRR10981733.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938027	SRX7644409	SRR10981732	SRA1033683	SRS6074265	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287603: P153_RNAseq; Polistes canadensis; RNA-Seq		P153_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	9121027	1824205400	1248230184								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981732/SRR10981732.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981732/SRR10981732	gs://sra-pub-zq-105/SRR10981732/SRR10981732.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938028	SRX7644408	SRR10981731	SRA1033683	SRS6074264	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287602: P152_RNAseq; Polistes canadensis; RNA-Seq		P152_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	5979236	1195847200	816484476								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981731/SRR10981731.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981731/SRR10981731	gs://sra-pub-zq-105/SRR10981731/SRR10981731.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938031	SRX7644405	SRR10981728	SRA1033683	SRS6074261	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287599: P149_RNAseq; Polistes canadensis; RNA-Seq		P149_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6032022	1206404400	825009561								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981728/SRR10981728.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981728/SRR10981728	gs://sra-pub-zq-105/SRR10981728/SRR10981728.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938032	SRX7644404	SRR10981727	SRA1033683	SRS6074260	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287598: P148_RNAseq; Polistes canadensis; RNA-Seq		P148_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	8146402	1629280400	1113635239								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981727/SRR10981727.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981727/SRR10981727	gs://sra-pub-zq-105/SRR10981727/SRR10981727.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938034	SRX7644402	SRR10981725	SRA1033683	SRS6074257	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287596: P146_RNAseq; Polistes canadensis; RNA-Seq		P146_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6160556	1232111200	827648890								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981725/SRR10981725.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981725/SRR10981725	gs://sra-pub-zq-105/SRR10981725/SRR10981725.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938035	SRX7644401	SRR10981724	SRA1033683	SRS6074258	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287595: P145_RNAseq; Polistes canadensis; RNA-Seq		P145_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	9432682	1886536400	1267184329								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981724/SRR10981724.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981724/SRR10981724	gs://sra-pub-zq-105/SRR10981724/SRR10981724.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938036	SRX7644400	SRR10981723	SRA1033683	SRS6074256	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287594: P144_RNAseq; Polistes canadensis; RNA-Seq		P144_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	12758936	2551787200	1714011726								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981723/SRR10981723.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981723/SRR10981723	gs://sra-pub-zq-105/SRR10981723/SRR10981723.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938037	SRX7644399	SRR10981722	SRA1033683	SRS6074255	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287593: P143_RNAseq; Polistes canadensis; RNA-Seq		P143_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6186434	1237286800	831238146								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981722/SRR10981722.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981722/SRR10981722	gs://sra-pub-zq-105/SRR10981722/SRR10981722.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938018	SRX7644395	SRR10981718	SRA1033683	SRS6074251	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287589: P113_RNAseq; Polistes canadensis; RNA-Seq		P113_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	8542460	1708492000	1170321422								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981718/SRR10981718.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981718/SRR10981718	gs://sra-pub-zq-105/SRR10981718/SRR10981718.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938019	SRX7644394	SRR10981717	SRA1033683	SRS6074250	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287588: P112_RNAseq; Polistes canadensis; RNA-Seq		P112_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	7143621	1428724200	981231256								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981717/SRR10981717.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981717/SRR10981717	gs://sra-pub-zq-105/SRR10981717/SRR10981717.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938020	SRX7644393	SRR10981716	SRA1033683	SRS6074249	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287587: P111_RNAseq; Polistes canadensis; RNA-Seq		P111_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	11533123	2306624600	1561811007								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981716/SRR10981716.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981716/SRR10981716	gs://sra-pub-zq-105/SRR10981716/SRR10981716.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938021	SRX7644392	SRR10981715	SRA1033683	SRS6074248	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287586: P110_RNAseq; Polistes canadensis; RNA-Seq		P110_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	7018188	1403637600	958448275								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981715/SRR10981715.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981715/SRR10981715	gs://sra-pub-zq-105/SRR10981715/SRR10981715.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938022	SRX7644391	SRR10981714	SRA1033683	SRS6074247	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287585: P109_RNAseq; Polistes canadensis; RNA-Seq		P109_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	8010824	1602164800	1095325390								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981714/SRR10981714.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981714/SRR10981714	gs://sra-pub-zq-105/SRR10981714/SRR10981714.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938023	SRX7644390	SRR10981713	SRA1033683	SRS6074246	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287584: P108_RNAseq; Polistes canadensis; RNA-Seq		P108_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6395165	1279033000	879286045								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981713/SRR10981713.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981713/SRR10981713	gs://sra-pub-zq-105/SRR10981713/SRR10981713.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938041	SRX7644389	SRR10981712	SRA1033683	SRS6074245	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287583: P107_RNAseq; Polistes canadensis; RNA-Seq		P107_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	7161713	1432342600	981890818								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981712/SRR10981712.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981712/SRR10981712	gs://sra-pub-zq-105/SRR10981712/SRR10981712.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938042	SRX7644388	SRR10981711	SRA1033683	SRS6074244	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287582: P106_RNAseq; Polistes canadensis; RNA-Seq		P106_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	8641319	1728263800	1186951308								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981711/SRR10981711.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981711/SRR10981711	gs://sra-pub-zq-105/SRR10981711/SRR10981711.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938043	SRX7644387	SRR10981710	SRA1033683	SRS6074243	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287581: P105_RNAseq; Polistes canadensis; RNA-Seq		P105_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	7377446	1475489200	1012175676								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981710/SRR10981710.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981710/SRR10981710	gs://sra-pub-zq-105/SRR10981710/SRR10981710.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938073	SRX7644386	SRR10981709	SRA1033683	SRS6074241	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287580: P104_RNAseq; Polistes canadensis; RNA-Seq		P104_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6861532	1372306400	944753120								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981709/SRR10981709.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981709/SRR10981709	gs://sra-pub-zq-105/SRR10981709/SRR10981709.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938074	SRX7644385	SRR10981708	SRA1033683	SRS6074242	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287579: P103_RNAseq; Polistes canadensis; RNA-Seq		P103_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	7250084	1450016800	996899165								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981708/SRR10981708.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981708/SRR10981708	gs://sra-pub-zq-105/SRR10981708/SRR10981708.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938075	SRX7644384	SRR10981707	SRA1033683	SRS6074239	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287578: P102_RNAseq; Polistes canadensis; RNA-Seq		P102_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	13349590	2669918000	1820332562								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:17	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981707/SRR10981707.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981707/SRR10981707	gs://sra-pub-zq-105/SRR10981707/SRR10981707.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938076	SRX7644383	SRR10981706	SRA1033683	SRS6074240	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287577: P101_RNAseq; Polistes canadensis; RNA-Seq		P101_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	7081888	1416377600	974119389								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:16	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981706/SRR10981706.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981706/SRR10981706	gs://sra-pub-zq-105/SRR10981706/SRR10981706.lite.1
Polistes canadensis	brain	Brain					Brain	yes	yes	no		PRJNA603571	SAMN13938077	SRX7644382	SRR10981705	SRA1033683	SRS6074238	SRP245645	Specialisation and plasticity in a primitive social insect (RNA-seq)	GSM4287576: P100_RNAseq; Polistes canadensis; RNA-Seq		P100_RNAseq			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	6548888	1309777600	898536901								GEO	GEO: GSE144408	36044898.0	91411	2021-06-17 14:56:16	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR010/10981/SRR10981705/SRR10981705.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10981705/SRR10981705	gs://sra-pub-zq-105/SRR10981705/SRR10981705.lite.1
